Start Timestep,End Timestep,Average Episodic Return
3404400,3404800,40.295784
3405200,3405200,62.47023
3405600,3405600,39.61904
3406000,3406000,40.32274
3406400,3406800,34.641933
3407200,3407200,40.296974
3407600,3407600,49.62671
3408000,3408000,27.896273
3408400,3408800,41.27736
3409200,3409200,24.387386
3409600,3409600,22.016518
3410000,3410400,31.01044
3410800,3410800,33.58132
3411200,3411200,30.76857
3411600,3411600,41.9533
3412000,3412400,28.278896
3412800,3412800,22.715458
3413200,3413200,55.742424
3413600,3414000,38.884033
3414400,3414400,26.764912
3414800,3414800,28.653734
3415200,3415200,39.385345
3415600,3416000,32.68963
3416400,3416400,22.204931
3416800,3416800,45.24527
3417200,3417600,30.872208
3418000,3418000,32.560013
3418400,3418400,23.535067
3418800,3418800,25.075695
3419200,3419600,26.164986
3420000,3420000,30.221375
3420400,3420400,27.70714
3420800,3420800,32.014988
3421200,3421600,34.268524
3422000,3422000,27.223106
3422400,3422400,31.93927
3422800,3423200,37.20437
3423600,3423600,44.480816
3424000,3424000,41.534542
3424400,3424400,27.228115
3424800,3425200,32.725067
3425600,3425600,40.000076
3426000,3426000,41.952633
3426400,3426800,37.169907
3427200,3427200,38.487015
3427600,3427600,41.11921
3428000,3428000,24.53442
3428400,3428800,45.05464
3429200,3429200,29.209707
3429600,3429600,35.974026
3430000,3430400,21.673811
3430800,3430800,43.926754
3431200,3431200,50.913223
3431600,3431600,39.985394
3432000,3432400,30.540863
3432800,3432800,38.806034
3433200,3433200,45.535713
3433600,3433600,30.41092
3434000,3434400,31.670006
3434800,3434800,30.50907
3435200,3435200,38.659637
3435600,3436000,24.800814
3436400,3436400,31.167614
3436800,3436800,29.613792
3437200,3437200,30.82803
3437600,3438000,40.63737
3438400,3438400,62.816513
3438800,3438800,39.455593
3439200,3439600,44.617615
3440000,3440000,22.51278
3440400,3440400,44.45038
3440800,3440800,50.92283
3441200,3441600,46.616993
3442000,3442000,54.331608
3442400,3442400,45.0345
3442800,3443200,40.87804
3443600,3443600,20.832687
3444000,3444000,63.227734
3444400,3444400,16.39847
3444800,3445200,31.325365
3445600,3445600,24.693611
3446000,3446000,32.972614
3446400,3446400,40.76079
3446800,3447200,43.137077
3447600,3447600,30.95536
3448000,3448000,38.50275
3448400,3448800,28.586124
3449200,3449200,37.9786
3449600,3449600,26.979088
3450000,3450000,18.628506
3450400,3450800,43.915268
3451200,3451200,35.192905
3451600,3451600,37.985924
3452000,3452400,46.227673
3452800,3452800,39.837006
3453200,3453200,22.667992
3453600,3453600,49.502693
3454000,3454400,44.624855
3454800,3454800,33.00683
3455200,3455200,36.77479
3455600,3456000,38.82853
3456400,3456400,48.953773
3456800,3456800,53.47725
3457200,3457200,19.243591
3457600,3458000,46.272995
3458400,3458400,35.567253
3458800,3458800,25.164145
3459200,3459200,20.668793
3459600,3460000,32.382706
3460400,3460400,22.30837
3460800,3460800,24.804298
3461200,3461600,47.422874
3462000,3462000,55.10242
3462400,3462400,49.474533
3462800,3462800,26.881035
3463200,3463600,21.789387
3464000,3464000,34.82988
3464400,3464400,34.39338
3464800,3465200,33.45246
3465600,3465600,21.917192
3466000,3466000,15.769138
3466400,3466400,15.7693
3466800,3467200,31.519674
3467600,3467600,43.499794
3468000,3468000,21.530483
3468400,3468800,34.98993
3469200,3469200,51.86403
3469600,3469600,39.34986
3470000,3470000,37.332893
3470400,3470800,40.668648
3471200,3471200,46.85299
3471600,3471600,45.316727
3472000,3472000,40.008675
3472400,3472800,39.4022
3473200,3473200,31.978401
3473600,3473600,20.57901
3474000,3474400,27.97163
3474800,3474800,28.202251
3475200,3475200,43.28797
3475600,3475600,21.064024
3476000,3476400,50.891003
3476800,3476800,29.701475
3477200,3477200,33.313847
3477600,3478000,42.840828
3478400,3478400,41.7221
3478800,3478800,47.007618
3479200,3479200,54.89482
3479600,3480000,43.86618
3480400,3480400,29.007008
3480800,3480800,23.475677
3481200,3481600,36.525543
3482000,3482000,49.75103
3482400,3482400,56.484417
3482800,3482800,16.341255
3483200,3483600,32.118797
3484000,3484000,34.928375
3484400,3484400,61.13296
3484800,3484800,71.211044
3485200,3485600,43.446037
3486000,3486000,70.40142
3486400,3486400,31.878239
3486800,3487200,43.799282
3487600,3487600,28.277807
3488000,3488000,50.18229
3488400,3488400,57.697216
3488800,3489200,32.65988
3489600,3489600,51.05551
3490000,3490000,37.339237
3490400,3490800,35.03759
3491200,3491200,29.812414
3491600,3491600,26.44838
3492000,3492000,44.51802
3492400,3492800,36.0595
3493200,3493200,50.93894
3493600,3493600,38.333504
3494000,3494400,43.562855
3494800,3494800,27.56639
3495200,3495200,55.015186
3495600,3495600,43.151703
3496000,3496400,57.036625
3496800,3496800,73.600586
3497200,3497200,41.322777
3497600,3497600,11.856079
3498000,3498400,43.662292
3498800,3498800,62.71459
3499200,3499200,40.351547
3499600,3500000,49.351204
3500400,3500400,29.986109
3500800,3500800,42.85897
3501200,3501200,24.687855
3501600,3502000,34.846867
3502400,3502400,30.599289
3502800,3502800,41.737717
3503200,3503600,51.123837
3504000,3504000,19.745266
3504400,3504400,49.22477
3504800,3504800,32.38667
3505200,3505600,40.755745
3506000,3506000,54.735855
3506400,3506400,54.0969
3506800,3507200,42.469227
3507600,3507600,48.081394
3508000,3508000,62.823185
3508400,3508400,52.25299
3508800,3509200,44.644745
3509600,3509600,25.041847
3510000,3510000,51.570675
3510400,3510400,38.456245
3510800,3511200,58.392883
3511600,3511600,47.498016
3512000,3512000,59.321598
3512400,3512800,56.162514
3513200,3513200,56.500595
3513600,3513600,56.29162
3514000,3514000,42.416405
3514400,3514800,55.31622
3515200,3515200,31.70674
3515600,3515600,69.022224
3516000,3516400,41.955452
3516800,3516800,64.07392
3517200,3517200,36.946735
3517600,3517600,23.899162
3518000,3518400,38.941544
3518800,3518800,52.108826
3519200,3519200,31.116041
3519600,3520000,47.592102
3520400,3520400,30.368647
3520800,3520800,42.60165
3521200,3521200,45.01446
3521600,3522000,44.104168
3522400,3522400,51.120693
3522800,3522800,42.90406
3523200,3523200,65.871635
3523600,3524000,59.006447
3524400,3524400,50.470093
3524800,3524800,22.899315
3525200,3525600,35.253284
3526000,3526000,39.30277
3526400,3526400,50.615166
3526800,3526800,44.7508
3527200,3527600,28.457205
3528000,3528000,45.718918
3528400,3528400,40.227867
3528800,3529200,54.42518
3529600,3529600,64.64545
3530000,3530000,61.66822
3530400,3530400,58.45443
3530800,3531200,39.037315
3531600,3531600,47.063187
3532000,3532000,71.61969
3532400,3532800,63.04286
3533200,3533200,24.163233
3533600,3533600,37.32683
3534000,3534000,37.30375
3534400,3534800,49.99692
3535200,3535200,36.29048
3535600,3535600,70.15123
3536000,3536000,53.63182
3536400,3536800,53.745132
3537200,3537200,57.884804
3537600,3537600,64.860306
3538000,3538400,40.294415
3538800,3538800,39.296402
3539200,3539200,35.861645
3539600,3539600,59.935005
3540000,3540400,43.681038
3540800,3540800,29.116127
3541200,3541200,38.302185
3541600,3542000,41.891098
3542400,3542400,52.672344
3542800,3542800,47.501747
3543200,3543200,42.005386
3543600,3544000,41.19026
3544400,3544400,52.203766
3544800,3544800,45.57344
3545200,3545600,41.095276
3546000,3546000,56.571995
3546400,3546400,59.626446
3546800,3546800,42.089466
3547200,3547600,27.98331
3548000,3548000,50.783176
3548400,3548400,10.201907
3548800,3548800,51.33097
3549200,3549600,47.61429
3550000,3550000,42.660355
3550400,3550400,47.46959
3550800,3551200,29.593319
3551600,3551600,57.900772
3552000,3552000,42.18801
3552400,3552400,31.689255
3552800,3553200,30.34616
3553600,3553600,13.394569
3554000,3554000,23.016254
3554400,3554800,34.985077
3555200,3555200,63.30891
3555600,3555600,37.427948
3556000,3556000,51.20175
3556400,3556800,32.46724
3557200,3557200,43.468967
3557600,3557600,50.959393
3558000,3558400,39.443054
3558800,3558800,26.38879
3559200,3559200,38.30949
3559600,3559600,33.65693
3560000,3560400,47.821846
3560800,3560800,32.992325
3561200,3561200,44.7407
3561600,3561600,29.099901
3562000,3562400,44.26549
3562800,3562800,32.076374
3563200,3563200,36.44234
3563600,3564000,44.638542
3564400,3564400,64.548355
3564800,3564800,45.427956
3565200,3565200,55.488594
3565600,3566000,46.66335
3566400,3566400,43.821896
3566800,3566800,29.03182
3567200,3567600,39.579338
3568000,3568000,46.086754
3568400,3568400,41.738785
3568800,3568800,53.000954
3569200,3569600,44.402283
3570000,3570000,31.9412
3570400,3570400,60.34677
3570800,3571200,44.41073
3571600,3571600,27.210312
3572000,3572000,54.827747
3572400,3572400,24.430357
3572800,3573200,36.281013
3573600,3573600,20.474964
3574000,3574000,36.95903
3574400,3574400,40.21473
3574800,3575200,43.01424
3575600,3575600,26.429585
3576000,3576000,52.624016
3576400,3576800,44.24855
3577200,3577200,32.673035
3577600,3577600,28.535866
3578000,3578000,68.59821
3578400,3578800,40.116245
3579200,3579200,42.618446
3579600,3579600,28.34317
3580000,3580400,48.97657
3580800,3580800,39.74916
3581200,3581200,37.84997
3581600,3581600,37.149437
3582000,3582400,45.981133
3582800,3582800,28.83559
3583200,3583200,55.085373
3583600,3584000,39.48638
3584400,3584400,16.54119
3584800,3584800,45.345726
3585200,3585200,23.750916
3585600,3586000,32.949196
3586400,3586400,37.7666
3586800,3586800,28.899586
3587200,3587200,39.06574
3587600,3588000,41.051636
3588400,3588400,45.21458
3588800,3588800,60.740448
3589200,3589600,23.08125
3590000,3590000,26.572859
3590400,3590400,44.37964
3590800,3590800,40.514805
3591200,3591600,40.706444
3592000,3592000,36.472496
3592400,3592400,26.0854
3592800,3593200,31.88294
3593600,3593600,34.11383
3594000,3594000,34.823544
3594400,3594400,27.54954
3594800,3595200,23.168715
3595600,3595600,26.993973
3596000,3596000,44.705105
3596400,3596800,21.6167
3597200,3597200,48.857544
3597600,3597600,35.356476
3598000,3598000,33.33553
3598400,3598800,37.015907
3599200,3599200,22.972588
3599600,3599600,18.496141
3600000,3600000,33.749016
3600400,3600800,33.79332
3601200,3601200,40.605587
3601600,3601600,27.89985
3602000,3602400,45.939064
3602800,3602800,38.058292
3603200,3603200,33.704792
3603600,3603600,45.20733
3604000,3604400,35.983105
3604800,3604800,49.774147
3605200,3605200,35.925465
3605600,3606000,33.38848
3606400,3606400,43.086517
3606800,3606800,35.862583
3607200,3607200,9.763239
3607600,3608000,51.588028
3608400,3608400,33.074005
3608800,3608800,46.461456
3609200,3609600,29.896217
3610000,3610000,47.397823
3610400,3610400,64.54291
3610800,3610800,54.48825
3611200,3611600,29.49024
3612000,3612000,25.504372
3612400,3612400,34.228012
3612800,3612800,20.265476
3613200,3613600,37.585022
3614000,3614000,29.23566
3614400,3614400,28.411184
3614800,3615200,34.476456
3615600,3615600,53.237846
3616000,3616000,51.4859
3616400,3616400,28.798428
3616800,3617200,61.95157
3617600,3617600,43.26691
3618000,3618000,47.742336
3618400,3618800,52.69378
3619200,3619200,38.457382
3619600,3619600,64.178894
3620000,3620000,38.767212
3620400,3620800,48.82581
3621200,3621200,31.660118
3621600,3621600,24.19921
3622000,3622400,36.823586
3622800,3622800,47.650238
3623200,3623200,49.80132
3623600,3623600,14.040689
3624000,3624400,40.270935
3624800,3624800,45.212646
3625200,3625200,30.043251
3625600,3625600,29.306995
3626000,3626400,26.824335
3626800,3626800,42.25528
3627200,3627200,40.600418
3627600,3628000,35.89505
3628400,3628400,34.226234
3628800,3628800,15.473481
3629200,3629200,40.106167
3629600,3630000,29.262234
3630400,3630400,30.740866
3630800,3630800,47.426872
3631200,3631600,29.739677
3632000,3632000,37.58464
3632400,3632400,28.504173
3632800,3632800,32.9973
3633200,3633600,30.04081
3634000,3634000,24.589125
3634400,3634400,30.413927
3634800,3635200,26.264645
3635600,3635600,24.155302
3636000,3636000,26.392242
3636400,3636400,22.316023
3636800,3637200,29.035
3637600,3637600,16.426212
3638000,3638000,35.68254
3638400,3638400,27.342289
3638800,3639200,39.63261
3639600,3639600,28.5585
3640000,3640000,31.663671
3640400,3640800,24.437962
3641200,3641200,22.53903
3641600,3641600,30.906776
3642000,3642000,35.46389
3642400,3642800,32.89469
3643200,3643200,46.245872
3643600,3643600,34.63217
3644000,3644400,53.837254
3644800,3644800,27.525192
3645200,3645200,63.358406
3645600,3645600,40.09877
3646000,3646400,28.251343
3646800,3646800,69.36966
3647200,3647200,28.155022
3647600,3648000,31.85067
3648400,3648400,45.445244
3648800,3648800,40.062508
3649200,3649200,27.312222
3649600,3650000,44.811134
3650400,3650400,39.982628
3650800,3650800,50.890423
3651200,3651200,39.341766
3651600,3652000,34.05225
3652400,3652400,36.03098
3652800,3652800,45.340332
3653200,3653600,45.92198
3654000,3654000,44.39647
3654400,3654400,53.012947
3654800,3654800,40.488983
3655200,3655600,30.625967
3656000,3656000,46.7211
3656400,3656400,37.69247
3656800,3657200,40.09584
3657600,3657600,49.602867
3658000,3658000,58.923344
3658400,3658400,58.019394
3658800,3659200,39.55763
3659600,3659600,48.10224
3660000,3660000,37.849297
3660400,3660800,25.25645
3661200,3661200,37.41238
3661600,3661600,62.411484
3662000,3662000,39.205578
3662400,3662800,40.61917
3663200,3663200,34.08889
3663600,3663600,21.344578
3664000,3664000,19.578762
3664400,3664800,30.85306
3665200,3665200,26.275637
3665600,3665600,13.6069355
3666000,3666400,43.90181
3666800,3666800,32.655117
3667200,3667200,44.7088
3667600,3667600,39.155296
3668000,3668400,32.400364
3668800,3668800,48.40078
3669200,3669200,36.288193
3669600,3670000,33.57343
3670400,3670400,50.760857
3670800,3670800,41.443626
3671200,3671200,8.99938
3671600,3672000,33.551693
3672400,3672400,25.92078
3672800,3672800,48.6324
3673200,3673600,37.648926
3674000,3674000,54.440582
3674400,3674400,40.896114
3674800,3674800,39.644768
3675200,3675600,25.199173
3676000,3676000,34.26956
3676400,3676400,54.361607
3676800,3676800,50.725754
3677200,3677600,31.56061
3678000,3678000,30.84536
3678400,3678400,26.544884
3678800,3679200,27.419006
3679600,3679600,24.670263
3680000,3680000,31.337414
3680400,3680400,52.62299
3680800,3681200,29.602459
3681600,3681600,44.232773
3682000,3682000,44.03489
3682400,3682800,23.987219
3683200,3683200,30.255772
3683600,3683600,23.211113
3684000,3684000,14.691116
3684400,3684800,20.514675
3685200,3685200,34.46141
3685600,3685600,18.207188
3686000,3686400,17.492092
3686800,3686800,18.478786
3687200,3687200,19.48314
3687600,3687600,34.717506
3688000,3688400,20.68505
3688800,3688800,22.33748
3689200,3689200,28.661171
3689600,3689600,16.47823
3690000,3690400,19.35726
3690800,3690800,28.398464
3691200,3691200,43.411522
3691600,3692000,36.199654
3692400,3692400,33.73037
3692800,3692800,26.262232
3693200,3693200,18.588615
3693600,3694000,37.958492
3694400,3694400,38.146126
3694800,3694800,15.79319
3695200,3695600,41.581154
3696000,3696000,51.458572
3696400,3696400,44.30004
3696800,3696800,32.331467
3697200,3697600,43.9694
3698000,3698000,62.56561
3698400,3698400,35.46844
3698800,3699200,27.937387
3699600,3699600,39.403435
3700000,3700000,40.425583
3700400,3700400,27.864082
3700800,3701200,27.60911
3701600,3701600,22.655499
3702000,3702000,48.340996
3702400,3702400,47.726105
3702800,3703200,46.842796
3703600,3703600,65.011215
3704000,3704000,26.873035
3704400,3704800,43.693165
3705200,3705200,38.114197
3705600,3705600,27.168678
3706000,3706000,31.472288
3706400,3706800,54.05035
3707200,3707200,42.85488
3707600,3707600,47.674988
3708000,3708400,50.21447
3708800,3708800,36.586037
3709200,3709200,51.93622
3709600,3709600,18.41882
3710000,3710400,47.743828
3710800,3710800,40.57906
3711200,3711200,48.533134
3711600,3712000,39.81953
3712400,3712400,31.228449
3712800,3712800,48.727486
3713200,3713200,38.914776
3713600,3714000,35.13352
3714400,3714400,30.586935
3714800,3714800,69.159515
3715200,3715200,49.892982
3715600,3716000,40.122192
3716400,3716400,23.734789
3716800,3716800,38.94969
3717200,3717600,41.498768
3718000,3718000,26.83857
3718400,3718400,27.550491
3718800,3718800,40.473663
3719200,3719600,22.909485
3720000,3720000,63.191948
3720400,3720400,55.569992
3720800,3721200,31.114956
3721600,3721600,49.31836
3722000,3722000,32.42453
3722400,3722400,20.816929
3722800,3723200,47.39583
3723600,3723600,27.753014
3724000,3724000,44.39399
3724400,3724800,45.95784
3725200,3725200,26.178679
3725600,3725600,58.86933
3726000,3726000,30.19072
3726400,3726800,31.116264
3727200,3727200,47.464947
3727600,3727600,32.4098
3728000,3728000,55.933323
3728400,3728800,37.914993
3729200,3729200,56.293648
3729600,3729600,14.92164
3730000,3730400,38.6099
3730800,3730800,28.967617
3731200,3731200,47.12686
3731600,3731600,27.800848
3732000,3732400,30.667433
3732800,3732800,48.08614
3733200,3733200,37.467728
3733600,3734000,26.022081
3734400,3734400,36.27485
3734800,3734800,40.809753
3735200,3735200,49.23086
3735600,3736000,42.48595
3736400,3736400,72.338135
3736800,3736800,17.481943
3737200,3737600,40.46462
3738000,3738000,37.426422
3738400,3738400,33.444336
3738800,3738800,49.793793
3739200,3739600,33.975952
3740000,3740000,24.959488
3740400,3740400,42.198654
3740800,3740800,42.644203
3741200,3741600,42.766655
3742000,3742000,26.201496
3742400,3742400,12.101677
3742800,3743200,41.624134
3743600,3743600,46.878086
3744000,3744000,30.568089
3744400,3744400,24.995304
3744800,3745200,44.586338
3745600,3745600,44.88696
3746000,3746000,28.050554
3746400,3746800,35.581734
3747200,3747200,35.698032
3747600,3747600,14.975378
3748000,3748000,25.68655
3748400,3748800,29.61642
3749200,3749200,41.814987
3749600,3749600,40.198856
3750000,3750400,38.137054
3750800,3750800,49.512436
3751200,3751200,18.403568
3751600,3751600,39.618725
3752000,3752400,35.269196
3752800,3752800,37.065582
3753200,3753200,47.01583
3753600,3753600,52.25409
3754000,3754400,34.565754
3754800,3754800,16.188707
3755200,3755200,49.525673
3755600,3756000,49.389114
3756400,3756400,24.37643
3756800,3756800,43.738907
3757200,3757200,43.087067
3757600,3758000,50.99603
3758400,3758400,36.148567
3758800,3758800,66.66455
3759200,3759600,51.085487
3760000,3760000,32.428562
3760400,3760400,24.785984
3760800,3760800,25.1128
3761200,3761600,33.19611
3762000,3762000,24.926582
3762400,3762400,14.613672
3762800,3763200,32.35554
3763600,3763600,48.98377
3764000,3764000,45.04849
3764400,3764400,34.306614
3764800,3765200,50.13171
3765600,3765600,38.672913
3766000,3766000,30.549097
3766400,3766400,26.26859
3766800,3767200,33.865784
3767600,3767600,23.79056
3768000,3768000,24.365711
3768400,3768800,39.746506
3769200,3769200,58.826065
3769600,3769600,22.95857
3770000,3770000,24.022598
3770400,3770800,35.62329
3771200,3771200,64.61647
3771600,3771600,21.4986
3772000,3772400,24.139633
3772800,3772800,27.742722
3773200,3773200,19.018166
3773600,3773600,17.8241
3774000,3774400,37.82013
3774800,3774800,30.911022
3775200,3775200,40.016525
3775600,3776000,19.154486
3776400,3776400,17.345545
3776800,3776800,54.56858
3777200,3777200,28.644676
3777600,3778000,38.161987
3778400,3778400,27.538998
3778800,3778800,29.65757
3779200,3779200,48.358627
3779600,3780000,49.74143
3780400,3780400,18.848574
3780800,3780800,20.921618
3781200,3781600,39.52539
3782000,3782000,30.911636
3782400,3782400,32.633827
3782800,3782800,34.954487
3783200,3783600,16.76926
3784000,3784000,42.583096
3784400,3784400,27.992992
3784800,3785200,38.581028
3785600,3785600,14.598616
3786000,3786000,25.032417
3786400,3786400,33.40095
3786800,3787200,36.403915
3787600,3787600,27.686146
3788000,3788000,19.741327
3788400,3788800,33.602993
3789200,3789200,19.228079
3789600,3789600,27.950462
3790000,3790000,18.076986
3790400,3790800,54.650852
3791200,3791200,37.24758
3791600,3791600,37.532867
3792000,3792000,15.389005
3792400,3792800,46.989548
3793200,3793200,75.80689
3793600,3793600,25.875856
3794000,3794400,32.695045
3794800,3794800,42.073437
3795200,3795200,43.12717
3795600,3795600,44.206497
3796000,3796400,25.010382
3796800,3796800,32.111668
3797200,3797200,46.754883
3797600,3798000,37.806374
3798400,3798400,38.990135
3798800,3798800,45.575214
3799200,3799200,31.576982
3799600,3800000,19.003576
3800400,3800400,42.719215
3800800,3800800,53.25638
3801200,3801600,21.75558
3802000,3802000,39.137955
3802400,3802400,11.47376
3802800,3802800,39.03188
3803200,3803600,30.274902
3804000,3804000,42.88694
3804400,3804400,28.66622
3804800,3804800,23.295658
3805200,3805600,39.356995
3806000,3806000,29.031202
3806400,3806400,42.52852
3806800,3807200,37.421967
3807600,3807600,53.150528
3808000,3808000,12.87327
3808400,3808400,28.415985
3808800,3809200,40.343853
3809600,3809600,39.514366
3810000,3810000,24.28207
3810400,3810800,26.001495
3811200,3811200,35.36809
3811600,3811600,35.598618
3812000,3812000,25.14662
3812400,3812800,31.728903
3813200,3813200,71.624695
3813600,3813600,39.510704
3814000,3814400,30.08722
3814800,3814800,33.725193
3815200,3815200,46.951744
3815600,3815600,19.78218
3816000,3816400,36.298923
3816800,3816800,25.802652
3817200,3817200,30.863003
3817600,3817600,31.656685
3818000,3818400,26.542963
3818800,3818800,49.364567
3819200,3819200,40.665573
3819600,3820000,34.61225
3820400,3820400,37.95439
3820800,3820800,45.42272
3821200,3821200,25.883232
3821600,3822000,45.093132
3822400,3822400,37.8294
3822800,3822800,35.01627
3823200,3823600,44.342163
3824000,3824000,34.094048
3824400,3824400,33.714737
3824800,3824800,11.739872
3825200,3825600,67.02784
3826000,3826000,72.333755
3826400,3826400,39.97634
3826800,3827200,39.77803
3827600,3827600,53.76421
3828000,3828000,16.397942
3828400,3828400,41.5575
3828800,3829200,41.402527
3829600,3829600,34.858078
3830000,3830000,50.102417
3830400,3830400,44.22432
3830800,3831200,40.443344
3831600,3831600,37.447987
3832000,3832000,37.07274
3832400,3832800,49.66269
3833200,3833200,18.94116
3833600,3833600,27.183077
3834000,3834000,15.411924
3834400,3834800,35.46055
3835200,3835200,50.092648
3835600,3835600,41.35687
3836000,3836400,49.52506
3836800,3836800,34.66268
3837200,3837200,30.896772
3837600,3837600,28.332321
3838000,3838400,33.178116
3838800,3838800,26.68907
3839200,3839200,38.104885
3839600,3840000,28.74453
3840400,3840400,45.81688
3840800,3840800,22.253395
3841200,3841200,35.547997
3841600,3842000,29.122227
3842400,3842400,54.436806
3842800,3842800,22.890505
3843200,3843200,16.778997
3843600,3844000,22.407494
3844400,3844400,38.959236
3844800,3844800,24.000965
3845200,3845600,35.07011
3846000,3846000,53.61164
3846400,3846400,31.30569
3846800,3846800,27.273884
3847200,3847600,22.306532
3848000,3848000,28.542286
3848400,3848400,40.002686
3848800,3849200,19.429686
3849600,3849600,26.181438
3850000,3850000,26.287636
3850400,3850400,32.97059
3850800,3851200,26.169798
3851600,3851600,36.287415
3852000,3852000,32.180595
3852400,3852800,24.044594
3853200,3853200,44.278328
3853600,3853600,29.56543
3854000,3854000,41.296352
3854400,3854800,32.711403
3855200,3855200,21.749233
3855600,3855600,31.780972
3856000,3856000,34.786568
3856400,3856800,30.213013
3857200,3857200,55.23868
3857600,3857600,44.477463
3858000,3858400,29.700108
3858800,3858800,38.244698
3859200,3859200,31.632135
3859600,3859600,24.11036
3860000,3860400,16.29711
3860800,3860800,30.06645
3861200,3861200,48.074577
3861600,3862000,30.120054
3862400,3862400,44.893204
3862800,3862800,41.064552
3863200,3863200,22.40711
3863600,3864000,28.7314
3864400,3864400,15.766442
3864800,3864800,45.45313
3865200,3865600,22.196716
3866000,3866000,37.108746
3866400,3866400,47.882133
3866800,3866800,30.571629
3867200,3867600,34.519783
3868000,3868000,20.900208
3868400,3868400,48.899258
3868800,3868800,29.835077
3869200,3869600,43.265106
3870000,3870000,20.24756
3870400,3870400,28.655952
3870800,3871200,41.02585
3871600,3871600,26.58362
3872000,3872000,50.35339
3872400,3872400,21.763817
3872800,3873200,32.97213
3873600,3873600,34.94477
3874000,3874000,25.055965
3874400,3874800,18.38272
3875200,3875200,40.91643
3875600,3875600,14.353008
3876000,3876000,44.502136
3876400,3876800,30.381945
3877200,3877200,56.09382
3877600,3877600,39.715015
3878000,3878400,28.396797
3878800,3878800,32.686497
3879200,3879200,27.051025
3879600,3879600,19.392813
3880000,3880400,30.753492
3880800,3880800,17.716976
3881200,3881200,50.29264
3881600,3881600,27.258114
3882000,3882400,35.194954
3882800,3882800,45.41724
3883200,3883200,47.14067
3883600,3884000,32.578587
3884400,3884400,27.4078
3884800,3884800,33.080208
3885200,3885200,17.061916
3885600,3886000,31.383648
3886400,3886400,31.791603
3886800,3886800,26.25491
3887200,3887600,46.039265
3888000,3888000,36.087044
3888400,3888400,26.314518
3888800,3888800,45.383705
3889200,3889600,34.454308
3890000,3890000,33.178482
3890400,3890400,55.65387
3890800,3891200,32.968994
3891600,3891600,23.97378
3892000,3892000,39.31968
3892400,3892400,17.76006
3892800,3893200,38.50702
3893600,3893600,26.371431
3894000,3894000,27.266895
3894400,3894400,31.735937
3894800,3895200,27.941793
3895600,3895600,49.816345
3896000,3896000,29.561249
3896400,3896800,20.12278
3897200,3897200,34.139877
3897600,3897600,41.902992
3898000,3898000,27.330273
3898400,3898800,43.621777
3899200,3899200,32.365364
3899600,3899600,49.402306
3900000,3900400,31.168402
3900800,3900800,21.39988
3901200,3901200,29.083122
3901600,3901600,38.21047
3902000,3902400,23.581667
3902800,3902800,27.41208
3903200,3903200,34.498367
3903600,3904000,41.10003
3904400,3904400,41.235317
3904800,3904800,26.248207
3905200,3905200,41.625835
3905600,3906000,29.927105
3906400,3906400,40.48786
3906800,3906800,29.034697
3907200,3907200,45.9619
3907600,3908000,43.16886
3908400,3908400,24.467852
3908800,3908800,30.838974
3909200,3909600,46.390797
3910000,3910000,43.14924
3910400,3910400,34.712593
3910800,3910800,35.372807
3911200,3911600,37.878166
3912000,3912000,46.66034
3912400,3912400,23.63367
3912800,3913200,49.60502
3913600,3913600,11.244436
3914000,3914000,34.398388
3914400,3914400,47.79918
3914800,3915200,36.524643
3915600,3915600,67.161674
3916000,3916000,38.363777
3916400,3916800,55.1771
3917200,3917200,19.220444
3917600,3917600,41.660767
3918000,3918000,16.737497
3918400,3918800,27.143133
3919200,3919200,42.33622
3919600,3919600,22.515896
3920000,3920000,56.4986
3920400,3920800,52.051537
3921200,3921200,43.181152
3921600,3921600,27.306158
3922000,3922400,31.128332
3922800,3922800,26.774948
3923200,3923200,53.745857
3923600,3923600,48.597336
3924000,3924400,30.733873
3924800,3924800,43.57045
3925200,3925200,35.269547
3925600,3926000,35.141823
3926400,3926400,25.100723
3926800,3926800,35.361725
3927200,3927200,31.721651
3927600,3928000,31.716534
3928400,3928400,42.878357
3928800,3928800,44.061775
3929200,3929600,29.288517
3930000,3930000,45.90163
3930400,3930400,35.152946
3930800,3930800,39.530888
3931200,3931600,41.68998
3932000,3932000,39.16763
3932400,3932400,41.54339
3932800,3932800,48.480145
3933200,3933600,41.042892
3934000,3934000,19.950855
3934400,3934400,25.731514
3934800,3935200,46.277252
3935600,3935600,23.29484
3936000,3936000,41.028748
3936400,3936400,46.47365
3936800,3937200,37.463387
3937600,3937600,33.657333
3938000,3938000,31.519125
3938400,3938800,42.606388
3939200,3939200,38.114204
3939600,3939600,28.243967
3940000,3940000,36.48961
3940400,3940800,25.375753
3941200,3941200,25.420252
3941600,3941600,40.253483
3942000,3942400,35.589565
3942800,3942800,29.879574
3943200,3943200,31.196083
3943600,3943600,38.318512
3944000,3944400,20.145065
3944800,3944800,37.2594
3945200,3945200,12.795451
3945600,3945600,30.68925
3946000,3946400,42.5493
3946800,3946800,44.911167
3947200,3947200,41.904156
3947600,3948000,47.426094
3948400,3948400,29.922626
3948800,3948800,22.821535
3949200,3949200,46.455513
3949600,3950000,45.24651
3950400,3950400,38.961983
3950800,3950800,49.33506
3951200,3951600,47.815468
3952000,3952000,28.727322
3952400,3952400,60.58733
3952800,3952800,58.224632
3953200,3953600,33.194706
3954000,3954000,43.55869
3954400,3954400,41.41875
