Start Timestep,End Timestep,Average Episodic Return
1248000,1248000,55.5329
1248400,1248400,54.079865
1248800,1249200,46.234158
1249600,1249600,60.19487
1250000,1250000,45.671486
1250400,1250800,57.311195
1251200,1251200,60.338547
1251600,1251600,22.746685
1252000,1252000,55.51034
1252400,1252800,34.267395
1253200,1253200,55.34373
1253600,1253600,64.21932
1254000,1254400,66.36264
1254800,1254800,68.31075
1255200,1255200,57.826073
1255600,1255600,46.07763
1256000,1256400,53.723694
1256800,1256800,48.515438
1257200,1257200,47.963696
1257600,1257600,74.53406
1258000,1258400,63.45202
1258800,1258800,21.924534
1259200,1259200,43.51013
1259600,1260000,49.17463
1260400,1260400,46.203426
1260800,1260800,76.21529
1261200,1261200,54.704163
1261600,1262000,28.213593
1262400,1262400,40.639572
1262800,1262800,64.049126
1263200,1263600,67.02195
1264000,1264000,66.21255
1264400,1264400,43.898735
1264800,1264800,49.067276
1265200,1265600,34.13909
1266000,1266000,45.061226
1266400,1266400,40.18956
1266800,1267200,38.512177
1267600,1267600,61.72731
1268000,1268000,56.9546
1268400,1268400,53.160225
1268800,1269200,44.676517
1269600,1269600,45.557297
1270000,1270000,61.340027
1270400,1270400,40.16368
1270800,1271200,54.888367
1271600,1271600,47.990517
1272000,1272000,64.47499
1272400,1272800,61.694267
1273200,1273200,55.26587
1273600,1273600,59.571384
1274000,1274000,41.153736
1274400,1274800,50.632843
1275200,1275200,53.920662
1275600,1275600,52.12857
1276000,1276400,61.977585
1276800,1276800,43.631485
1277200,1277200,53.08985
1277600,1277600,43.18002
1278000,1278400,63.832947
1278800,1278800,32.17873
1279200,1279200,50.086147
1279600,1280000,66.89616
1280400,1280400,57.185024
1280800,1280800,45.77526
1281200,1281200,61.087368
1281600,1282000,47.437134
1282400,1282400,36.887447
1282800,1282800,50.711636
1283200,1283200,52.37596
1283600,1284000,52.77894
1284400,1284400,66.48395
1284800,1284800,68.1981
1285200,1285600,58.09721
1286000,1286000,55.396194
1286400,1286400,60.337086
1286800,1286800,56.539043
1287200,1287600,32.3874
1288000,1288000,44.706757
1288400,1288400,57.867344
1288800,1289200,53.15513
1289600,1289600,63.589474
1290000,1290000,70.15828
1290400,1290400,57.62541
1290800,1291200,58.993652
1291600,1291600,63.386173
1292000,1292000,46.919
1292400,1292800,64.92941
1293200,1293200,42.46749
1293600,1293600,57.225983
1294000,1294000,63.70452
1294400,1294800,55.867184
1295200,1295200,67.815346
1295600,1295600,47.612396
1296000,1296000,50.67947
1296400,1296800,59.608067
1297200,1297200,65.77205
1297600,1297600,68.51907
1298000,1298400,41.999737
1298800,1298800,61.717403
1299200,1299200,57.65638
1299600,1299600,49.428623
1300000,1300400,49.45014
1300800,1300800,58.9917
1301200,1301200,52.12466
1301600,1302000,60.104816
1302400,1302400,59.05346
1302800,1302800,59.472607
1303200,1303200,55.604496
1303600,1304000,55.157207
1304400,1304400,74.58742
1304800,1304800,62.520832
1305200,1305600,51.684013
1306000,1306000,64.75853
1306400,1306400,39.452526
1306800,1306800,62.85826
1307200,1307600,46.95401
1308000,1308000,60.207413
1308400,1308400,55.06069
1308800,1308800,57.965668
1309200,1309600,34.499756
1310000,1310000,76.45037
1310400,1310400,64.59573
1310800,1311200,55.336266
1311600,1311600,34.06859
1312000,1312000,51.632553
1312400,1312400,47.213345
1312800,1313200,54.486317
1313600,1313600,38.549107
1314000,1314000,55.82278
1314400,1314800,64.49916
1315200,1315200,74.95263
1315600,1315600,53.876366
1316000,1316000,68.54852
1316400,1316800,64.569695
1317200,1317200,60.74385
1317600,1317600,46.26626
1318000,1318400,62.055893
1318800,1318800,52.347973
1319200,1319200,59.261845
1319600,1319600,36.693214
1320000,1320400,50.41607
1320800,1320800,64.94854
1321200,1321200,49.120483
1321600,1321600,78.03223
1322000,1322400,46.055992
1322800,1322800,67.0702
1323200,1323200,51.041206
1323600,1324000,53.930794
1324400,1324400,43.16026
1324800,1324800,65.74932
1325200,1325200,48.99962
1325600,1326000,47.927887
1326400,1326400,66.32624
1326800,1326800,73.177086
1327200,1327600,40.067665
1328000,1328000,50.44368
1328400,1328400,66.21079
1328800,1328800,46.133553
1329200,1329600,57.754677
1330000,1330000,36.242012
1330400,1330400,30.259455
1330800,1331200,52.603607
1331600,1331600,73.099045
1332000,1332000,61.84469
1332400,1332400,40.258907
1332800,1333200,47.25138
1333600,1333600,42.97976
1334000,1334000,73.06581
1334400,1334400,62.867947
1334800,1335200,52.18673
1335600,1335600,68.37478
1336000,1336000,62.650444
1336400,1336800,44.633343
1337200,1337200,62.89882
1337600,1337600,59.919655
1338000,1338000,49.47032
1338400,1338800,53.97503
1339200,1339200,36.463493
1339600,1339600,59.80478
1340000,1340400,46.627235
1340800,1340800,61.783394
1341200,1341200,54.477528
1341600,1341600,69.28339
1342000,1342400,59.13246
1342800,1342800,47.920376
1343200,1343200,44.788
1343600,1344000,54.06347
1344400,1344400,36.95573
1344800,1344800,46.833824
1345200,1345200,47.175575
1345600,1346000,48.65985
1346400,1346400,34.868595
1346800,1346800,39.586884
1347200,1347200,36.489944
1347600,1348000,51.087887
1348400,1348400,48.826427
1348800,1348800,52.838642
1349200,1349600,41.245125
1350000,1350000,49.384155
1350400,1350400,64.71822
1350800,1350800,33.803505
1351200,1351600,51.890965
1352000,1352000,44.65104
1352400,1352400,60.471622
1352800,1353200,49.290905
1353600,1353600,44.650078
1354000,1354000,66.26803
1354400,1354400,51.2616
1354800,1355200,29.492197
1355600,1355600,52.58711
1356000,1356000,40.66462
1356400,1356800,47.097004
1357200,1357200,40.676964
1357600,1357600,25.148203
1358000,1358000,35.5366
1358400,1358800,36.845886
1359200,1359200,42.034775
1359600,1359600,47.235027
1360000,1360000,67.0126
1360400,1360800,40.82479
1361200,1361200,48.92076
1361600,1361600,60.676857
1362000,1362400,55.913235
1362800,1362800,51.09609
1363200,1363200,38.7219
1363600,1363600,54.645916
1364000,1364400,49.43534
1364800,1364800,46.65686
1365200,1365200,59.390118
1365600,1366000,45.47007
1366400,1366400,71.98181
1366800,1366800,47.86577
1367200,1367200,26.196667
1367600,1368000,52.356224
1368400,1368400,35.224403
1368800,1368800,34.824245
1369200,1369600,48.57493
1370000,1370000,47.555305
1370400,1370400,31.261892
1370800,1370800,47.472847
1371200,1371600,47.07484
1372000,1372000,46.94934
1372400,1372400,38.744236
1372800,1372800,46.081444
1373200,1373600,59.11727
1374000,1374000,48.22332
1374400,1374400,68.121445
1374800,1375200,39.319412
1375600,1375600,39.5577
1376000,1376000,36.54071
1376400,1376400,53.187973
1376800,1377200,49.24769
1377600,1377600,50.096794
1378000,1378000,75.11602
1378400,1378800,56.513687
1379200,1379200,33.35056
1379600,1379600,44.19321
1380000,1380000,52.661133
1380400,1380800,55.658657
1381200,1381200,44.562935
1381600,1381600,41.943546
1382000,1382400,50.489643
1382800,1382800,45.98215
1383200,1383200,48.237335
1383600,1383600,39.581474
1384000,1384400,53.13986
1384800,1384800,52.882607
1385200,1385200,73.00674
1385600,1385600,45.466606
1386000,1386400,59.905247
1386800,1386800,50.97582
1387200,1387200,39.7192
1387600,1388000,43.33969
1388400,1388400,60.771168
1388800,1388800,53.135494
1389200,1389200,50.609947
1389600,1390000,60.56615
1390400,1390400,74.93359
1390800,1390800,47.29978
1391200,1391600,55.085545
1392000,1392000,50.551773
1392400,1392400,65.29216
1392800,1392800,63.33676
1393200,1393600,39.767006
1394000,1394000,45.99655
1394400,1394400,74.14382
1394800,1395200,69.52748
1395600,1395600,58.394928
1396000,1396000,69.37779
1396400,1396400,43.305492
1396800,1397200,41.983097
1397600,1397600,38.213825
1398000,1398000,48.079754
1398400,1398400,43.47226
1398800,1399200,44.84131
1399600,1399600,49.548203
1400000,1400000,70.625244
1400400,1400800,46.254494
1401200,1401200,52.01779
1401600,1401600,73.22385
1402000,1402000,44.56045
1402400,1402800,50.624783
1403200,1403200,58.89315
1403600,1403600,40.847404
1404000,1404400,54.937435
1404800,1404800,67.72545
1405200,1405200,45.488976
1405600,1405600,44.461582
1406000,1406400,35.85711
1406800,1406800,51.52679
1407200,1407200,32.644096
1407600,1408000,57.548706
1408400,1408400,59.65454
1408800,1408800,59.55437
1409200,1409200,21.11286
1409600,1410000,58.76729
1410400,1410400,80.37538
1410800,1410800,30.26268
1411200,1411200,57.20777
1411600,1412000,69.14336
1412400,1412400,61.028214
1412800,1412800,70.12608
1413200,1413600,56.772232
1414000,1414000,36.994896
1414400,1414400,51.15232
1414800,1414800,55.592606
1415200,1415600,49.608566
1416000,1416000,57.928955
1416400,1416400,48.66072
1416800,1417200,55.063923
1417600,1417600,35.95033
1418000,1418000,48.230186
1418400,1418400,48.530018
1418800,1419200,44.1625
1419600,1419600,51.00305
1420000,1420000,47.569817
1420400,1420800,39.491962
1421200,1421200,56.293762
1421600,1421600,49.721016
1422000,1422000,60.17277
1422400,1422800,53.46738
1423200,1423200,47.026886
1423600,1423600,72.98978
1424000,1424000,54.460808
1424400,1424800,52.87797
1425200,1425200,57.67958
1425600,1425600,55.032032
1426000,1426400,56.356476
1426800,1426800,56.876625
1427200,1427200,28.389769
1427600,1427600,50.028248
1428000,1428400,68.74733
1428800,1428800,63.434647
1429200,1429200,40.742245
1429600,1430000,51.911224
1430400,1430400,67.54766
1430800,1430800,63.607193
1431200,1431200,39.381027
1431600,1432000,70.5596
1432400,1432400,64.397514
1432800,1432800,72.145035
1433200,1433600,39.72335
1434000,1434000,49.10739
1434400,1434400,61.96487
1434800,1434800,75.48474
1435200,1435600,55.894302
1436000,1436000,32.337807
1436400,1436400,54.68159
1436800,1436800,55.99242
1437200,1437600,54.603363
1438000,1438000,60.469654
1438400,1438400,59.536407
1438800,1439200,59.903095
1439600,1439600,48.144794
1440000,1440000,41.75794
1440400,1440400,69.54263
1440800,1441200,44.253025
1441600,1441600,57.59149
1442000,1442000,53.662086
1442400,1442800,68.99034
1443200,1443200,73.69416
1443600,1443600,32.352787
1444000,1444000,67.67334
1444400,1444800,67.102585
1445200,1445200,66.095604
1445600,1445600,72.33058
1446000,1446400,50.228275
1446800,1446800,80.55339
1447200,1447200,62.420273
1447600,1447600,69.50363
1448000,1448400,47.260345
1448800,1448800,60.147766
1449200,1449200,56.73484
1449600,1449600,54.44949
1450000,1450400,59.0073
1450800,1450800,60.79617
1451200,1451200,62.156906
1451600,1452000,53.839798
1452400,1452400,61.81169
1452800,1452800,55.66453
1453200,1453200,67.919266
1453600,1454000,56.86807
1454400,1454400,72.2258
1454800,1454800,66.08832
1455200,1455600,52.95517
1456000,1456000,45.269585
1456400,1456400,63.393044
1456800,1456800,56.069855
1457200,1457600,71.92941
1458000,1458000,70.40996
1458400,1458400,61.142616
1458800,1459200,66.123116
1459600,1459600,62.41861
1460000,1460000,57.783268
1460400,1460400,55.864773
1460800,1461200,62.52621
1461600,1461600,52.483196
1462000,1462000,66.210884
1462400,1462400,62.558678
1462800,1463200,64.80209
1463600,1463600,71.63744
1464000,1464000,47.758667
1464400,1464800,58.730766
1465200,1465200,61.657852
1465600,1465600,60.726936
1466000,1466000,55.18596
1466400,1466800,53.178543
1467200,1467200,40.842453
1467600,1467600,74.35742
1468000,1468400,53.04597
1468800,1468800,56.757664
1469200,1469200,64.79861
1469600,1469600,70.40437
1470000,1470400,64.9702
1470800,1470800,41.902412
1471200,1471200,53.74845
1471600,1472000,55.23394
1472400,1472400,37.47134
1472800,1472800,69.85788
1473200,1473200,43.07485
1473600,1474000,52.570515
1474400,1474400,51.206512
1474800,1474800,48.46955
1475200,1475200,59.01159
1475600,1476000,59.95527
1476400,1476400,53.41165
1476800,1476800,37.513542
1477200,1477600,62.710197
1478000,1478000,62.76593
1478400,1478400,65.9379
1478800,1478800,65.807785
1479200,1479600,41.76652
1480000,1480000,52.41282
1480400,1480400,62.29367
1480800,1481200,51.9524
1481600,1481600,46.0
1482000,1482000,67.95958
1482400,1482400,64.96522
1482800,1483200,66.613014
1483600,1483600,63.26793
1484000,1484000,53.08915
1484400,1484800,55.216465
1485200,1485200,64.944626
1485600,1485600,65.348724
1486000,1486000,65.085556
1486400,1486800,52.958736
1487200,1487200,78.58459
1487600,1487600,51.28814
1488000,1488000,58.032722
1488400,1488800,46.53092
1489200,1489200,25.13465
1489600,1489600,60.144073
1490000,1490400,52.747787
1490800,1490800,60.475044
1491200,1491200,55.445084
1491600,1491600,61.291695
1492000,1492400,62.20602
1492800,1492800,24.391586
1493200,1493200,39.711887
1493600,1494000,59.997536
1494400,1494400,33.399944
1494800,1494800,45.095024
1495200,1495200,69.907425
1495600,1496000,54.534367
1496400,1496400,56.884644
1496800,1496800,57.487976
1497200,1497600,54.58121
1498000,1498000,68.83266
1498400,1498400,60.21268
1498800,1498800,76.01433
1499200,1499600,59.716423
1500000,1500000,51.948914
1500400,1500400,59.786804
1500800,1500800,58.051613
1501200,1501600,51.959114
1502000,1502000,44.867188
1502400,1502400,47.051952
1502800,1503200,67.1938
1503600,1503600,70.44584
1504000,1504000,55.276592
1504400,1504400,68.31688
1504800,1505200,57.70536
1505600,1505600,50.220917
1506000,1506000,58.387016
1506400,1506800,48.527275
1507200,1507200,27.057041
1507600,1507600,68.466965
1508000,1508000,65.46765
1508400,1508800,60.551815
1509200,1509200,63.913242
1509600,1509600,58.012596
1510000,1510400,69.81375
1510800,1510800,59.064533
1511200,1511200,55.605625
1511600,1511600,54.519894
1512000,1512400,61.589905
1512800,1512800,50.089195
1513200,1513200,75.49064
1513600,1513600,60.34672
1514000,1514400,54.343422
1514800,1514800,68.27642
1515200,1515200,41.64
1515600,1516000,42.1769
1516400,1516400,63.851635
1516800,1516800,42.149513
1517200,1517200,58.749832
1517600,1518000,49.250187
1518400,1518400,24.56681
1518800,1518800,56.665184
1519200,1519600,35.14234
1520000,1520000,40.20262
1520400,1520400,48.40522
1520800,1520800,57.688374
1521200,1521600,64.42636
1522000,1522000,49.03997
1522400,1522400,69.63643
1522800,1523200,47.82673
1523600,1523600,71.90059
1524000,1524000,57.081276
1524400,1524400,68.378265
1524800,1525200,54.207634
1525600,1525600,68.04788
1526000,1526000,40.11975
1526400,1526400,67.93161
1526800,1527200,64.57958
1527600,1527600,69.58305
1528000,1528000,49.703754
1528400,1528800,66.04474
1529200,1529200,68.5701
1529600,1529600,84.464134
1530000,1530000,74.55484
1530400,1530800,66.84552
1531200,1531200,64.41002
1531600,1531600,50.20011
1532000,1532400,49.14917
1532800,1532800,64.960175
1533200,1533200,37.635353
1533600,1533600,29.704742
1534000,1534400,60.22868
1534800,1534800,46.76765
1535200,1535200,51.60578
1535600,1536000,62.654453
1536400,1536400,28.209284
1536800,1536800,62.830315
1537200,1537200,54.51082
1537600,1538000,54.738174
1538400,1538400,58.207222
1538800,1538800,42.575996
1539200,1539200,61.056023
1539600,1540000,70.90147
1540400,1540400,72.37143
1540800,1540800,72.59826
1541200,1541600,61.3199
1542000,1542000,51.36739
1542400,1542400,79.9872
1542800,1542800,51.29429
1543200,1543600,69.860825
1544000,1544000,71.493416
1544400,1544400,36.704857
1544800,1545200,58.908707
1545600,1545600,74.244156
1546000,1546000,68.074
1546400,1546400,79.9717
1546800,1547200,63.3628
1547600,1547600,65.1694
1548000,1548000,45.95312
1548400,1548800,54.6226
1549200,1549200,70.42573
1549600,1549600,51.94364
1550000,1550000,37.70327
1550400,1550800,69.477806
1551200,1551200,56.09803
1551600,1551600,66.05197
1552000,1552000,80.26125
1552400,1552800,53.416924
1553200,1553200,77.00146
1553600,1553600,67.23468
1554000,1554400,65.76427
1554800,1554800,71.53336
1555200,1555200,70.80461
1555600,1555600,65.51877
1556000,1556400,53.333794
1556800,1556800,79.54472
1557200,1557200,58.90495
1557600,1558000,58.759087
1558400,1558400,68.70294
1558800,1558800,47.990437
1559200,1559200,52.683838
1559600,1560000,68.29441
1560400,1560400,65.31047
1560800,1560800,66.84406
1561200,1561600,62.28092
1562000,1562000,79.43157
1562400,1562400,70.50937
1562800,1562800,49.634647
1563200,1563600,43.06986
1564000,1564000,58.831665
1564400,1564400,60.59639
1564800,1564800,73.34766
1565200,1565600,60.97443
1566000,1566000,82.34021
1566400,1566400,59.07916
1566800,1567200,50.355972
1567600,1567600,60.01032
1568000,1568000,75.204124
1568400,1568400,60.016876
1568800,1569200,54.44819
1569600,1569600,61.937897
1570000,1570000,57.170757
1570400,1570800,65.33979
1571200,1571200,46.85689
1571600,1571600,66.832214
1572000,1572000,68.13523
1572400,1572800,54.669693
1573200,1573200,62.58622
1573600,1573600,66.75008
1574000,1574400,53.174717
1574800,1574800,76.34784
1575200,1575200,63.803627
1575600,1575600,47.716858
1576000,1576400,66.51244
1576800,1576800,58.24675
1577200,1577200,40.623573
1577600,1577600,60.58726
1578000,1578400,69.73811
1578800,1578800,70.27936
1579200,1579200,68.60658
1579600,1580000,69.62166
1580400,1580400,65.07345
1580800,1580800,64.365005
1581200,1581200,59.230476
1581600,1582000,71.303314
1582400,1582400,48.83902
1582800,1582800,61.361816
1583200,1583600,66.96534
1584000,1584000,70.10331
1584400,1584400,45.29963
1584800,1584800,59.08259
1585200,1585600,73.46463
1586000,1586000,67.87063
1586400,1586400,72.135574
1586800,1587200,57.54961
1587600,1587600,64.389824
1588000,1588000,65.402374
1588400,1588400,43.726448
1588800,1589200,74.46295
1589600,1589600,62.49389
1590000,1590000,80.42082
1590400,1590400,65.34288
1590800,1591200,64.23694
1591600,1591600,72.104996
1592000,1592000,57.027496
1592400,1592800,66.4954
1593200,1593200,49.79444
1593600,1593600,32.243645
1594000,1594000,60.98166
1594400,1594800,67.31183
1595200,1595200,61.12018
1595600,1595600,75.36398
1596000,1596400,60.58184
1596800,1596800,70.641365
1597200,1597200,49.010284
1597600,1597600,62.731796
1598000,1598400,65.724335
1598800,1598800,65.12744
1599200,1599200,58.312195
1599600,1600000,58.922966
1600400,1600400,57.462692
1600800,1600800,68.70267
1601200,1601200,73.652084
1601600,1602000,65.24782
1602400,1602400,88.7654
1602800,1602800,57.233006
1603200,1603200,58.23355
1603600,1604000,57.593945
1604400,1604400,66.04823
1604800,1604800,63.83776
1605200,1605600,58.034107
1606000,1606000,67.05376
1606400,1606400,48.33595
1606800,1606800,54.396168
1607200,1607600,58.578953
1608000,1608000,60.1975
1608400,1608400,81.251945
1608800,1609200,54.163334
1609600,1609600,61.203876
1610000,1610000,64.230225
1610400,1610400,64.36066
1610800,1611200,63.48959
1611600,1611600,62.94191
1612000,1612000,73.695114
1612400,1612800,59.08192
1613200,1613200,55.064014
1613600,1613600,55.81742
1614000,1614000,79.77054
1614400,1614800,60.239723
1615200,1615200,69.23155
1615600,1615600,60.23674
1616000,1616000,67.03012
1616400,1616800,54.138412
1617200,1617200,64.34398
1617600,1617600,68.106995
1618000,1618400,61.916153
1618800,1618800,69.321335
1619200,1619200,83.62074
1619600,1619600,52.879227
1620000,1620400,55.903633
1620800,1620800,43.73558
1621200,1621200,70.17915
1621600,1622000,65.32944
1622400,1622400,70.91761
1622800,1622800,63.248142
1623200,1623200,63.9265
1623600,1624000,60.21161
1624400,1624400,51.076557
1624800,1624800,57.489647
1625200,1625600,63.195847
1626000,1626000,59.297276
1626400,1626400,62.85173
1626800,1626800,46.294075
1627200,1627600,65.46202
1628000,1628000,49.12354
1628400,1628400,49.21788
1628800,1628800,61.80807
1629200,1629600,72.36885
1630000,1630000,76.77986
1630400,1630400,49.24726
1630800,1631200,78.73009
1631600,1631600,30.422195
1632000,1632000,55.97695
1632400,1632400,65.81195
1632800,1633200,62.074944
1633600,1633600,74.80434
1634000,1634000,61.97071
1634400,1634800,55.15002
1635200,1635200,66.693146
1635600,1635600,59.477287
1636000,1636000,65.85604
1636400,1636800,56.469204
1637200,1637200,65.44017
1637600,1637600,61.99327
1638000,1638400,61.260693
1638800,1638800,54.904076
1639200,1639200,70.21298
1639600,1639600,67.75725
1640000,1640400,59.055458
1640800,1640800,73.1095
1641200,1641200,63.171715
1641600,1641600,54.441444
1642000,1642400,65.4026
1642800,1642800,67.94809
1643200,1643200,54.917004
1643600,1644000,52.992226
1644400,1644400,69.460266
1644800,1644800,52.131634
1645200,1645200,72.717354
1645600,1646000,56.002308
1646400,1646400,67.51443
1646800,1646800,49.267563
1647200,1647600,74.28919
1648000,1648000,54.445965
1648400,1648400,66.47563
1648800,1648800,57.410767
1649200,1649600,68.379906
1650000,1650000,50.234337
1650400,1650400,69.8056
1650800,1651200,71.86167
1651600,1651600,47.961723
1652000,1652000,76.92282
1652400,1652400,85.10386
1652800,1653200,71.592926
1653600,1653600,73.38806
1654000,1654000,62.5515
1654400,1654400,80.29585
1654800,1655200,75.35003
1655600,1655600,48.12442
1656000,1656000,67.863785
1656400,1656800,69.18173
1657200,1657200,49.987827
1657600,1657600,41.600773
1658000,1658000,52.83999
1658400,1658800,41.997524
1659200,1659200,58.853863
1659600,1659600,29.2042
1660000,1660400,66.52737
1660800,1660800,37.79171
1661200,1661200,45.178
1661600,1661600,69.884964
1662000,1662400,56.78861
1662800,1662800,70.41866
1663200,1663200,42.75158
1663600,1664000,43.415062
1664400,1664400,66.71544
1664800,1664800,69.66511
1665200,1665200,75.69612
1665600,1666000,50.97371
1666400,1666400,58.889313
1666800,1666800,69.61262
1667200,1667200,56.805386
1667600,1668000,66.449524
1668400,1668400,37.562763
1668800,1668800,58.040863
1669200,1669600,66.83732
1670000,1670000,57.85515
1670400,1670400,71.29318
1670800,1670800,66.39938
1671200,1671600,68.511444
1672000,1672000,53.176895
1672400,1672400,57.16928
1672800,1673200,60.2409
1673600,1673600,68.001434
1674000,1674000,47.72387
1674400,1674400,81.984566
1674800,1675200,57.847622
1675600,1675600,65.28658
1676000,1676000,54.920723
1676400,1676800,75.88214
1677200,1677200,36.48988
1677600,1677600,45.014507
1678000,1678000,74.93863
1678400,1678800,68.90437
1679200,1679200,64.13106
1679600,1679600,67.98324
1680000,1680000,75.04101
1680400,1680800,57.630123
1681200,1681200,44.00415
1681600,1681600,58.805534
1682000,1682400,59.832325
1682800,1682800,58.507103
1683200,1683200,60.80028
1683600,1683600,45.993305
1684000,1684400,63.70243
1684800,1684800,65.50022
1685200,1685200,81.64698
1685600,1686000,66.943665
1686400,1686400,55.612225
1686800,1686800,65.30055
1687200,1687200,69.20355
1687600,1688000,46.42405
1688400,1688400,52.77215
1688800,1688800,42.934402
1689200,1689600,62.457687
1690000,1690000,64.40115
1690400,1690400,78.34671
1690800,1690800,57.04402
1691200,1691600,48.201412
1692000,1692000,39.119274
1692400,1692400,58.532333
1692800,1692800,62.589985
1693200,1693600,69.12738
1694000,1694000,69.89297
1694400,1694400,80.575775
1694800,1695200,55.836487
1695600,1695600,59.131554
1696000,1696000,71.0336
1696400,1696400,65.979576
1696800,1697200,62.793877
1697600,1697600,47.68403
1698000,1698000,59.197224
1698400,1698800,53.65927
1699200,1699200,30.933422
1699600,1699600,56.017365
1700000,1700000,52.06337
1700400,1700800,53.40782
1701200,1701200,32.318764
1701600,1701600,60.091537
1702000,1702400,58.82779
1702800,1702800,71.38354
1703200,1703200,50.144207
1703600,1703600,43.14328
1704000,1704400,55.543575
1704800,1704800,35.520275
1705200,1705200,57.67984
1705600,1705600,39.388367
1706000,1706400,60.168182
1706800,1706800,49.968964
1707200,1707200,54.015503
1707600,1708000,53.440815
1708400,1708400,50.55799
1708800,1708800,62.203045
1709200,1709200,57.021324
1709600,1710000,54.48129
1710400,1710400,66.38935
1710800,1710800,42.20936
1711200,1711600,55.441833
1712000,1712000,34.47966
1712400,1712400,68.65033
1712800,1712800,56.242584
1713200,1713600,58.913944
1714000,1714000,66.2159
1714400,1714400,54.02516
1714800,1715200,64.32185
1715600,1715600,43.85737
1716000,1716000,70.616135
1716400,1716400,53.369984
1716800,1717200,50.845406
1717600,1717600,65.01491
1718000,1718000,64.52012
1718400,1718400,54.614044
1718800,1719200,46.943737
1719600,1719600,60.933426
1720000,1720000,54.73529
1720400,1720800,58.020924
1721200,1721200,46.69125
1721600,1721600,59.613567
1722000,1722000,69.91339
1722400,1722800,44.95929
1723200,1723200,48.64316
1723600,1723600,73.61382
1724000,1724400,57.667805
1724800,1724800,55.92524
1725200,1725200,33.644146
1725600,1725600,46.420845
1726000,1726400,63.503952
1726800,1726800,64.151855
1727200,1727200,27.38386
1727600,1728000,56.7725
1728400,1728400,68.45049
1728800,1728800,59.69124
1729200,1729200,44.97529
1729600,1730000,67.02738
1730400,1730400,64.75124
1730800,1730800,68.92839
1731200,1731200,59.776833
1731600,1732000,50.40451
1732400,1732400,62.717033
1732800,1732800,39.960213
1733200,1733600,36.406315
1734000,1734000,65.71776
1734400,1734400,77.95644
1734800,1734800,76.39414
1735200,1735600,40.4701
1736000,1736000,63.95362
1736400,1736400,26.674908
1736800,1737200,45.448547
1737600,1737600,46.28
1738000,1738000,57.028683
1738400,1738400,65.47749
1738800,1739200,69.64433
1739600,1739600,50.53594
1740000,1740000,52.879723
1740400,1740800,56.463562
1741200,1741200,60.240475
1741600,1741600,68.21635
1742000,1742000,66.87425
1742400,1742800,67.06381
1743200,1743200,56.619656
1743600,1743600,46.15594
1744000,1744000,51.18521
1744400,1744800,53.58096
1745200,1745200,81.50368
1745600,1745600,65.121376
1746000,1746400,70.52745
1746800,1746800,70.824
1747200,1747200,37.399742
1747600,1747600,71.30546
1748000,1748400,72.57559
1748800,1748800,46.203827
1749200,1749200,67.04214
1749600,1750000,60.730316
1750400,1750400,55.904663
1750800,1750800,51.61408
1751200,1751200,64.99357
1751600,1752000,68.099335
1752400,1752400,55.153442
1752800,1752800,67.482124
1753200,1753600,67.3409
1754000,1754000,42.348587
1754400,1754400,50.802197
1754800,1754800,52.686436
1755200,1755600,77.03092
1756000,1756000,60.01066
1756400,1756400,67.84015
1756800,1756800,71.352516
1757200,1757600,70.97673
1758000,1758000,74.997
1758400,1758400,73.427284
1758800,1759200,60.4303
1759600,1759600,61.046886
1760000,1760000,64.572556
1760400,1760400,63.746273
1760800,1761200,41.901596
1761600,1761600,64.84631
1762000,1762000,77.9416
1762400,1762800,54.8227
1763200,1763200,71.50335
1763600,1763600,55.247334
1764000,1764000,56.64788
1764400,1764800,50.08995
1765200,1765200,61.8679
1765600,1765600,36.18083
1766000,1766400,68.72635
1766800,1766800,76.051315
1767200,1767200,79.6694
1767600,1767600,62.95376
1768000,1768400,73.66461
1768800,1768800,69.68277
1769200,1769200,57.1801
1769600,1769600,77.40475
1770000,1770400,70.13197
1770800,1770800,46.735466
1771200,1771200,36.73893
1771600,1772000,58.25683
1772400,1772400,56.022903
1772800,1772800,57.177338
1773200,1773200,73.45801
1773600,1774000,60.98359
1774400,1774400,53.41397
1774800,1774800,53.83482
1775200,1775600,56.868263
1776000,1776000,69.931145
1776400,1776400,86.15575
1776800,1776800,71.62456
1777200,1777600,72.329636
1778000,1778000,49.98642
1778400,1778400,81.09361
1778800,1779200,64.19906
1779600,1779600,62.7883
1780000,1780000,73.161285
1780400,1780400,62.70365
1780800,1781200,56.73567
1781600,1781600,78.837006
1782000,1782000,70.56496
1782400,1782400,46.237625
1782800,1783200,53.06785
1783600,1783600,63.606487
1784000,1784000,66.6264
1784400,1784800,74.249146
1785200,1785200,65.40871
1785600,1785600,52.799587
1786000,1786000,68.60638
1786400,1786800,62.467056
1787200,1787200,58.799923
1787600,1787600,53.511856
1788000,1788400,63.587475
1788800,1788800,74.84519
1789200,1789200,78.83227
1789600,1789600,66.58099
1790000,1790400,51.57322
1790800,1790800,39.099907
1791200,1791200,68.17096
1791600,1792000,52.200012
1792400,1792400,68.82567
1792800,1792800,77.22713
1793200,1793200,69.50647
1793600,1794000,61.8788
1794400,1794400,72.67377
1794800,1794800,73.71311
1795200,1795200,38.55319
1795600,1796000,67.87427
1796400,1796400,56.04799
1796800,1796800,70.489296
1797200,1797600,65.74769
1798000,1798000,50.308464
