## SLURM PROLOG ###############################################################
##    Job ID : 8516930
##  Job Name : runs_craftax_transformer
##  Nodelist : gpu2115
##      CPUs : 
##  Mem/Node : 32768 MB
## Directory : /oscar/home/kguo32/pobax/scripts/launching
##   Job Started : Sat Feb 22 03:50:02 PM EST 2025
###############################################################################
Loading Craftax textures from cache.
Textures successfully loaded from cache.
obs (27, 33, 3)
Network params number: 2631456
timesteps=15616 - 15616, avg episodic return=0.10
timesteps=23347456 - 23362816, avg episodic return=8.60
timesteps=23352576 - 23352576, avg episodic return=5.10
timesteps=23363840 - 23379200, avg episodic return=4.88
timesteps=23363840 - 23379200, avg episodic return=5.10
timesteps=23368960 - 23379200, avg episodic return=4.60
timesteps=23380224 - 23395584, avg episodic return=5.10
timesteps=23385344 - 23390464, avg episodic return=6.10
timesteps=23380224 - 23395584, avg episodic return=6.90
timesteps=23396608 - 23411968, avg episodic return=4.81
timesteps=23396608 - 23411968, avg episodic return=5.35
timesteps=23396608 - 23411968, avg episodic return=5.60
timesteps=23412992 - 23428352, avg episodic return=4.93
timesteps=23418112 - 23418112, avg episodic return=4.10
timesteps=23412992 - 23423232, avg episodic return=5.10
timesteps=23429376 - 23439616, avg episodic return=6.10
timesteps=23429376 - 23444736, avg episodic return=5.60
timesteps=23429376 - 23444736, avg episodic return=6.10
timesteps=23456000 - 23461120, avg episodic return=7.10
timesteps=23445760 - 23456000, avg episodic return=4.60
timesteps=23445760 - 23450880, avg episodic return=4.35
timesteps=23462144 - 23477504, avg episodic return=3.10
timesteps=23462144 - 23472384, avg episodic return=7.10
timesteps=23462144 - 23472384, avg episodic return=4.70
timesteps=23478528 - 23488768, avg episodic return=6.77
timesteps=23478528 - 23493888, avg episodic return=7.10
timesteps=23478528 - 23493888, avg episodic return=5.85
timesteps=23494912 - 23510272, avg episodic return=5.35
timesteps=23494912 - 23510272, avg episodic return=5.60
timesteps=23494912 - 23510272, avg episodic return=5.35
timesteps=23511296 - 23526656, avg episodic return=5.60
timesteps=23516416 - 23526656, avg episodic return=6.10
timesteps=23511296 - 23526656, avg episodic return=6.43
timesteps=23532800 - 23543040, avg episodic return=5.43
timesteps=23532800 - 23543040, avg episodic return=7.10
timesteps=23527680 - 23543040, avg episodic return=4.10
timesteps=23544064 - 23544064, avg episodic return=4.10
timesteps=23544064 - 23554304, avg episodic return=6.85
timesteps=23544064 - 23559424, avg episodic return=5.50
timesteps=23560448 - 23575808, avg episodic return=4.60
timesteps=23560448 - 23565568, avg episodic return=6.77
timesteps=23560448 - 23575808, avg episodic return=5.60
timesteps=23576832 - 23587072, avg episodic return=4.70
timesteps=23576832 - 23592192, avg episodic return=6.35
timesteps=23581952 - 23592192, avg episodic return=5.43
timesteps=23603456 - 23608576, avg episodic return=5.43
timesteps=23598336 - 23608576, avg episodic return=5.60
timesteps=23593216 - 23608576, avg episodic return=5.54
timesteps=23614720 - 23619840, avg episodic return=5.60
timesteps=23609600 - 23624960, avg episodic return=6.72
timesteps=23609600 - 23624960, avg episodic return=5.10
timesteps=23625984 - 23641344, avg episodic return=6.10
timesteps=23625984 - 23631104, avg episodic return=6.90
timesteps=23625984 - 23641344, avg episodic return=4.10
timesteps=23642368 - 23657728, avg episodic return=7.10
timesteps=23652608 - 23657728, avg episodic return=6.60
timesteps=23642368 - 23652608, avg episodic return=4.85
timesteps=23658752 - 23668992, avg episodic return=4.90
timesteps=23663872 - 23668992, avg episodic return=8.43
timesteps=23663872 - 23674112, avg episodic return=5.35
timesteps=23675136 - 23690496, avg episodic return=5.85
timesteps=23675136 - 23690496, avg episodic return=6.48
timesteps=23675136 - 23690496, avg episodic return=3.77
timesteps=23696640 - 23696640, avg episodic return=5.10
timesteps=23691520 - 23706880, avg episodic return=5.60
timesteps=23696640 - 23706880, avg episodic return=5.85
timesteps=23707904 - 23713024, avg episodic return=5.10
timesteps=23713024 - 23713024, avg episodic return=7.60
timesteps=23713024 - 23713024, avg episodic return=5.10
timesteps=23724288 - 23734528, avg episodic return=5.81
timesteps=23724288 - 23739648, avg episodic return=6.50
timesteps=23729408 - 23729408, avg episodic return=5.10
timesteps=23745792 - 23756032, avg episodic return=5.10
timesteps=23745792 - 23756032, avg episodic return=5.10
timesteps=23762176 - 23772416, avg episodic return=4.48
timesteps=23757056 - 23772416, avg episodic return=6.10
timesteps=23757056 - 23772416, avg episodic return=5.77
timesteps=23773440 - 23788800, avg episodic return=5.27
timesteps=23773440 - 23783680, avg episodic return=6.90
timesteps=23773440 - 23778560, avg episodic return=5.60
timesteps=23789824 - 23800064, avg episodic return=3.60
timesteps=23789824 - 23805184, avg episodic return=6.60
timesteps=23789824 - 23794944, avg episodic return=7.10
timesteps=23806208 - 23811328, avg episodic return=5.81
timesteps=23806208 - 23816448, avg episodic return=6.85
timesteps=23806208 - 23821568, avg episodic return=4.35
timesteps=23822592 - 23827712, avg episodic return=5.85
timesteps=23822592 - 23832832, avg episodic return=6.70
timesteps=23832832 - 23832832, avg episodic return=8.10
timesteps=23844096 - 23854336, avg episodic return=5.60
timesteps=23838976 - 23854336, avg episodic return=6.60
timesteps=23844096 - 23854336, avg episodic return=5.50
timesteps=23855360 - 23855360, avg episodic return=7.60
timesteps=23855360 - 23865600, avg episodic return=8.60
timesteps=23855360 - 23865600, avg episodic return=4.43
timesteps=23887104 - 23887104, avg episodic return=6.10
timesteps=23871744 - 23887104, avg episodic return=6.30
timesteps=23871744 - 23887104, avg episodic return=4.32
timesteps=23893248 - 23898368, avg episodic return=5.30
timesteps=23888128 - 23903488, avg episodic return=5.10
timesteps=23888128 - 23903488, avg episodic return=5.43
timesteps=23914752 - 23914752, avg episodic return=5.10
timesteps=23904512 - 23919872, avg episodic return=5.50
timesteps=23909632 - 23909632, avg episodic return=4.10
timesteps=23920896 - 23936256, avg episodic return=6.10
timesteps=23931136 - 23936256, avg episodic return=6.60
timesteps=23920896 - 23931136, avg episodic return=5.70
timesteps=23937280 - 23952640, avg episodic return=4.70
timesteps=23942400 - 23952640, avg episodic return=5.30
timesteps=23958784 - 23969024, avg episodic return=4.10
timesteps=23953664 - 23969024, avg episodic return=4.60
timesteps=23958784 - 23969024, avg episodic return=6.70
timesteps=23970048 - 23980288, avg episodic return=4.10
timesteps=23970048 - 23975168, avg episodic return=8.10
timesteps=23986432 - 23986432, avg episodic return=4.43
timesteps=23986432 - 24001792, avg episodic return=5.10
timesteps=23986432 - 24001792, avg episodic return=6.27
timesteps=24002816 - 24018176, avg episodic return=4.93
timesteps=24002816 - 24018176, avg episodic return=6.93
timesteps=24002816 - 24018176, avg episodic return=5.77
timesteps=24019200 - 24029440, avg episodic return=5.77
timesteps=24024320 - 24034560, avg episodic return=10.60
timesteps=24019200 - 24029440, avg episodic return=4.60
timesteps=24040704 - 24050944, avg episodic return=5.60
timesteps=24040704 - 24050944, avg episodic return=5.90
timesteps=24067328 - 24067328, avg episodic return=7.10
timesteps=24051968 - 24057088, avg episodic return=4.77
timesteps=24057088 - 24067328, avg episodic return=5.39
timesteps=24068352 - 24068352, avg episodic return=7.10
timesteps=24078592 - 24083712, avg episodic return=6.10
timesteps=24068352 - 24083712, avg episodic return=6.10
timesteps=24084736 - 24084736, avg episodic return=6.10
timesteps=24100096 - 24100096, avg episodic return=4.10
timesteps=24084736 - 24100096, avg episodic return=5.50
timesteps=24101120 - 24116480, avg episodic return=5.43
timesteps=24111360 - 24116480, avg episodic return=5.60
timesteps=24116480 - 24116480, avg episodic return=5.10
timesteps=24117504 - 24132864, avg episodic return=4.93
timesteps=24117504 - 24132864, avg episodic return=6.43
timesteps=24117504 - 24127744, avg episodic return=6.10
timesteps=24133888 - 24149248, avg episodic return=5.85
timesteps=24133888 - 24149248, avg episodic return=7.60
timesteps=24144128 - 24144128, avg episodic return=4.10
timesteps=24150272 - 24150272, avg episodic return=4.60
timesteps=24150272 - 24165632, avg episodic return=6.60
timesteps=24155392 - 24160512, avg episodic return=5.10
timesteps=24166656 - 24182016, avg episodic return=4.10
timesteps=24166656 - 24182016, avg episodic return=6.85
timesteps=24171776 - 24182016, avg episodic return=4.43
timesteps=24183040 - 24188160, avg episodic return=4.43
timesteps=24183040 - 24188160, avg episodic return=5.77
timesteps=24183040 - 24188160, avg episodic return=4.60
timesteps=24199424 - 24214784, avg episodic return=4.60
timesteps=24199424 - 24214784, avg episodic return=6.10
timesteps=24199424 - 24204544, avg episodic return=6.43
timesteps=24215808 - 24226048, avg episodic return=6.43
timesteps=24215808 - 24231168, avg episodic return=5.90
timesteps=24231168 - 24231168, avg episodic return=7.60
timesteps=24232192 - 24242432, avg episodic return=2.60
timesteps=24232192 - 24247552, avg episodic return=6.30
timesteps=24242432 - 24242432, avg episodic return=3.10
timesteps=24253696 - 24253696, avg episodic return=4.10
timesteps=24248576 - 24263936, avg episodic return=7.43
timesteps=24270080 - 24280320, avg episodic return=5.10
timesteps=24275200 - 24280320, avg episodic return=7.10
timesteps=24264960 - 24280320, avg episodic return=5.35
timesteps=24281344 - 24296704, avg episodic return=4.93
timesteps=24281344 - 24296704, avg episodic return=6.93
timesteps=24291584 - 24296704, avg episodic return=5.77
timesteps=24297728 - 24313088, avg episodic return=4.77
timesteps=24297728 - 24302848, avg episodic return=6.60
timesteps=24302848 - 24313088, avg episodic return=5.10
timesteps=24329472 - 24329472, avg episodic return=4.10
timesteps=24314112 - 24329472, avg episodic return=3.70
timesteps=24314112 - 24329472, avg episodic return=5.60
timesteps=24330496 - 24345856, avg episodic return=5.43
timesteps=24340736 - 24345856, avg episodic return=7.77
timesteps=24335616 - 24345856, avg episodic return=5.43
timesteps=24357120 - 24362240, avg episodic return=4.35
timesteps=24346880 - 24362240, avg episodic return=7.60
timesteps=24346880 - 24362240, avg episodic return=6.43
timesteps=24363264 - 24378624, avg episodic return=5.85
timesteps=24368384 - 24378624, avg episodic return=5.77
timesteps=24363264 - 24363264, avg episodic return=4.10
timesteps=24384768 - 24395008, avg episodic return=6.77
timesteps=24389888 - 24389888, avg episodic return=5.60
timesteps=24379648 - 24389888, avg episodic return=5.77
timesteps=24406272 - 24406272, avg episodic return=4.10
timesteps=24396032 - 24401152, avg episodic return=5.77
timesteps=24396032 - 24406272, avg episodic return=5.43
timesteps=24412416 - 24422656, avg episodic return=5.85
timesteps=24412416 - 24417536, avg episodic return=7.10
timesteps=24412416 - 24422656, avg episodic return=4.60
timesteps=24428800 - 24444160, avg episodic return=5.10
timesteps=24428800 - 24444160, avg episodic return=7.10
timesteps=24428800 - 24433920, avg episodic return=5.43
timesteps=24445184 - 24460544, avg episodic return=5.60
timesteps=24445184 - 24455424, avg episodic return=10.10
timesteps=24455424 - 24460544, avg episodic return=6.60
timesteps=24461568 - 24476928, avg episodic return=4.77
timesteps=24461568 - 24476928, avg episodic return=5.60
timesteps=24471808 - 24476928, avg episodic return=4.60
timesteps=24477952 - 24488192, avg episodic return=5.60
timesteps=24483072 - 24493312, avg episodic return=7.60
timesteps=24483072 - 24493312, avg episodic return=4.10
timesteps=24494336 - 24504576, avg episodic return=5.50
timesteps=24509696 - 24509696, avg episodic return=10.10
timesteps=24504576 - 24504576, avg episodic return=6.70
timesteps=24515840 - 24520960, avg episodic return=6.60
timesteps=24515840 - 24520960, avg episodic return=5.35
timesteps=24527104 - 24532224, avg episodic return=4.10
timesteps=24527104 - 24542464, avg episodic return=6.96
timesteps=24527104 - 24542464, avg episodic return=4.93
timesteps=24543488 - 24558848, avg episodic return=4.10
timesteps=24543488 - 24548608, avg episodic return=5.60
timesteps=24543488 - 24553728, avg episodic return=6.35
timesteps=24559872 - 24575232, avg episodic return=5.50
timesteps=24564992 - 24570112, avg episodic return=5.60
timesteps=24559872 - 24570112, avg episodic return=6.10
timesteps=24576256 - 24591616, avg episodic return=6.10
timesteps=24581376 - 24591616, avg episodic return=8.10
timesteps=24586496 - 24586496, avg episodic return=6.10
timesteps=24592640 - 24608000, avg episodic return=6.35
timesteps=24597760 - 24608000, avg episodic return=7.50
timesteps=24592640 - 24602880, avg episodic return=5.77
timesteps=24614144 - 24624384, avg episodic return=4.77
timesteps=24609024 - 24624384, avg episodic return=4.77
timesteps=24619264 - 24624384, avg episodic return=9.10
timesteps=24625408 - 24640768, avg episodic return=4.81
timesteps=24630528 - 24635648, avg episodic return=5.85
timesteps=24635648 - 24635648, avg episodic return=5.10
timesteps=24641792 - 24657152, avg episodic return=4.10
timesteps=24641792 - 24646912, avg episodic return=5.43
timesteps=24641792 - 24657152, avg episodic return=6.60
timesteps=24663296 - 24673536, avg episodic return=4.60
timesteps=24663296 - 24673536, avg episodic return=7.10
timesteps=24658176 - 24673536, avg episodic return=4.90
timesteps=24674560 - 24689920, avg episodic return=4.60
timesteps=24679680 - 24689920, avg episodic return=7.10
timesteps=24674560 - 24689920, avg episodic return=5.10
timesteps=24690944 - 24706304, avg episodic return=4.60
timesteps=24690944 - 24706304, avg episodic return=7.77
timesteps=24690944 - 24706304, avg episodic return=4.96
timesteps=24707328 - 24722688, avg episodic return=6.35
timesteps=24707328 - 24722688, avg episodic return=6.77
timesteps=24707328 - 24717568, avg episodic return=4.43
timesteps=24723712 - 24739072, avg episodic return=5.43
timesteps=24723712 - 24739072, avg episodic return=7.60
timesteps=24733952 - 24733952, avg episodic return=4.10
timesteps=24740096 - 24750336, avg episodic return=3.77
timesteps=24740096 - 24745216, avg episodic return=7.30
timesteps=24740096 - 24745216, avg episodic return=6.10
timesteps=24761600 - 24771840, avg episodic return=5.10
timesteps=24771840 - 24771840, avg episodic return=10.10
timesteps=24756480 - 24766720, avg episodic return=5.30
timesteps=24783104 - 24788224, avg episodic return=5.60
timesteps=24772864 - 24783104, avg episodic return=5.10
timesteps=24799488 - 24804608, avg episodic return=5.43
timesteps=24789248 - 24804608, avg episodic return=6.10
timesteps=24794368 - 24794368, avg episodic return=6.10
timesteps=24805632 - 24805632, avg episodic return=4.10
timesteps=24805632 - 24820992, avg episodic return=5.43
timesteps=24810752 - 24815872, avg episodic return=8.10
timesteps=24822016 - 24832256, avg episodic return=5.10
timesteps=24827136 - 24837376, avg episodic return=5.77
timesteps=24822016 - 24837376, avg episodic return=4.50
timesteps=24838400 - 24848640, avg episodic return=5.27
timesteps=24848640 - 24853760, avg episodic return=5.10
timesteps=24854784 - 24865024, avg episodic return=5.50
timesteps=24854784 - 24870144, avg episodic return=6.60
timesteps=24870144 - 24870144, avg episodic return=5.35
timesteps=24881408 - 24886528, avg episodic return=5.10
timesteps=24871168 - 24886528, avg episodic return=6.35
timesteps=24876288 - 24881408, avg episodic return=5.10
timesteps=24887552 - 24897792, avg episodic return=7.60
timesteps=24892672 - 24902912, avg episodic return=5.77
timesteps=24914176 - 24914176, avg episodic return=6.10
timesteps=24903936 - 24903936, avg episodic return=5.10
timesteps=24909056 - 24919296, avg episodic return=4.77
timesteps=24920320 - 24930560, avg episodic return=5.77
timesteps=24925440 - 24930560, avg episodic return=6.77
timesteps=24920320 - 24930560, avg episodic return=5.10
timesteps=24946944 - 24952064, avg episodic return=5.70
timesteps=24941824 - 24952064, avg episodic return=5.43
timesteps=24941824 - 24952064, avg episodic return=5.70
timesteps=24953088 - 24968448, avg episodic return=4.10
timesteps=24953088 - 24968448, avg episodic return=9.60
timesteps=24953088 - 24963328, avg episodic return=4.60
timesteps=24974592 - 24984832, avg episodic return=5.97
timesteps=24969472 - 24984832, avg episodic return=6.70
timesteps=24969472 - 24974592, avg episodic return=4.10
timesteps=24985856 - 25001216, avg episodic return=5.50
timesteps=24990976 - 25001216, avg episodic return=7.43
timesteps=24985856 - 25001216, avg episodic return=5.60
timesteps=25007360 - 25012480, avg episodic return=6.43
timesteps=25002240 - 25017600, avg episodic return=6.93
timesteps=25002240 - 25012480, avg episodic return=5.53
timesteps=25018624 - 25033984, avg episodic return=7.60
timesteps=25028864 - 25033984, avg episodic return=6.60
timesteps=25018624 - 25033984, avg episodic return=5.60
timesteps=25035008 - 25040128, avg episodic return=5.77
timesteps=25045248 - 25050368, avg episodic return=5.60
timesteps=25035008 - 25035008, avg episodic return=5.10
timesteps=25056512 - 25066752, avg episodic return=6.10
timesteps=25056512 - 25066752, avg episodic return=6.10
timesteps=25056512 - 25066752, avg episodic return=5.77
timesteps=25072896 - 25083136, avg episodic return=5.60
timesteps=25067776 - 25083136, avg episodic return=7.85
timesteps=25072896 - 25083136, avg episodic return=5.10
timesteps=25089280 - 25099520, avg episodic return=4.90
timesteps=25084160 - 25094400, avg episodic return=8.60
timesteps=25089280 - 25094400, avg episodic return=4.43
timesteps=25105664 - 25105664, avg episodic return=5.10
timesteps=25100544 - 25115904, avg episodic return=6.19
timesteps=25100544 - 25110784, avg episodic return=5.35
timesteps=25122048 - 25132288, avg episodic return=4.10
timesteps=25116928 - 25116928, avg episodic return=5.10
timesteps=25122048 - 25132288, avg episodic return=3.85
timesteps=25138432 - 25148672, avg episodic return=6.43
timesteps=25133312 - 25148672, avg episodic return=6.10
timesteps=25133312 - 25148672, avg episodic return=4.60
timesteps=25149696 - 25149696, avg episodic return=8.10
timesteps=25149696 - 25165056, avg episodic return=5.93
timesteps=25149696 - 25165056, avg episodic return=6.10
timesteps=25171200 - 25181440, avg episodic return=6.43
timesteps=25166080 - 25181440, avg episodic return=5.39
timesteps=25176320 - 25176320, avg episodic return=6.10
timesteps=25182464 - 25197824, avg episodic return=5.30
timesteps=25182464 - 25187584, avg episodic return=6.10
timesteps=25198848 - 25214208, avg episodic return=5.10
timesteps=25198848 - 25198848, avg episodic return=8.85
timesteps=25198848 - 25214208, avg episodic return=5.98
timesteps=25220352 - 25230592, avg episodic return=4.77
timesteps=25215232 - 25215232, avg episodic return=6.10
timesteps=25215232 - 25220352, avg episodic return=4.10
timesteps=25231616 - 25246976, avg episodic return=5.77
timesteps=25231616 - 25246976, avg episodic return=5.90
timesteps=25253120 - 25258240, avg episodic return=5.35
timesteps=25248000 - 25263360, avg episodic return=6.35
timesteps=25253120 - 25263360, avg episodic return=6.10
timesteps=25264384 - 25269504, avg episodic return=5.70
timesteps=25269504 - 25279744, avg episodic return=4.60
timesteps=25264384 - 25274624, avg episodic return=7.10
timesteps=25280768 - 25285888, avg episodic return=4.10
timesteps=25280768 - 25296128, avg episodic return=7.27
timesteps=25285888 - 25296128, avg episodic return=5.10
timesteps=25297152 - 25312512, avg episodic return=6.50
timesteps=25302272 - 25312512, avg episodic return=7.60
timesteps=25312512 - 25312512, avg episodic return=4.10
timesteps=25323776 - 25323776, avg episodic return=6.60
timesteps=25313536 - 25328896, avg episodic return=6.39
timesteps=25313536 - 25323776, avg episodic return=6.60
timesteps=25329920 - 25345280, avg episodic return=6.60
timesteps=25329920 - 25340160, avg episodic return=8.43
timesteps=25329920 - 25345280, avg episodic return=5.60
timesteps=25346304 - 25361664, avg episodic return=4.43
timesteps=25356544 - 25361664, avg episodic return=6.60
timesteps=25346304 - 25361664, avg episodic return=4.73
timesteps=25362688 - 25378048, avg episodic return=5.90
timesteps=25367808 - 25378048, avg episodic return=7.60
timesteps=25362688 - 25372928, avg episodic return=5.10
timesteps=25384192 - 25394432, avg episodic return=4.43
timesteps=25389312 - 25394432, avg episodic return=7.30
timesteps=25379072 - 25379072, avg episodic return=4.10
timesteps=25395456 - 25405696, avg episodic return=6.10
timesteps=25395456 - 25410816, avg episodic return=7.77
timesteps=25410816 - 25410816, avg episodic return=9.10
timesteps=25411840 - 25416960, avg episodic return=5.10
timesteps=25427200 - 25427200, avg episodic return=6.10
timesteps=25411840 - 25427200, avg episodic return=5.43
timesteps=25428224 - 25438464, avg episodic return=5.60
timesteps=25433344 - 25443584, avg episodic return=7.43
timesteps=25433344 - 25438464, avg episodic return=6.43
timesteps=25444608 - 25459968, avg episodic return=5.10
timesteps=25454848 - 25459968, avg episodic return=7.30
timesteps=25454848 - 25459968, avg episodic return=5.10
timesteps=25460992 - 25476352, avg episodic return=6.70
timesteps=25460992 - 25471232, avg episodic return=7.10
timesteps=25466112 - 25476352, avg episodic return=3.60
timesteps=25482496 - 25492736, avg episodic return=5.10
timesteps=25477376 - 25492736, avg episodic return=5.81
timesteps=25482496 - 25487616, avg episodic return=5.10
timesteps=25493760 - 25509120, avg episodic return=4.39
timesteps=25504000 - 25509120, avg episodic return=9.77
timesteps=25493760 - 25504000, avg episodic return=4.60
timesteps=25510144 - 25515264, avg episodic return=8.10
timesteps=25510144 - 25510144, avg episodic return=8.10
timesteps=25510144 - 25525504, avg episodic return=6.43
timesteps=25526528 - 25536768, avg episodic return=5.10
timesteps=25526528 - 25541888, avg episodic return=6.96
timesteps=25526528 - 25541888, avg episodic return=5.70
timesteps=25542912 - 25542912, avg episodic return=5.10
timesteps=25548032 - 25558272, avg episodic return=5.50
timesteps=25559296 - 25569536, avg episodic return=5.10
timesteps=25559296 - 25574656, avg episodic return=6.50
timesteps=25559296 - 25564416, avg episodic return=4.60
timesteps=25580800 - 25585920, avg episodic return=5.70
timesteps=25575680 - 25591040, avg episodic return=6.50
timesteps=25580800 - 25585920, avg episodic return=3.10
timesteps=25592064 - 25602304, avg episodic return=5.30
timesteps=25592064 - 25602304, avg episodic return=6.60
timesteps=25592064 - 25607424, avg episodic return=4.85
timesteps=25618688 - 25618688, avg episodic return=4.60
timesteps=25608448 - 25623808, avg episodic return=9.77
timesteps=25613568 - 25623808, avg episodic return=4.70
timesteps=25629952 - 25635072, avg episodic return=5.60
timesteps=25624832 - 25640192, avg episodic return=10.30
timesteps=25624832 - 25635072, avg episodic return=6.43
timesteps=25646336 - 25646336, avg episodic return=8.10
timesteps=25646336 - 25656576, avg episodic return=9.43
timesteps=25646336 - 25651456, avg episodic return=5.60
timesteps=25657600 - 25672960, avg episodic return=5.35
timesteps=25657600 - 25672960, avg episodic return=6.10
timesteps=25657600 - 25672960, avg episodic return=4.96
timesteps=25684224 - 25684224, avg episodic return=8.10
timesteps=25679104 - 25679104, avg episodic return=10.10
timesteps=25673984 - 25689344, avg episodic return=6.60
timesteps=25700608 - 25700608, avg episodic return=4.60
timesteps=25690368 - 25700608, avg episodic return=7.85
timesteps=25690368 - 25700608, avg episodic return=5.27
timesteps=25711872 - 25722112, avg episodic return=4.90
timesteps=25706752 - 25706752, avg episodic return=8.10
timesteps=25722112 - 25722112, avg episodic return=5.60
timesteps=25723136 - 25733376, avg episodic return=7.10
timesteps=25723136 - 25728256, avg episodic return=7.10
timesteps=25723136 - 25723136, avg episodic return=5.10
timesteps=25739520 - 25744640, avg episodic return=5.10
timesteps=25739520 - 25744640, avg episodic return=5.70
timesteps=25749760 - 25749760, avg episodic return=5.60
timesteps=25755904 - 25771264, avg episodic return=6.27
timesteps=25755904 - 25771264, avg episodic return=6.93
timesteps=25755904 - 25766144, avg episodic return=5.77
timesteps=25772288 - 25787648, avg episodic return=4.43
timesteps=25772288 - 25787648, avg episodic return=8.10
timesteps=25782528 - 25782528, avg episodic return=5.10
timesteps=25793792 - 25804032, avg episodic return=4.77
timesteps=25788672 - 25804032, avg episodic return=5.43
timesteps=25793792 - 25804032, avg episodic return=4.10
timesteps=25810176 - 25820416, avg episodic return=3.50
timesteps=25805056 - 25820416, avg episodic return=6.53
timesteps=25805056 - 25820416, avg episodic return=5.50
timesteps=25821440 - 25836800, avg episodic return=7.35
timesteps=25831680 - 25836800, avg episodic return=7.60
timesteps=25821440 - 25836800, avg episodic return=4.35
timesteps=25837824 - 25853184, avg episodic return=5.85
timesteps=25837824 - 25853184, avg episodic return=7.70
timesteps=25842944 - 25848064, avg episodic return=3.10
timesteps=25859328 - 25869568, avg episodic return=5.10
timesteps=25859328 - 25864448, avg episodic return=8.77
timesteps=25859328 - 25869568, avg episodic return=6.60
timesteps=25870592 - 25885952, avg episodic return=3.10
timesteps=25870592 - 25880832, avg episodic return=6.43
timesteps=25870592 - 25885952, avg episodic return=6.35
timesteps=25886976 - 25897216, avg episodic return=5.81
timesteps=25886976 - 25902336, avg episodic return=6.10
timesteps=25897216 - 25902336, avg episodic return=7.10
timesteps=25903360 - 25913600, avg episodic return=5.10
timesteps=25913600 - 25918720, avg episodic return=7.43
timesteps=25908480 - 25918720, avg episodic return=5.10
timesteps=25924864 - 25935104, avg episodic return=4.90
timesteps=25919744 - 25935104, avg episodic return=6.77
timesteps=25924864 - 25929984, avg episodic return=4.35
timesteps=25946368 - 25951488, avg episodic return=5.43
timesteps=25936128 - 25951488, avg episodic return=5.35
timesteps=25936128 - 25951488, avg episodic return=4.85
timesteps=25957632 - 25962752, avg episodic return=6.10
timesteps=25962752 - 25962752, avg episodic return=9.10
timesteps=25952512 - 25967872, avg episodic return=4.70
timesteps=25974016 - 25979136, avg episodic return=3.60
timesteps=25968896 - 25984256, avg episodic return=8.50
timesteps=25974016 - 25974016, avg episodic return=5.10
timesteps=25995520 - 25995520, avg episodic return=5.10
timesteps=25990400 - 26000640, avg episodic return=6.10
timesteps=25985280 - 25995520, avg episodic return=5.60
timesteps=26001664 - 26017024, avg episodic return=6.35
timesteps=26006784 - 26006784, avg episodic return=5.10
timesteps=26017024 - 26017024, avg episodic return=5.10
timesteps=26018048 - 26033408, avg episodic return=5.96
timesteps=26018048 - 26033408, avg episodic return=7.10
timesteps=26018048 - 26033408, avg episodic return=7.35
timesteps=26034432 - 26034432, avg episodic return=8.10
timesteps=26039552 - 26039552, avg episodic return=10.10
timesteps=26034432 - 26049792, avg episodic return=4.10
timesteps=26050816 - 26066176, avg episodic return=6.10
timesteps=26050816 - 26055936, avg episodic return=8.60
timesteps=26050816 - 26066176, avg episodic return=6.30
timesteps=26077440 - 26082560, avg episodic return=6.10
timesteps=26067200 - 26082560, avg episodic return=6.93
timesteps=26082560 - 26082560, avg episodic return=7.10
timesteps=26083584 - 26098944, avg episodic return=5.35
timesteps=26083584 - 26098944, avg episodic return=6.70
timesteps=26083584 - 26093824, avg episodic return=6.35
timesteps=26099968 - 26115328, avg episodic return=7.10
timesteps=26099968 - 26110208, avg episodic return=5.30
timesteps=26099968 - 26115328, avg episodic return=4.43
timesteps=26116352 - 26121472, avg episodic return=5.43
timesteps=26116352 - 26131712, avg episodic return=6.43
timesteps=26116352 - 26116352, avg episodic return=6.10
timesteps=26132736 - 26148096, avg episodic return=4.60
timesteps=26148096 - 26148096, avg episodic return=8.10
timesteps=26132736 - 26148096, avg episodic return=6.43
timesteps=26154240 - 26164480, avg episodic return=5.10
timesteps=26149120 - 26159360, avg episodic return=6.70
timesteps=26149120 - 26164480, avg episodic return=3.50
timesteps=26180864 - 26180864, avg episodic return=6.10
timesteps=26180864 - 26180864, avg episodic return=6.60
timesteps=26165504 - 26175744, avg episodic return=4.77
timesteps=26181888 - 26197248, avg episodic return=5.60
timesteps=26192128 - 26192128, avg episodic return=6.10
timesteps=26181888 - 26197248, avg episodic return=5.30
timesteps=26198272 - 26198272, avg episodic return=6.10
timesteps=26198272 - 26208512, avg episodic return=7.10
timesteps=26198272 - 26213632, avg episodic return=5.10
timesteps=26219776 - 26230016, avg episodic return=4.77
timesteps=26219776 - 26230016, avg episodic return=5.85
timesteps=26219776 - 26224896, avg episodic return=5.10
timesteps=26236160 - 26246400, avg episodic return=4.60
timesteps=26246400 - 26246400, avg episodic return=4.10
timesteps=26231040 - 26231040, avg episodic return=5.10
timesteps=26252544 - 26257664, avg episodic return=5.60
timesteps=26247424 - 26262784, avg episodic return=6.50
timesteps=26247424 - 26262784, avg episodic return=6.50
timesteps=26263808 - 26279168, avg episodic return=5.10
timesteps=26263808 - 26279168, avg episodic return=8.60
timesteps=26268928 - 26279168, avg episodic return=4.85
timesteps=26290432 - 26295552, avg episodic return=5.77
timesteps=26280192 - 26295552, avg episodic return=8.93
timesteps=26295552 - 26295552, avg episodic return=4.10
timesteps=26296576 - 26311936, avg episodic return=5.98
timesteps=26296576 - 26306816, avg episodic return=8.60
