## SLURM PROLOG ###############################################################
##    Job ID : 8516918
##  Job Name : runs_craftax_transformer
##  Nodelist : gpu2101
##      CPUs : 
##  Mem/Node : 32768 MB
## Directory : /oscar/home/kguo32/pobax/scripts/launching
##   Job Started : Sat Feb 22 03:32:23 PM EST 2025
###############################################################################
Loading Craftax textures from cache.
Textures successfully loaded from cache.
obs (27, 33, 3)
Network params number: 2631456
timesteps=15616 - 15616, avg episodic return=0.10
timesteps=15635712 - 15645952, avg episodic return=2.77
timesteps=15646976 - 15657216, avg episodic return=2.90
timesteps=15646976 - 15662336, avg episodic return=2.60
timesteps=15657216 - 15657216, avg episodic return=2.10
timesteps=15663360 - 15678720, avg episodic return=2.90
timesteps=15663360 - 15668480, avg episodic return=3.10
timesteps=15663360 - 15678720, avg episodic return=2.60
timesteps=15684864 - 15689984, avg episodic return=3.10
timesteps=15689984 - 15689984, avg episodic return=2.60
timesteps=15679744 - 15695104, avg episodic return=2.70
timesteps=15696128 - 15706368, avg episodic return=3.70
timesteps=15696128 - 15706368, avg episodic return=2.10
timesteps=15696128 - 15706368, avg episodic return=4.10
timesteps=15717632 - 15727872, avg episodic return=2.60
timesteps=15717632 - 15727872, avg episodic return=1.43
timesteps=15712512 - 15727872, avg episodic return=2.90
timesteps=15744256 - 15744256, avg episodic return=2.10
timesteps=15728896 - 15739136, avg episodic return=3.60
timesteps=15739136 - 15744256, avg episodic return=2.10
timesteps=15755520 - 15755520, avg episodic return=3.10
timesteps=15755520 - 15760640, avg episodic return=2.60
timesteps=15745280 - 15760640, avg episodic return=3.43
timesteps=15761664 - 15771904, avg episodic return=3.10
timesteps=15766784 - 15777024, avg episodic return=3.10
timesteps=15761664 - 15777024, avg episodic return=3.43
timesteps=15778048 - 15788288, avg episodic return=2.85
timesteps=15793408 - 15793408, avg episodic return=2.10
timesteps=15778048 - 15793408, avg episodic return=3.35
timesteps=15794432 - 15794432, avg episodic return=3.10
timesteps=15794432 - 15809792, avg episodic return=2.98
timesteps=15815936 - 15821056, avg episodic return=2.77
timesteps=15810816 - 15826176, avg episodic return=1.43
timesteps=15810816 - 15810816, avg episodic return=4.10
timesteps=15837440 - 15842560, avg episodic return=2.60
timesteps=15832320 - 15832320, avg episodic return=3.10
timesteps=15832320 - 15842560, avg episodic return=2.93
timesteps=15843584 - 15858944, avg episodic return=2.10
timesteps=15853824 - 15853824, avg episodic return=2.10
timesteps=15843584 - 15858944, avg episodic return=2.77
timesteps=15865088 - 15875328, avg episodic return=1.43
timesteps=15859968 - 15870208, avg episodic return=2.90
timesteps=15859968 - 15875328, avg episodic return=3.10
timesteps=15876352 - 15886592, avg episodic return=3.10
timesteps=15876352 - 15891712, avg episodic return=3.60
timesteps=15876352 - 15886592, avg episodic return=2.10
timesteps=15892736 - 15908096, avg episodic return=2.93
timesteps=15892736 - 15908096, avg episodic return=3.43
timesteps=15892736 - 15908096, avg episodic return=2.39
timesteps=15909120 - 15924480, avg episodic return=3.27
timesteps=15909120 - 15919360, avg episodic return=3.10
timesteps=15919360 - 15919360, avg episodic return=3.10
timesteps=15925504 - 15940864, avg episodic return=2.10
timesteps=15925504 - 15940864, avg episodic return=2.10
timesteps=15930624 - 15935744, avg episodic return=3.10
timesteps=15941888 - 15957248, avg episodic return=2.60
timesteps=15941888 - 15957248, avg episodic return=3.10
timesteps=15941888 - 15957248, avg episodic return=1.90
timesteps=15968512 - 15973632, avg episodic return=2.10
timesteps=15968512 - 15968512, avg episodic return=5.10
timesteps=15958272 - 15973632, avg episodic return=0.77
timesteps=15974656 - 15990016, avg episodic return=2.10
timesteps=15984896 - 15984896, avg episodic return=1.10
timesteps=15974656 - 15990016, avg episodic return=1.85
timesteps=16001280 - 16001280, avg episodic return=3.10
timesteps=15991040 - 16006400, avg episodic return=2.77
timesteps=16006400 - 16006400, avg episodic return=3.10
timesteps=16012544 - 16022784, avg episodic return=1.77
timesteps=16007424 - 16022784, avg episodic return=1.10
timesteps=16012544 - 16022784, avg episodic return=2.77
timesteps=16023808 - 16039168, avg episodic return=2.35
timesteps=16023808 - 16039168, avg episodic return=3.10
timesteps=16023808 - 16039168, avg episodic return=2.35
timesteps=16040192 - 16055552, avg episodic return=2.43
timesteps=16045312 - 16055552, avg episodic return=2.85
timesteps=16040192 - 16050432, avg episodic return=2.81
timesteps=16061696 - 16071936, avg episodic return=3.35
timesteps=16071936 - 16071936, avg episodic return=3.10
timesteps=16056576 - 16071936, avg episodic return=3.10
timesteps=16078080 - 16078080, avg episodic return=3.10
timesteps=16072960 - 16083200, avg episodic return=2.60
timesteps=16072960 - 16088320, avg episodic return=2.30
timesteps=16089344 - 16104704, avg episodic return=2.60
timesteps=16089344 - 16104704, avg episodic return=1.93
timesteps=16089344 - 16099584, avg episodic return=2.90
timesteps=16105728 - 16121088, avg episodic return=2.60
timesteps=16105728 - 16115968, avg episodic return=2.77
timesteps=16105728 - 16115968, avg episodic return=1.60
timesteps=16127232 - 16132352, avg episodic return=3.10
timesteps=16122112 - 16132352, avg episodic return=2.10
timesteps=16122112 - 16137472, avg episodic return=2.10
timesteps=16138496 - 16153856, avg episodic return=3.70
timesteps=16143616 - 16153856, avg episodic return=3.50
timesteps=16148736 - 16153856, avg episodic return=2.60
timesteps=16154880 - 16165120, avg episodic return=2.10
timesteps=16160000 - 16160000, avg episodic return=3.10
timesteps=16160000 - 16160000, avg episodic return=3.10
timesteps=16176384 - 16181504, avg episodic return=1.60
timesteps=16181504 - 16186624, avg episodic return=2.10
timesteps=16186624 - 16186624, avg episodic return=1.60
timesteps=16187648 - 16197888, avg episodic return=2.43
timesteps=16187648 - 16203008, avg episodic return=2.70
timesteps=16192768 - 16203008, avg episodic return=2.85
timesteps=16214272 - 16219392, avg episodic return=2.10
timesteps=16209152 - 16209152, avg episodic return=2.10
timesteps=16209152 - 16214272, avg episodic return=2.50
timesteps=16225536 - 16225536, avg episodic return=4.10
timesteps=16225536 - 16235776, avg episodic return=2.60
timesteps=16220416 - 16235776, avg episodic return=2.60
timesteps=16236800 - 16241920, avg episodic return=2.27
timesteps=16241920 - 16252160, avg episodic return=2.39
timesteps=16241920 - 16247040, avg episodic return=2.10
timesteps=16253184 - 16268544, avg episodic return=2.85
timesteps=16253184 - 16268544, avg episodic return=2.77
timesteps=16258304 - 16268544, avg episodic return=2.43
timesteps=16269568 - 16284928, avg episodic return=2.10
timesteps=16269568 - 16284928, avg episodic return=2.90
timesteps=16269568 - 16284928, avg episodic return=2.88
timesteps=16296192 - 16301312, avg episodic return=2.43
timesteps=16285952 - 16301312, avg episodic return=3.10
timesteps=16285952 - 16296192, avg episodic return=2.27
timesteps=16302336 - 16317696, avg episodic return=2.53
timesteps=16302336 - 16312576, avg episodic return=2.43
timesteps=16317696 - 16317696, avg episodic return=2.10
timesteps=16318720 - 16318720, avg episodic return=3.10
timesteps=16318720 - 16334080, avg episodic return=2.70
timesteps=16318720 - 16323840, avg episodic return=2.60
timesteps=16335104 - 16345344, avg episodic return=2.43
timesteps=16350464 - 16350464, avg episodic return=2.10
timesteps=16335104 - 16350464, avg episodic return=1.85
timesteps=16351488 - 16351488, avg episodic return=4.10
timesteps=16351488 - 16366848, avg episodic return=1.60
timesteps=16351488 - 16356608, avg episodic return=4.43
timesteps=16367872 - 16383232, avg episodic return=3.10
timesteps=16367872 - 16383232, avg episodic return=2.35
timesteps=16372992 - 16378112, avg episodic return=2.60
timesteps=16384256 - 16399616, avg episodic return=3.53
timesteps=16389376 - 16394496, avg episodic return=2.60
timesteps=16384256 - 16394496, avg episodic return=2.77
timesteps=16400640 - 16416000, avg episodic return=2.54
timesteps=16400640 - 16405760, avg episodic return=1.60
timesteps=16422144 - 16427264, avg episodic return=1.50
timesteps=16432384 - 16432384, avg episodic return=4.10
timesteps=16422144 - 16432384, avg episodic return=3.10
timesteps=16448768 - 16448768, avg episodic return=3.10
timesteps=16433408 - 16448768, avg episodic return=2.85
timesteps=16433408 - 16448768, avg episodic return=2.81
timesteps=16460032 - 16460032, avg episodic return=2.10
timesteps=16449792 - 16465152, avg episodic return=3.70
timesteps=16449792 - 16460032, avg episodic return=2.35
timesteps=16466176 - 16481536, avg episodic return=2.60
timesteps=16471296 - 16471296, avg episodic return=1.10
timesteps=16466176 - 16481536, avg episodic return=2.77
timesteps=16482560 - 16492800, avg episodic return=3.30
timesteps=16482560 - 16487680, avg episodic return=3.77
timesteps=16482560 - 16492800, avg episodic return=2.60
timesteps=16498944 - 16514304, avg episodic return=1.90
timesteps=16498944 - 16514304, avg episodic return=3.10
timesteps=16504064 - 16509184, avg episodic return=1.77
timesteps=16520448 - 16530688, avg episodic return=2.77
timesteps=16520448 - 16525568, avg episodic return=1.60
timesteps=16515328 - 16530688, avg episodic return=3.10
timesteps=16547072 - 16547072, avg episodic return=2.10
timesteps=16536832 - 16547072, avg episodic return=1.43
timesteps=16531712 - 16547072, avg episodic return=2.90
timesteps=16548096 - 16563456, avg episodic return=2.50
timesteps=16548096 - 16553216, avg episodic return=2.43
timesteps=16548096 - 16563456, avg episodic return=1.96
timesteps=16569600 - 16579840, avg episodic return=3.60
timesteps=16564480 - 16579840, avg episodic return=2.70
timesteps=16569600 - 16569600, avg episodic return=1.10
timesteps=16580864 - 16580864, avg episodic return=3.10
timesteps=16580864 - 16596224, avg episodic return=3.70
timesteps=16580864 - 16596224, avg episodic return=4.10
timesteps=16597248 - 16612608, avg episodic return=2.77
timesteps=16597248 - 16612608, avg episodic return=2.67
timesteps=16602368 - 16607488, avg episodic return=2.10
timesteps=16613632 - 16628992, avg episodic return=3.10
timesteps=16613632 - 16618752, avg episodic return=2.70
timesteps=16613632 - 16628992, avg episodic return=2.43
timesteps=16635136 - 16645376, avg episodic return=3.43
timesteps=16635136 - 16645376, avg episodic return=2.77
timesteps=16630016 - 16645376, avg episodic return=3.35
timesteps=16646400 - 16661760, avg episodic return=2.60
timesteps=16651520 - 16661760, avg episodic return=3.10
timesteps=16651520 - 16656640, avg episodic return=2.60
timesteps=16673024 - 16678144, avg episodic return=2.10
timesteps=16662784 - 16667904, avg episodic return=2.10
timesteps=16667904 - 16678144, avg episodic return=3.35
timesteps=16689408 - 16694528, avg episodic return=3.10
timesteps=16679168 - 16694528, avg episodic return=2.10
timesteps=16679168 - 16684288, avg episodic return=2.60
timesteps=16695552 - 16705792, avg episodic return=2.85
timesteps=16700672 - 16710912, avg episodic return=1.60
timesteps=16705792 - 16710912, avg episodic return=3.35
timesteps=16711936 - 16711936, avg episodic return=1.10
timesteps=16717056 - 16727296, avg episodic return=4.10
timesteps=16717056 - 16727296, avg episodic return=3.30
timesteps=16728320 - 16743680, avg episodic return=3.27
timesteps=16728320 - 16728320, avg episodic return=3.60
timesteps=16728320 - 16738560, avg episodic return=2.77
timesteps=16744704 - 16760064, avg episodic return=1.60
timesteps=16744704 - 16754944, avg episodic return=3.77
timesteps=16744704 - 16760064, avg episodic return=2.48
timesteps=16766208 - 16776448, avg episodic return=3.43
timesteps=16761088 - 16771328, avg episodic return=2.77
timesteps=16761088 - 16776448, avg episodic return=2.60
timesteps=16782592 - 16792832, avg episodic return=2.35
timesteps=16777472 - 16792832, avg episodic return=2.60
timesteps=16787712 - 16792832, avg episodic return=1.60
timesteps=16798976 - 16809216, avg episodic return=2.60
timesteps=16793856 - 16809216, avg episodic return=2.39
timesteps=16793856 - 16804096, avg episodic return=3.10
timesteps=16810240 - 16820480, avg episodic return=3.30
timesteps=16815360 - 16825600, avg episodic return=1.60
timesteps=16815360 - 16820480, avg episodic return=3.60
timesteps=16831744 - 16841984, avg episodic return=2.27
timesteps=16826624 - 16841984, avg episodic return=2.85
timesteps=16836864 - 16841984, avg episodic return=2.43
timesteps=16853248 - 16853248, avg episodic return=4.10
timesteps=16843008 - 16858368, avg episodic return=2.10
timesteps=16859392 - 16874752, avg episodic return=2.70
timesteps=16859392 - 16874752, avg episodic return=2.50
timesteps=16859392 - 16874752, avg episodic return=2.60
timesteps=16886016 - 16891136, avg episodic return=2.43
timesteps=16880896 - 16880896, avg episodic return=2.77
timesteps=16875776 - 16891136, avg episodic return=2.77
timesteps=16907520 - 16907520, avg episodic return=2.10
timesteps=16892160 - 16907520, avg episodic return=2.10
timesteps=16907520 - 16907520, avg episodic return=2.10
timesteps=16913664 - 16913664, avg episodic return=3.10
timesteps=16908544 - 16923904, avg episodic return=2.30
timesteps=16908544 - 16923904, avg episodic return=2.77
timesteps=16924928 - 16940288, avg episodic return=2.85
timesteps=16924928 - 16935168, avg episodic return=2.10
timesteps=16935168 - 16935168, avg episodic return=2.60
timesteps=16941312 - 16956672, avg episodic return=4.35
timesteps=16941312 - 16956672, avg episodic return=2.67
timesteps=16941312 - 16951552, avg episodic return=2.10
timesteps=16957696 - 16957696, avg episodic return=2.10
timesteps=16957696 - 16973056, avg episodic return=2.10
timesteps=16962816 - 16962816, avg episodic return=3.10
timesteps=16974080 - 16989440, avg episodic return=2.43
timesteps=16974080 - 16979200, avg episodic return=2.10
timesteps=16974080 - 16989440, avg episodic return=2.39
timesteps=16990464 - 17005824, avg episodic return=3.10
timesteps=16990464 - 17005824, avg episodic return=3.70
timesteps=16990464 - 17005824, avg episodic return=2.50
timesteps=17006848 - 17017088, avg episodic return=2.27
timesteps=17011968 - 17017088, avg episodic return=3.10
timesteps=17022208 - 17022208, avg episodic return=2.10
timesteps=17033472 - 17038592, avg episodic return=3.60
timesteps=17023232 - 17033472, avg episodic return=2.85
timesteps=17023232 - 17038592, avg episodic return=2.50
timesteps=17039616 - 17054976, avg episodic return=2.50
timesteps=17039616 - 17054976, avg episodic return=3.43
timesteps=17061120 - 17071360, avg episodic return=3.10
timesteps=17056000 - 17056000, avg episodic return=3.10
timesteps=17056000 - 17071360, avg episodic return=2.30
timesteps=17072384 - 17087744, avg episodic return=2.90
timesteps=17072384 - 17082624, avg episodic return=4.10
timesteps=17077504 - 17087744, avg episodic return=2.35
timesteps=17088768 - 17104128, avg episodic return=2.77
timesteps=17099008 - 17104128, avg episodic return=3.10
timesteps=17093888 - 17104128, avg episodic return=2.99
timesteps=17105152 - 17120512, avg episodic return=3.43
timesteps=17105152 - 17120512, avg episodic return=2.70
timesteps=17105152 - 17115392, avg episodic return=2.10
timesteps=17121536 - 17136896, avg episodic return=2.81
timesteps=17121536 - 17126656, avg episodic return=3.77
timesteps=17121536 - 17136896, avg episodic return=2.60
timesteps=17137920 - 17137920, avg episodic return=2.10
timesteps=17137920 - 17153280, avg episodic return=3.10
timesteps=17143040 - 17153280, avg episodic return=3.10
timesteps=17159424 - 17169664, avg episodic return=2.90
timesteps=17154304 - 17169664, avg episodic return=1.81
timesteps=17159424 - 17159424, avg episodic return=3.10
timesteps=17170688 - 17186048, avg episodic return=2.85
timesteps=17170688 - 17180928, avg episodic return=2.10
timesteps=17175808 - 17180928, avg episodic return=3.10
timesteps=17187072 - 17197312, avg episodic return=1.60
timesteps=17197312 - 17202432, avg episodic return=2.43
timesteps=17192192 - 17197312, avg episodic return=3.10
timesteps=17203456 - 17218816, avg episodic return=2.43
timesteps=17203456 - 17218816, avg episodic return=2.30
timesteps=17213696 - 17218816, avg episodic return=3.10
timesteps=17224960 - 17235200, avg episodic return=2.60
timesteps=17219840 - 17235200, avg episodic return=2.60
timesteps=17219840 - 17235200, avg episodic return=2.10
timesteps=17236224 - 17251584, avg episodic return=2.50
timesteps=17236224 - 17251584, avg episodic return=2.90
timesteps=17241344 - 17251584, avg episodic return=2.10
timesteps=17252608 - 17267968, avg episodic return=2.70
timesteps=17252608 - 17267968, avg episodic return=2.10
timesteps=17252608 - 17267968, avg episodic return=3.77
timesteps=17274112 - 17284352, avg episodic return=2.70
timesteps=17268992 - 17279232, avg episodic return=3.77
timesteps=17268992 - 17284352, avg episodic return=3.10
timesteps=17285376 - 17290496, avg episodic return=2.10
timesteps=17285376 - 17295616, avg episodic return=2.60
timesteps=17285376 - 17295616, avg episodic return=1.93
timesteps=17301760 - 17312000, avg episodic return=2.35
timesteps=17301760 - 17317120, avg episodic return=3.10
timesteps=17301760 - 17317120, avg episodic return=1.77
timesteps=17318144 - 17328384, avg episodic return=1.77
timesteps=17318144 - 17333504, avg episodic return=2.90
timesteps=17318144 - 17328384, avg episodic return=1.60
timesteps=17334528 - 17349888, avg episodic return=2.50
timesteps=17334528 - 17349888, avg episodic return=3.10
timesteps=17339648 - 17349888, avg episodic return=1.85
timesteps=17350912 - 17366272, avg episodic return=1.85
timesteps=17361152 - 17366272, avg episodic return=3.35
timesteps=17350912 - 17366272, avg episodic return=2.48
timesteps=17372416 - 17382656, avg episodic return=2.10
timesteps=17367296 - 17367296, avg episodic return=3.10
timesteps=17367296 - 17382656, avg episodic return=1.90
timesteps=17383680 - 17383680, avg episodic return=4.10
timesteps=17383680 - 17388800, avg episodic return=3.10
timesteps=17383680 - 17399040, avg episodic return=2.43
timesteps=17400064 - 17410304, avg episodic return=2.60
timesteps=17400064 - 17405184, avg episodic return=2.10
timesteps=17400064 - 17410304, avg episodic return=3.10
timesteps=17416448 - 17431808, avg episodic return=2.43
timesteps=17421568 - 17426688, avg episodic return=2.77
timesteps=17421568 - 17431808, avg episodic return=2.10
timesteps=17432832 - 17443072, avg episodic return=2.60
timesteps=17432832 - 17432832, avg episodic return=2.35
timesteps=17432832 - 17443072, avg episodic return=3.27
timesteps=17454336 - 17464576, avg episodic return=3.60
timesteps=17454336 - 17459456, avg episodic return=3.10
timesteps=17449216 - 17454336, avg episodic return=3.60
timesteps=17470720 - 17475840, avg episodic return=4.10
timesteps=17465600 - 17470720, avg episodic return=2.35
timesteps=17481984 - 17497344, avg episodic return=2.77
timesteps=17481984 - 17497344, avg episodic return=2.77
timesteps=17481984 - 17492224, avg episodic return=2.10
timesteps=17498368 - 17503488, avg episodic return=2.43
timesteps=17498368 - 17513728, avg episodic return=1.43
timesteps=17508608 - 17513728, avg episodic return=3.35
timesteps=17514752 - 17530112, avg episodic return=2.50
timesteps=17519872 - 17530112, avg episodic return=2.60
timesteps=17514752 - 17519872, avg episodic return=3.43
timesteps=17531136 - 17546496, avg episodic return=2.93
timesteps=17531136 - 17546496, avg episodic return=2.50
timesteps=17531136 - 17546496, avg episodic return=2.10
timesteps=17557760 - 17562880, avg episodic return=3.10
timesteps=17552640 - 17557760, avg episodic return=2.10
timesteps=17552640 - 17552640, avg episodic return=3.10
timesteps=17563904 - 17579264, avg episodic return=2.67
timesteps=17569024 - 17579264, avg episodic return=2.90
timesteps=17563904 - 17574144, avg episodic return=2.35
timesteps=17595648 - 17595648, avg episodic return=2.10
timesteps=17590528 - 17590528, avg episodic return=3.10
timesteps=17580288 - 17590528, avg episodic return=2.24
timesteps=17612032 - 17612032, avg episodic return=2.77
timesteps=17596672 - 17612032, avg episodic return=2.43
timesteps=17613056 - 17628416, avg episodic return=1.77
timesteps=17618176 - 17623296, avg episodic return=3.10
timesteps=17613056 - 17628416, avg episodic return=2.96
timesteps=17629440 - 17644800, avg episodic return=2.70
timesteps=17634560 - 17639680, avg episodic return=3.10
timesteps=17629440 - 17644800, avg episodic return=2.35
timesteps=17656064 - 17661184, avg episodic return=3.43
timesteps=17645824 - 17661184, avg episodic return=2.50
timesteps=17645824 - 17661184, avg episodic return=2.77
timesteps=17667328 - 17677568, avg episodic return=3.30
timesteps=17662208 - 17672448, avg episodic return=2.43
timesteps=17662208 - 17677568, avg episodic return=2.67
timesteps=17678592 - 17693952, avg episodic return=3.30
timesteps=17678592 - 17683712, avg episodic return=2.10
timesteps=17683712 - 17693952, avg episodic return=3.10
timesteps=17700096 - 17710336, avg episodic return=3.60
timesteps=17694976 - 17694976, avg episodic return=4.10
timesteps=17694976 - 17710336, avg episodic return=2.10
timesteps=17721600 - 17726720, avg episodic return=2.10
timesteps=17711360 - 17716480, avg episodic return=2.77
timesteps=17716480 - 17716480, avg episodic return=2.10
timesteps=17727744 - 17737984, avg episodic return=1.10
timesteps=17732864 - 17743104, avg episodic return=2.67
timesteps=17727744 - 17737984, avg episodic return=2.43
timesteps=17744128 - 17759488, avg episodic return=2.60
timesteps=17744128 - 17759488, avg episodic return=3.10
timesteps=17744128 - 17759488, avg episodic return=2.85
timesteps=17760512 - 17775872, avg episodic return=2.67
timesteps=17760512 - 17760512, avg episodic return=3.10
timesteps=17765632 - 17775872, avg episodic return=2.50
timesteps=17776896 - 17792256, avg episodic return=3.77
timesteps=17776896 - 17792256, avg episodic return=2.85
timesteps=17776896 - 17792256, avg episodic return=2.93
timesteps=17798400 - 17798400, avg episodic return=2.10
timesteps=17793280 - 17803520, avg episodic return=2.60
timesteps=17798400 - 17798400, avg episodic return=4.10
timesteps=17809664 - 17825024, avg episodic return=2.67
timesteps=17809664 - 17819904, avg episodic return=2.30
timesteps=17809664 - 17819904, avg episodic return=2.70
timesteps=17831168 - 17841408, avg episodic return=2.43
timesteps=17826048 - 17841408, avg episodic return=2.60
timesteps=17831168 - 17841408, avg episodic return=2.96
timesteps=17847552 - 17847552, avg episodic return=2.10
timesteps=17847552 - 17857792, avg episodic return=3.10
timesteps=17842432 - 17852672, avg episodic return=2.60
timesteps=17858816 - 17874176, avg episodic return=3.50
timesteps=17858816 - 17874176, avg episodic return=2.43
timesteps=17863936 - 17874176, avg episodic return=3.30
timesteps=17875200 - 17885440, avg episodic return=2.43
timesteps=17875200 - 17885440, avg episodic return=2.35
timesteps=17880320 - 17890560, avg episodic return=2.70
timesteps=17891584 - 17906944, avg episodic return=2.10
timesteps=17896704 - 17906944, avg episodic return=3.27
timesteps=17891584 - 17906944, avg episodic return=2.93
timesteps=17907968 - 17918208, avg episodic return=2.70
timesteps=17907968 - 17923328, avg episodic return=2.85
timesteps=17913088 - 17923328, avg episodic return=2.77
timesteps=17924352 - 17939712, avg episodic return=2.99
timesteps=17929472 - 17934592, avg episodic return=2.60
timesteps=17934592 - 17934592, avg episodic return=3.43
timesteps=17940736 - 17940736, avg episodic return=4.10
timesteps=17940736 - 17956096, avg episodic return=2.85
timesteps=17945856 - 17950976, avg episodic return=2.10
timesteps=17967360 - 17967360, avg episodic return=1.60
timesteps=17957120 - 17972480, avg episodic return=2.85
timesteps=17957120 - 17962240, avg episodic return=2.85
timesteps=17978624 - 17988864, avg episodic return=0.60
timesteps=17988864 - 17988864, avg episodic return=2.10
timesteps=17983744 - 17983744, avg episodic return=2.10
timesteps=17989888 - 18000128, avg episodic return=2.70
timesteps=17989888 - 18000128, avg episodic return=3.50
timesteps=17989888 - 18005248, avg episodic return=2.50
timesteps=18011392 - 18021632, avg episodic return=3.10
timesteps=18011392 - 18016512, avg episodic return=2.10
timesteps=18006272 - 18021632, avg episodic return=2.81
timesteps=18022656 - 18038016, avg episodic return=2.10
timesteps=18027776 - 18027776, avg episodic return=2.10
timesteps=18022656 - 18027776, avg episodic return=2.30
timesteps=18044160 - 18054400, avg episodic return=2.10
timesteps=18054400 - 18054400, avg episodic return=1.10
timesteps=18044160 - 18049280, avg episodic return=2.10
timesteps=18055424 - 18070784, avg episodic return=2.10
timesteps=18060544 - 18070784, avg episodic return=1.90
timesteps=18070784 - 18070784, avg episodic return=4.10
timesteps=18071808 - 18082048, avg episodic return=2.60
timesteps=18082048 - 18087168, avg episodic return=2.85
timesteps=18093312 - 18093312, avg episodic return=3.10
timesteps=18088192 - 18103552, avg episodic return=3.10
timesteps=18104576 - 18104576, avg episodic return=3.43
timesteps=18104576 - 18119936, avg episodic return=2.60
timesteps=18104576 - 18119936, avg episodic return=2.77
timesteps=18120960 - 18136320, avg episodic return=3.30
timesteps=18120960 - 18136320, avg episodic return=3.85
timesteps=18126080 - 18136320, avg episodic return=2.60
timesteps=18152704 - 18152704, avg episodic return=4.10
timesteps=18137344 - 18152704, avg episodic return=3.10
timesteps=18137344 - 18152704, avg episodic return=2.77
timesteps=18153728 - 18169088, avg episodic return=2.35
timesteps=18158848 - 18158848, avg episodic return=4.10
timesteps=18153728 - 18163968, avg episodic return=2.77
timesteps=18170112 - 18180352, avg episodic return=3.10
timesteps=18185472 - 18185472, avg episodic return=3.10
timesteps=18180352 - 18185472, avg episodic return=2.77
timesteps=18186496 - 18201856, avg episodic return=3.10
timesteps=18186496 - 18201856, avg episodic return=3.10
timesteps=18201856 - 18201856, avg episodic return=3.10
timesteps=18202880 - 18213120, avg episodic return=3.10
timesteps=18208000 - 18218240, avg episodic return=2.10
timesteps=18224384 - 18234624, avg episodic return=3.10
timesteps=18219264 - 18229504, avg episodic return=2.77
timesteps=18219264 - 18234624, avg episodic return=3.10
timesteps=18235648 - 18251008, avg episodic return=3.60
timesteps=18235648 - 18251008, avg episodic return=2.85
timesteps=18235648 - 18245888, avg episodic return=2.60
timesteps=18252032 - 18267392, avg episodic return=2.93
timesteps=18252032 - 18262272, avg episodic return=2.77
timesteps=18252032 - 18262272, avg episodic return=2.27
timesteps=18273536 - 18278656, avg episodic return=3.10
timesteps=18268416 - 18283776, avg episodic return=2.93
timesteps=18268416 - 18273536, avg episodic return=1.77
timesteps=18284800 - 18295040, avg episodic return=1.67
timesteps=18295040 - 18300160, avg episodic return=3.10
timesteps=18284800 - 18300160, avg episodic return=3.10
timesteps=18301184 - 18316544, avg episodic return=3.50
timesteps=18301184 - 18316544, avg episodic return=2.77
timesteps=18306304 - 18306304, avg episodic return=3.60
timesteps=18317568 - 18332928, avg episodic return=2.85
timesteps=18317568 - 18332928, avg episodic return=3.60
timesteps=18317568 - 18332928, avg episodic return=2.85
timesteps=18344192 - 18344192, avg episodic return=2.10
timesteps=18333952 - 18344192, avg episodic return=2.30
timesteps=18333952 - 18349312, avg episodic return=3.10
timesteps=18365696 - 18365696, avg episodic return=1.43
timesteps=18350336 - 18365696, avg episodic return=2.85
timesteps=18350336 - 18365696, avg episodic return=2.67
timesteps=18371840 - 18371840, avg episodic return=2.60
timesteps=18371840 - 18382080, avg episodic return=2.50
timesteps=18366720 - 18382080, avg episodic return=2.35
timesteps=18393344 - 18398464, avg episodic return=1.43
timesteps=18383104 - 18398464, avg episodic return=1.77
timesteps=18393344 - 18393344, avg episodic return=4.10
timesteps=18399488 - 18414848, avg episodic return=2.50
timesteps=18399488 - 18414848, avg episodic return=2.77
timesteps=18426112 - 18426112, avg episodic return=2.10
timesteps=18420992 - 18426112, avg episodic return=3.10
timesteps=18415872 - 18431232, avg episodic return=3.50
timesteps=18432256 - 18442496, avg episodic return=4.60
timesteps=18432256 - 18442496, avg episodic return=3.43
timesteps=18432256 - 18437376, avg episodic return=3.43
timesteps=18448640 - 18464000, avg episodic return=2.30
timesteps=18448640 - 18464000, avg episodic return=3.70
timesteps=18448640 - 18464000, avg episodic return=3.10
timesteps=18465024 - 18470144, avg episodic return=1.60
timesteps=18465024 - 18475264, avg episodic return=2.43
timesteps=18465024 - 18475264, avg episodic return=2.93
timesteps=18481408 - 18496768, avg episodic return=3.24
timesteps=18481408 - 18496768, avg episodic return=3.10
timesteps=18486528 - 18496768, avg episodic return=2.10
timesteps=18502912 - 18513152, avg episodic return=3.10
timesteps=18497792 - 18513152, avg episodic return=2.39
timesteps=18502912 - 18508032, avg episodic return=3.27
timesteps=18514176 - 18529536, avg episodic return=2.85
timesteps=18514176 - 18529536, avg episodic return=2.35
timesteps=18514176 - 18529536, avg episodic return=2.43
timesteps=18530560 - 18540800, avg episodic return=3.60
timesteps=18530560 - 18545920, avg episodic return=2.90
timesteps=18540800 - 18545920, avg episodic return=2.60
timesteps=18546944 - 18552064, avg episodic return=1.60
timesteps=18552064 - 18557184, avg episodic return=3.10
timesteps=18546944 - 18562304, avg episodic return=3.60
timesteps=18568448 - 18578688, avg episodic return=2.53
timesteps=18563328 - 18573568, avg episodic return=2.10
timesteps=18563328 - 18578688, avg episodic return=2.67
timesteps=18579712 - 18584832, avg episodic return=2.50
