## SLURM PROLOG ###############################################################
##    Job ID : 8516932
##  Job Name : runs_craftax_transformer
##  Nodelist : gpu2101
##      CPUs : 
##  Mem/Node : 32768 MB
## Directory : /oscar/home/kguo32/pobax/scripts/launching
##   Job Started : Sat Feb 22 03:50:42 PM EST 2025
###############################################################################
Loading Craftax textures from cache.
Textures successfully loaded from cache.
obs (27, 33, 3)
Network params number: 2631456
timesteps=15616 - 15616, avg episodic return=0.10
timesteps=52560128 - 52575488, avg episodic return=3.60
timesteps=52560128 - 52575488, avg episodic return=4.35
timesteps=52560128 - 52570368, avg episodic return=2.60
timesteps=52581632 - 52586752, avg episodic return=3.10
timesteps=52576512 - 52586752, avg episodic return=2.85
timesteps=52576512 - 52591872, avg episodic return=4.43
timesteps=52592896 - 52608256, avg episodic return=3.93
timesteps=52592896 - 52592896, avg episodic return=4.10
timesteps=52598016 - 52603136, avg episodic return=3.77
timesteps=52609280 - 52619520, avg episodic return=3.35
timesteps=52614400 - 52624640, avg episodic return=3.24
timesteps=52619520 - 52624640, avg episodic return=3.60
timesteps=52635904 - 52635904, avg episodic return=4.77
timesteps=52625664 - 52641024, avg episodic return=3.10
timesteps=52635904 - 52641024, avg episodic return=3.10
timesteps=52642048 - 52657408, avg episodic return=3.50
timesteps=52647168 - 52647168, avg episodic return=2.60
timesteps=52647168 - 52657408, avg episodic return=3.43
timesteps=52658432 - 52673792, avg episodic return=3.43
timesteps=52658432 - 52673792, avg episodic return=3.43
timesteps=52658432 - 52668672, avg episodic return=3.60
timesteps=52690176 - 52690176, avg episodic return=4.10
timesteps=52690176 - 52690176, avg episodic return=4.10
timesteps=52674816 - 52685056, avg episodic return=3.43
timesteps=52691200 - 52701440, avg episodic return=3.10
timesteps=52691200 - 52701440, avg episodic return=4.10
timesteps=52691200 - 52706560, avg episodic return=3.70
timesteps=52707584 - 52722944, avg episodic return=2.10
timesteps=52707584 - 52717824, avg episodic return=2.53
timesteps=52712704 - 52722944, avg episodic return=4.27
timesteps=52723968 - 52739328, avg episodic return=3.70
timesteps=52729088 - 52729088, avg episodic return=3.43
timesteps=52729088 - 52739328, avg episodic return=3.90
timesteps=52740352 - 52755712, avg episodic return=3.85
timesteps=52740352 - 52750592, avg episodic return=3.10
timesteps=52740352 - 52745472, avg episodic return=4.10
timesteps=52756736 - 52772096, avg episodic return=3.10
timesteps=52756736 - 52761856, avg episodic return=3.60
timesteps=52761856 - 52766976, avg episodic return=3.35
timesteps=52773120 - 52788480, avg episodic return=3.10
timesteps=52773120 - 52783360, avg episodic return=3.30
timesteps=52773120 - 52788480, avg episodic return=3.85
timesteps=52789504 - 52804864, avg episodic return=3.50
timesteps=52799744 - 52799744, avg episodic return=6.10
timesteps=52789504 - 52804864, avg episodic return=3.43
timesteps=52805888 - 52821248, avg episodic return=3.10
timesteps=52805888 - 52821248, avg episodic return=3.60
timesteps=52805888 - 52821248, avg episodic return=3.10
timesteps=52822272 - 52837632, avg episodic return=2.90
timesteps=52827392 - 52837632, avg episodic return=3.10
timesteps=52827392 - 52827392, avg episodic return=4.10
timesteps=52838656 - 52854016, avg episodic return=3.50
timesteps=52848896 - 52854016, avg episodic return=3.60
timesteps=52848896 - 52854016, avg episodic return=4.10
timesteps=52855040 - 52855040, avg episodic return=3.43
timesteps=52860160 - 52870400, avg episodic return=2.85
timesteps=52865280 - 52865280, avg episodic return=1.10
timesteps=52871424 - 52881664, avg episodic return=4.10
timesteps=52871424 - 52886784, avg episodic return=3.77
timesteps=52871424 - 52886784, avg episodic return=3.39
timesteps=52887808 - 52903168, avg episodic return=2.10
timesteps=52898048 - 52903168, avg episodic return=5.10
timesteps=52887808 - 52903168, avg episodic return=3.90
timesteps=52919552 - 52919552, avg episodic return=4.10
timesteps=52904192 - 52914432, avg episodic return=3.60
timesteps=52914432 - 52914432, avg episodic return=4.10
timesteps=52920576 - 52925696, avg episodic return=3.60
timesteps=52920576 - 52935936, avg episodic return=3.10
timesteps=52920576 - 52930816, avg episodic return=4.60
timesteps=52936960 - 52952320, avg episodic return=3.60
timesteps=52947200 - 52952320, avg episodic return=2.60
timesteps=52936960 - 52952320, avg episodic return=4.10
timesteps=52953344 - 52958464, avg episodic return=3.77
timesteps=52953344 - 52968704, avg episodic return=3.10
timesteps=52958464 - 52963584, avg episodic return=3.60
timesteps=52974848 - 52985088, avg episodic return=4.43
timesteps=52974848 - 52985088, avg episodic return=2.85
timesteps=52974848 - 52974848, avg episodic return=4.10
timesteps=52991232 - 52996352, avg episodic return=3.10
timesteps=52986112 - 53001472, avg episodic return=3.35
timesteps=52996352 - 52996352, avg episodic return=4.10
timesteps=53002496 - 53017856, avg episodic return=3.10
timesteps=53012736 - 53012736, avg episodic return=3.10
timesteps=53018880 - 53029120, avg episodic return=4.43
timesteps=53029120 - 53029120, avg episodic return=5.10
timesteps=53024000 - 53024000, avg episodic return=4.10
timesteps=53035264 - 53050624, avg episodic return=3.54
timesteps=53040384 - 53050624, avg episodic return=2.85
timesteps=53051648 - 53067008, avg episodic return=3.35
timesteps=53051648 - 53067008, avg episodic return=3.43
timesteps=53056768 - 53061888, avg episodic return=2.60
timesteps=53068032 - 53068032, avg episodic return=4.10
timesteps=53078272 - 53083392, avg episodic return=2.60
timesteps=53078272 - 53083392, avg episodic return=3.30
timesteps=53084416 - 53099776, avg episodic return=3.60
timesteps=53084416 - 53094656, avg episodic return=2.35
timesteps=53084416 - 53099776, avg episodic return=4.10
timesteps=53100800 - 53116160, avg episodic return=2.43
timesteps=53100800 - 53111040, avg episodic return=2.60
timesteps=53100800 - 53116160, avg episodic return=3.39
timesteps=53122304 - 53122304, avg episodic return=4.10
timesteps=53117184 - 53132544, avg episodic return=3.90
timesteps=53117184 - 53132544, avg episodic return=3.98
timesteps=53133568 - 53148928, avg episodic return=4.10
timesteps=53133568 - 53148928, avg episodic return=3.27
timesteps=53143808 - 53143808, avg episodic return=3.10
timesteps=53149952 - 53149952, avg episodic return=2.60
timesteps=53149952 - 53160192, avg episodic return=2.90
timesteps=53160192 - 53165312, avg episodic return=3.60
timesteps=53166336 - 53181696, avg episodic return=2.50
timesteps=53166336 - 53166336, avg episodic return=3.60
timesteps=53166336 - 53171456, avg episodic return=4.43
timesteps=53187840 - 53198080, avg episodic return=3.70
timesteps=53187840 - 53198080, avg episodic return=2.85
timesteps=53187840 - 53198080, avg episodic return=4.67
timesteps=53199104 - 53214464, avg episodic return=3.10
timesteps=53199104 - 53214464, avg episodic return=3.70
timesteps=53199104 - 53214464, avg episodic return=3.77
timesteps=53220608 - 53230848, avg episodic return=3.10
timesteps=53215488 - 53230848, avg episodic return=3.60
timesteps=53225728 - 53230848, avg episodic return=4.10
timesteps=53231872 - 53247232, avg episodic return=3.35
timesteps=53231872 - 53242112, avg episodic return=4.10
timesteps=53231872 - 53231872, avg episodic return=4.10
timesteps=53263616 - 53263616, avg episodic return=3.10
timesteps=53248256 - 53258496, avg episodic return=3.10
timesteps=53248256 - 53263616, avg episodic return=3.60
timesteps=53274880 - 53280000, avg episodic return=3.10
timesteps=53264640 - 53280000, avg episodic return=3.43
timesteps=53264640 - 53280000, avg episodic return=3.21
timesteps=53281024 - 53296384, avg episodic return=3.77
timesteps=53281024 - 53286144, avg episodic return=3.77
timesteps=53281024 - 53291264, avg episodic return=4.50
timesteps=53307648 - 53312768, avg episodic return=3.43
timesteps=53302528 - 53312768, avg episodic return=2.50
timesteps=53297408 - 53312768, avg episodic return=3.35
timesteps=53313792 - 53329152, avg episodic return=1.90
timesteps=53313792 - 53329152, avg episodic return=3.70
timesteps=53313792 - 53329152, avg episodic return=3.77
timesteps=53330176 - 53345536, avg episodic return=3.60
timesteps=53330176 - 53345536, avg episodic return=4.10
timesteps=53330176 - 53345536, avg episodic return=3.10
timesteps=53351680 - 53356800, avg episodic return=2.77
timesteps=53346560 - 53361920, avg episodic return=3.10
timesteps=53356800 - 53361920, avg episodic return=3.35
timesteps=53378304 - 53378304, avg episodic return=4.10
timesteps=53362944 - 53373184, avg episodic return=2.43
timesteps=53362944 - 53362944, avg episodic return=4.10
timesteps=53379328 - 53394688, avg episodic return=3.10
timesteps=53379328 - 53394688, avg episodic return=3.10
timesteps=53384448 - 53394688, avg episodic return=3.43
timesteps=53405952 - 53411072, avg episodic return=3.60
timesteps=53395712 - 53395712, avg episodic return=5.10
timesteps=53405952 - 53411072, avg episodic return=2.35
timesteps=53412096 - 53427456, avg episodic return=3.50
timesteps=53412096 - 53417216, avg episodic return=4.10
timesteps=53412096 - 53422336, avg episodic return=3.60
timesteps=53428480 - 53443840, avg episodic return=2.43
timesteps=53428480 - 53443840, avg episodic return=3.77
timesteps=53428480 - 53443840, avg episodic return=2.67
timesteps=53444864 - 53460224, avg episodic return=3.10
timesteps=53444864 - 53460224, avg episodic return=3.60
timesteps=53444864 - 53444864, avg episodic return=3.10
timesteps=53461248 - 53471488, avg episodic return=3.70
timesteps=53461248 - 53476608, avg episodic return=2.35
timesteps=53461248 - 53476608, avg episodic return=3.50
timesteps=53477632 - 53492992, avg episodic return=2.50
timesteps=53477632 - 53492992, avg episodic return=4.10
timesteps=53477632 - 53482752, avg episodic return=3.50
timesteps=53494016 - 53494016, avg episodic return=4.10
timesteps=53509376 - 53509376, avg episodic return=3.10
timesteps=53499136 - 53499136, avg episodic return=4.10
timesteps=53510400 - 53515520, avg episodic return=4.10
timesteps=53510400 - 53525760, avg episodic return=3.24
timesteps=53525760 - 53525760, avg episodic return=3.60
timesteps=53537024 - 53542144, avg episodic return=2.10
timesteps=53531904 - 53537024, avg episodic return=2.77
timesteps=53526784 - 53542144, avg episodic return=2.90
timesteps=53543168 - 53558528, avg episodic return=2.77
timesteps=53548288 - 53553408, avg episodic return=4.60
timesteps=53559552 - 53569792, avg episodic return=1.60
timesteps=53564672 - 53569792, avg episodic return=2.77
timesteps=53559552 - 53559552, avg episodic return=4.10
timesteps=53575936 - 53591296, avg episodic return=2.60
timesteps=53575936 - 53591296, avg episodic return=2.85
timesteps=53581056 - 53591296, avg episodic return=3.50
timesteps=53592320 - 53602560, avg episodic return=4.10
timesteps=53592320 - 53607680, avg episodic return=3.96
timesteps=53597440 - 53597440, avg episodic return=5.10
timesteps=53608704 - 53624064, avg episodic return=3.77
timesteps=53608704 - 53618944, avg episodic return=2.85
timesteps=53613824 - 53624064, avg episodic return=3.10
timesteps=53635328 - 53635328, avg episodic return=2.10
timesteps=53630208 - 53640448, avg episodic return=3.70
timesteps=53641472 - 53656832, avg episodic return=3.60
timesteps=53641472 - 53656832, avg episodic return=3.10
timesteps=53641472 - 53656832, avg episodic return=3.10
timesteps=53657856 - 53673216, avg episodic return=2.93
timesteps=53657856 - 53673216, avg episodic return=3.35
timesteps=53657856 - 53673216, avg episodic return=3.60
timesteps=53674240 - 53689600, avg episodic return=3.70
timesteps=53684480 - 53689600, avg episodic return=3.10
timesteps=53674240 - 53689600, avg episodic return=2.43
timesteps=53695744 - 53705984, avg episodic return=4.10
timesteps=53690624 - 53705984, avg episodic return=3.35
timesteps=53695744 - 53700864, avg episodic return=4.10
timesteps=53712128 - 53722368, avg episodic return=3.77
timesteps=53707008 - 53722368, avg episodic return=3.60
timesteps=53707008 - 53722368, avg episodic return=3.43
timesteps=53728512 - 53733632, avg episodic return=4.77
timesteps=53728512 - 53733632, avg episodic return=4.60
timesteps=53723392 - 53738752, avg episodic return=3.43
timesteps=53750016 - 53750016, avg episodic return=2.10
timesteps=53739776 - 53744896, avg episodic return=2.43
timesteps=53739776 - 53755136, avg episodic return=3.90
timesteps=53771520 - 53771520, avg episodic return=4.10
timesteps=53756160 - 53761280, avg episodic return=3.10
timesteps=53756160 - 53771520, avg episodic return=3.43
timesteps=53777664 - 53787904, avg episodic return=3.10
timesteps=53772544 - 53787904, avg episodic return=4.35
timesteps=53772544 - 53777664, avg episodic return=4.60
timesteps=53799168 - 53804288, avg episodic return=3.50
timesteps=53794048 - 53804288, avg episodic return=3.43
timesteps=53804288 - 53804288, avg episodic return=2.60
timesteps=53805312 - 53820672, avg episodic return=3.30
timesteps=53805312 - 53820672, avg episodic return=3.39
timesteps=53805312 - 53820672, avg episodic return=4.60
timesteps=53821696 - 53837056, avg episodic return=3.60
timesteps=53821696 - 53821696, avg episodic return=2.10
timesteps=53826816 - 53837056, avg episodic return=4.60
timesteps=53853440 - 53853440, avg episodic return=2.10
timesteps=53838080 - 53853440, avg episodic return=3.43
timesteps=53838080 - 53838080, avg episodic return=3.10
timesteps=53854464 - 53864704, avg episodic return=4.70
timesteps=53859584 - 53869824, avg episodic return=3.10
timesteps=53859584 - 53869824, avg episodic return=2.60
timesteps=53870848 - 53886208, avg episodic return=2.96
timesteps=53870848 - 53886208, avg episodic return=3.30
timesteps=53870848 - 53886208, avg episodic return=3.60
timesteps=53897472 - 53897472, avg episodic return=4.10
timesteps=53897472 - 53902592, avg episodic return=3.77
timesteps=53892352 - 53902592, avg episodic return=3.60
timesteps=53908736 - 53918976, avg episodic return=4.35
timesteps=53908736 - 53913856, avg episodic return=2.43
timesteps=53920000 - 53935360, avg episodic return=3.50
timesteps=53920000 - 53935360, avg episodic return=3.28
timesteps=53925120 - 53925120, avg episodic return=2.60
timesteps=53941504 - 53941504, avg episodic return=3.43
timesteps=53936384 - 53951744, avg episodic return=4.10
timesteps=53936384 - 53946624, avg episodic return=3.35
timesteps=53952768 - 53957888, avg episodic return=3.35
timesteps=53952768 - 53968128, avg episodic return=3.43
timesteps=53957888 - 53968128, avg episodic return=3.60
timesteps=53974272 - 53984512, avg episodic return=3.10
timesteps=53969152 - 53984512, avg episodic return=3.77
timesteps=53969152 - 53984512, avg episodic return=3.77
timesteps=53995776 - 54000896, avg episodic return=3.10
timesteps=54000896 - 54000896, avg episodic return=3.10
timesteps=53985536 - 53985536, avg episodic return=2.43
timesteps=54001920 - 54012160, avg episodic return=3.10
timesteps=54007040 - 54017280, avg episodic return=2.70
timesteps=54001920 - 54017280, avg episodic return=3.10
timesteps=54018304 - 54028544, avg episodic return=3.60
timesteps=54018304 - 54028544, avg episodic return=3.10
timesteps=54018304 - 54028544, avg episodic return=4.10
timesteps=54034688 - 54050048, avg episodic return=3.85
timesteps=54039808 - 54050048, avg episodic return=3.60
timesteps=54039808 - 54050048, avg episodic return=2.77
timesteps=54056192 - 54056192, avg episodic return=2.10
timesteps=54051072 - 54051072, avg episodic return=3.10
timesteps=54051072 - 54066432, avg episodic return=3.10
timesteps=54067456 - 54082816, avg episodic return=3.27
timesteps=54072576 - 54082816, avg episodic return=2.90
timesteps=54077696 - 54082816, avg episodic return=2.60
timesteps=54083840 - 54099200, avg episodic return=3.67
timesteps=54083840 - 54099200, avg episodic return=3.21
timesteps=54088960 - 54088960, avg episodic return=3.10
timesteps=54115584 - 54115584, avg episodic return=5.10
timesteps=54100224 - 54110464, avg episodic return=2.43
timesteps=54100224 - 54115584, avg episodic return=3.35
timesteps=54121728 - 54131968, avg episodic return=3.30
timesteps=54121728 - 54126848, avg episodic return=3.10
timesteps=54121728 - 54131968, avg episodic return=3.70
timesteps=54132992 - 54148352, avg episodic return=3.10
timesteps=54132992 - 54143232, avg episodic return=2.60
timesteps=54132992 - 54143232, avg episodic return=4.10
timesteps=54164736 - 54164736, avg episodic return=4.10
timesteps=54149376 - 54164736, avg episodic return=3.39
timesteps=54154496 - 54159616, avg episodic return=4.10
timesteps=54165760 - 54181120, avg episodic return=3.30
timesteps=54165760 - 54181120, avg episodic return=3.99
timesteps=54165760 - 54181120, avg episodic return=2.70
timesteps=54182144 - 54197504, avg episodic return=4.10
timesteps=54182144 - 54197504, avg episodic return=3.30
timesteps=54182144 - 54182144, avg episodic return=3.43
timesteps=54208768 - 54208768, avg episodic return=3.10
timesteps=54198528 - 54208768, avg episodic return=3.35
timesteps=54214912 - 54230272, avg episodic return=3.81
timesteps=54220032 - 54230272, avg episodic return=4.10
timesteps=54214912 - 54230272, avg episodic return=4.10
timesteps=54231296 - 54241536, avg episodic return=3.90
timesteps=54236416 - 54246656, avg episodic return=3.10
timesteps=54231296 - 54246656, avg episodic return=3.10
timesteps=54252800 - 54257920, avg episodic return=3.43
timesteps=54247680 - 54263040, avg episodic return=3.27
timesteps=54247680 - 54257920, avg episodic return=3.77
timesteps=54274304 - 54279424, avg episodic return=4.60
timesteps=54264064 - 54274304, avg episodic return=2.90
timesteps=54269184 - 54269184, avg episodic return=2.10
timesteps=54280448 - 54295808, avg episodic return=3.60
timesteps=54280448 - 54290688, avg episodic return=3.60
timesteps=54285568 - 54290688, avg episodic return=3.10
timesteps=54296832 - 54307072, avg episodic return=4.10
timesteps=54296832 - 54312192, avg episodic return=3.35
timesteps=54301952 - 54301952, avg episodic return=3.10
timesteps=54318336 - 54318336, avg episodic return=4.10
timesteps=54318336 - 54318336, avg episodic return=3.60
timesteps=54329600 - 54344960, avg episodic return=4.35
timesteps=54329600 - 54344960, avg episodic return=3.35
timesteps=54339840 - 54339840, avg episodic return=4.10
timesteps=54345984 - 54345984, avg episodic return=3.10
timesteps=54345984 - 54356224, avg episodic return=2.43
timesteps=54356224 - 54361344, avg episodic return=2.60
timesteps=54372608 - 54377728, avg episodic return=3.10
timesteps=54362368 - 54372608, avg episodic return=3.10
timesteps=54362368 - 54377728, avg episodic return=3.30
timesteps=54378752 - 54394112, avg episodic return=4.10
timesteps=54378752 - 54394112, avg episodic return=3.77
timesteps=54383872 - 54383872, avg episodic return=4.77
timesteps=54395136 - 54410496, avg episodic return=4.10
timesteps=54400256 - 54405376, avg episodic return=3.60
timesteps=54395136 - 54410496, avg episodic return=3.50
timesteps=54411520 - 54426880, avg episodic return=3.81
timesteps=54416640 - 54416640, avg episodic return=2.10
timesteps=54411520 - 54421760, avg episodic return=4.24
timesteps=54433024 - 54433024, avg episodic return=4.10
timesteps=54427904 - 54427904, avg episodic return=3.10
timesteps=54427904 - 54443264, avg episodic return=3.43
timesteps=54444288 - 54459648, avg episodic return=3.60
timesteps=54444288 - 54459648, avg episodic return=3.77
timesteps=54460672 - 54476032, avg episodic return=3.96
timesteps=54465792 - 54476032, avg episodic return=3.10
timesteps=54465792 - 54476032, avg episodic return=3.60
timesteps=54482176 - 54492416, avg episodic return=2.93
timesteps=54477056 - 54487296, avg episodic return=5.10
timesteps=54477056 - 54487296, avg episodic return=4.70
timesteps=54493440 - 54503680, avg episodic return=2.60
timesteps=54503680 - 54503680, avg episodic return=3.10
timesteps=54493440 - 54508800, avg episodic return=3.77
timesteps=54514944 - 54520064, avg episodic return=2.60
timesteps=54509824 - 54520064, avg episodic return=4.10
timesteps=54509824 - 54525184, avg episodic return=3.43
timesteps=54526208 - 54536448, avg episodic return=4.10
timesteps=54526208 - 54536448, avg episodic return=3.43
timesteps=54541568 - 54541568, avg episodic return=4.35
timesteps=54542592 - 54557952, avg episodic return=3.10
timesteps=54542592 - 54557952, avg episodic return=3.43
timesteps=54542592 - 54547712, avg episodic return=3.43
timesteps=54558976 - 54569216, avg episodic return=3.43
timesteps=54564096 - 54564096, avg episodic return=3.60
timesteps=54569216 - 54574336, avg episodic return=3.60
timesteps=54580480 - 54585600, avg episodic return=2.10
timesteps=54580480 - 54590720, avg episodic return=4.50
timesteps=54575360 - 54590720, avg episodic return=3.39
timesteps=54591744 - 54601984, avg episodic return=3.60
timesteps=54591744 - 54601984, avg episodic return=3.10
timesteps=54591744 - 54607104, avg episodic return=3.10
timesteps=54608128 - 54613248, avg episodic return=3.10
timesteps=54613248 - 54613248, avg episodic return=5.60
timesteps=54608128 - 54623488, avg episodic return=2.43
timesteps=54624512 - 54634752, avg episodic return=2.77
timesteps=54624512 - 54639872, avg episodic return=2.43
timesteps=54634752 - 54639872, avg episodic return=4.10
timesteps=54640896 - 54651136, avg episodic return=3.77
timesteps=54640896 - 54651136, avg episodic return=4.10
timesteps=54640896 - 54656256, avg episodic return=2.85
timesteps=54657280 - 54672640, avg episodic return=4.10
timesteps=54657280 - 54662400, avg episodic return=3.10
timesteps=54657280 - 54672640, avg episodic return=3.93
timesteps=54673664 - 54689024, avg episodic return=3.43
timesteps=54673664 - 54673664, avg episodic return=4.10
timesteps=54673664 - 54689024, avg episodic return=3.10
timesteps=54705408 - 54705408, avg episodic return=3.10
timesteps=54690048 - 54690048, avg episodic return=3.10
timesteps=54690048 - 54705408, avg episodic return=3.50
timesteps=54716672 - 54721792, avg episodic return=3.43
timesteps=54716672 - 54716672, avg episodic return=3.60
timesteps=54706432 - 54721792, avg episodic return=2.85
timesteps=54722816 - 54738176, avg episodic return=3.43
timesteps=54722816 - 54738176, avg episodic return=3.90
timesteps=54722816 - 54733056, avg episodic return=4.50
timesteps=54744320 - 54744320, avg episodic return=2.60
timesteps=54739200 - 54754560, avg episodic return=2.77
timesteps=54749440 - 54754560, avg episodic return=2.60
timesteps=54755584 - 54770944, avg episodic return=3.90
timesteps=54755584 - 54765824, avg episodic return=4.43
timesteps=54765824 - 54765824, avg episodic return=5.10
timesteps=54771968 - 54782208, avg episodic return=4.10
timesteps=54771968 - 54771968, avg episodic return=4.10
timesteps=54771968 - 54777088, avg episodic return=3.43
timesteps=54793472 - 54803712, avg episodic return=4.10
timesteps=54788352 - 54803712, avg episodic return=3.10
timesteps=54788352 - 54798592, avg episodic return=3.10
timesteps=54809856 - 54820096, avg episodic return=3.77
timesteps=54804736 - 54820096, avg episodic return=2.60
timesteps=54804736 - 54820096, avg episodic return=3.50
timesteps=54826240 - 54831360, avg episodic return=4.10
timesteps=54826240 - 54831360, avg episodic return=5.10
timesteps=54837504 - 54842624, avg episodic return=4.60
timesteps=54837504 - 54847744, avg episodic return=3.10
timesteps=54842624 - 54852864, avg episodic return=3.50
timesteps=54853888 - 54869248, avg episodic return=3.85
timesteps=54859008 - 54864128, avg episodic return=3.43
timesteps=54859008 - 54864128, avg episodic return=3.10
timesteps=54875392 - 54885632, avg episodic return=2.43
timesteps=54870272 - 54885632, avg episodic return=3.27
timesteps=54875392 - 54880512, avg episodic return=2.60
timesteps=54886656 - 54902016, avg episodic return=3.43
timesteps=54891776 - 54891776, avg episodic return=4.10
timesteps=54886656 - 54896896, avg episodic return=3.93
timesteps=54908160 - 54913280, avg episodic return=3.43
timesteps=54908160 - 54913280, avg episodic return=2.77
timesteps=54903040 - 54918400, avg episodic return=3.50
timesteps=54919424 - 54934784, avg episodic return=4.30
timesteps=54919424 - 54919424, avg episodic return=3.60
timesteps=54919424 - 54919424, avg episodic return=4.10
timesteps=54935808 - 54951168, avg episodic return=3.10
timesteps=54946048 - 54951168, avg episodic return=3.10
timesteps=54940928 - 54951168, avg episodic return=4.10
timesteps=54962432 - 54967552, avg episodic return=2.60
timesteps=54952192 - 54967552, avg episodic return=3.10
timesteps=54957312 - 54967552, avg episodic return=5.43
timesteps=54973696 - 54973696, avg episodic return=3.10
timesteps=54968576 - 54968576, avg episodic return=5.10
timesteps=54968576 - 54978816, avg episodic return=3.85
timesteps=54990080 - 54995200, avg episodic return=3.10
timesteps=54990080 - 55000320, avg episodic return=2.85
timesteps=54990080 - 55000320, avg episodic return=3.70
timesteps=55001344 - 55006464, avg episodic return=3.10
timesteps=55001344 - 55016704, avg episodic return=3.60
timesteps=55001344 - 55016704, avg episodic return=4.10
timesteps=55017728 - 55033088, avg episodic return=3.43
timesteps=55022848 - 55027968, avg episodic return=3.60
timesteps=55017728 - 55033088, avg episodic return=3.60
timesteps=55034112 - 55049472, avg episodic return=3.35
timesteps=55039232 - 55044352, avg episodic return=4.10
timesteps=55034112 - 55044352, avg episodic return=3.10
timesteps=55050496 - 55065856, avg episodic return=4.10
timesteps=55055616 - 55055616, avg episodic return=3.43
timesteps=55055616 - 55065856, avg episodic return=3.10
timesteps=55072000 - 55077120, avg episodic return=3.10
timesteps=55066880 - 55082240, avg episodic return=5.10
timesteps=55072000 - 55082240, avg episodic return=3.85
timesteps=55083264 - 55093504, avg episodic return=3.60
timesteps=55098624 - 55098624, avg episodic return=6.10
timesteps=55083264 - 55083264, avg episodic return=2.10
timesteps=55099648 - 55115008, avg episodic return=3.85
timesteps=55099648 - 55115008, avg episodic return=3.10
timesteps=55099648 - 55109888, avg episodic return=2.93
timesteps=55116032 - 55131392, avg episodic return=3.90
timesteps=55121152 - 55131392, avg episodic return=2.70
timesteps=55121152 - 55131392, avg episodic return=3.90
timesteps=55137536 - 55147776, avg episodic return=3.70
timesteps=55132416 - 55132416, avg episodic return=4.10
timesteps=55137536 - 55147776, avg episodic return=3.60
timesteps=55148800 - 55159040, avg episodic return=3.35
timesteps=55153920 - 55159040, avg episodic return=3.85
timesteps=55153920 - 55164160, avg episodic return=4.60
timesteps=55165184 - 55180544, avg episodic return=2.98
timesteps=55170304 - 55180544, avg episodic return=3.60
timesteps=55170304 - 55180544, avg episodic return=2.30
timesteps=55181568 - 55196928, avg episodic return=3.10
timesteps=55181568 - 55191808, avg episodic return=2.90
timesteps=55186688 - 55196928, avg episodic return=4.10
timesteps=55203072 - 55203072, avg episodic return=3.10
timesteps=55208192 - 55208192, avg episodic return=3.10
timesteps=55203072 - 55213312, avg episodic return=3.67
timesteps=55214336 - 55229696, avg episodic return=3.50
timesteps=55214336 - 55229696, avg episodic return=3.39
timesteps=55214336 - 55229696, avg episodic return=3.96
timesteps=55230720 - 55235840, avg episodic return=3.10
timesteps=55230720 - 55240960, avg episodic return=3.27
timesteps=55230720 - 55246080, avg episodic return=3.43
timesteps=55247104 - 55252224, avg episodic return=3.27
timesteps=55247104 - 55262464, avg episodic return=3.73
timesteps=55252224 - 55262464, avg episodic return=3.60
timesteps=55268608 - 55278848, avg episodic return=2.85
timesteps=55273728 - 55273728, avg episodic return=5.10
timesteps=55263488 - 55278848, avg episodic return=3.10
timesteps=55284992 - 55295232, avg episodic return=3.10
timesteps=55284992 - 55295232, avg episodic return=2.77
timesteps=55279872 - 55295232, avg episodic return=3.77
timesteps=55296256 - 55306496, avg episodic return=3.50
timesteps=55296256 - 55311616, avg episodic return=2.85
timesteps=55301376 - 55311616, avg episodic return=3.35
timesteps=55322880 - 55322880, avg episodic return=2.10
timesteps=55312640 - 55328000, avg episodic return=3.90
timesteps=55328000 - 55328000, avg episodic return=4.10
timesteps=55334144 - 55344384, avg episodic return=3.43
timesteps=55339264 - 55339264, avg episodic return=3.10
timesteps=55329024 - 55344384, avg episodic return=3.27
timesteps=55345408 - 55360768, avg episodic return=3.70
timesteps=55345408 - 55360768, avg episodic return=3.10
timesteps=55350528 - 55360768, avg episodic return=3.70
timesteps=55366912 - 55372032, avg episodic return=3.35
timesteps=55361792 - 55377152, avg episodic return=3.10
timesteps=55366912 - 55372032, avg episodic return=3.77
timesteps=55378176 - 55388416, avg episodic return=4.43
timesteps=55378176 - 55378176, avg episodic return=2.60
timesteps=55378176 - 55393536, avg episodic return=3.43
timesteps=55394560 - 55409920, avg episodic return=3.10
timesteps=55394560 - 55409920, avg episodic return=3.35
timesteps=55394560 - 55409920, avg episodic return=3.10
timesteps=55416064 - 55426304, avg episodic return=2.35
timesteps=55410944 - 55426304, avg episodic return=3.50
timesteps=55421184 - 55421184, avg episodic return=5.60
timesteps=55427328 - 55442688, avg episodic return=4.10
timesteps=55427328 - 55437568, avg episodic return=3.10
timesteps=55427328 - 55442688, avg episodic return=3.90
timesteps=55443712 - 55459072, avg episodic return=3.60
timesteps=55443712 - 55459072, avg episodic return=2.96
timesteps=55448832 - 55459072, avg episodic return=4.10
timesteps=55465216 - 55475456, avg episodic return=4.70
timesteps=55460096 - 55475456, avg episodic return=4.10
timesteps=55460096 - 55465216, avg episodic return=4.77
timesteps=55476480 - 55486720, avg episodic return=3.30
timesteps=55476480 - 55481600, avg episodic return=3.10
timesteps=55492864 - 55508224, avg episodic return=3.67
timesteps=55492864 - 55508224, avg episodic return=5.10
