## SLURM PROLOG ###############################################################
##    Job ID : 8516922
##  Job Name : runs_craftax_transformer
##  Nodelist : gpu2103
##      CPUs : 
##  Mem/Node : 32768 MB
## Directory : /oscar/home/kguo32/pobax/scripts/launching
##   Job Started : Sat Feb 22 03:41:07 PM EST 2025
###############################################################################
Loading Craftax textures from cache.
Textures successfully loaded from cache.
obs (27, 33, 3)
Network params number: 2631456
timesteps=15616 - 15616, avg episodic return=0.10
timesteps=97534208 - 97549568, avg episodic return=7.60
timesteps=97534208 - 97549568, avg episodic return=7.35
timesteps=97534208 - 97549568, avg episodic return=7.35
timesteps=97550592 - 97565952, avg episodic return=6.35
timesteps=97550592 - 97560832, avg episodic return=8.10
timesteps=97566976 - 97582336, avg episodic return=7.50
timesteps=97566976 - 97582336, avg episodic return=5.90
timesteps=97577216 - 97582336, avg episodic return=8.10
timesteps=97583360 - 97598720, avg episodic return=8.60
timesteps=97583360 - 97598720, avg episodic return=7.77
timesteps=97593600 - 97593600, avg episodic return=9.10
timesteps=97599744 - 97599744, avg episodic return=7.10
timesteps=97604864 - 97609984, avg episodic return=6.60
timesteps=97604864 - 97609984, avg episodic return=7.35
timesteps=97616128 - 97631488, avg episodic return=6.10
timesteps=97616128 - 97631488, avg episodic return=8.24
timesteps=97631488 - 97631488, avg episodic return=5.10
timesteps=97637632 - 97642752, avg episodic return=7.35
timesteps=97642752 - 97647872, avg episodic return=8.70
timesteps=97632512 - 97647872, avg episodic return=7.60
timesteps=97659136 - 97664256, avg episodic return=5.10
timesteps=97648896 - 97659136, avg episodic return=8.43
timesteps=97648896 - 97664256, avg episodic return=7.96
timesteps=97665280 - 97670400, avg episodic return=9.77
timesteps=97665280 - 97675520, avg episodic return=8.77
timesteps=97665280 - 97680640, avg episodic return=7.90
timesteps=97686784 - 97697024, avg episodic return=7.90
timesteps=97686784 - 97697024, avg episodic return=10.43
timesteps=97698048 - 97708288, avg episodic return=10.10
timesteps=97713408 - 97713408, avg episodic return=7.10
timesteps=97703168 - 97708288, avg episodic return=7.43
timesteps=97714432 - 97719552, avg episodic return=8.85
timesteps=97719552 - 97719552, avg episodic return=6.10
timesteps=97719552 - 97729792, avg episodic return=5.43
timesteps=97735936 - 97735936, avg episodic return=10.10
timesteps=97730816 - 97735936, avg episodic return=7.85
timesteps=97735936 - 97741056, avg episodic return=8.60
timesteps=97747200 - 97762560, avg episodic return=8.10
timesteps=97747200 - 97762560, avg episodic return=9.10
timesteps=97752320 - 97762560, avg episodic return=8.10
timesteps=97763584 - 97778944, avg episodic return=7.67
timesteps=97763584 - 97778944, avg episodic return=6.35
timesteps=97768704 - 97778944, avg episodic return=8.10
timesteps=97779968 - 97790208, avg episodic return=6.60
timesteps=97790208 - 97795328, avg episodic return=7.77
timesteps=97785088 - 97790208, avg episodic return=7.10
timesteps=97796352 - 97796352, avg episodic return=6.10
timesteps=97801472 - 97811712, avg episodic return=7.60
timesteps=97796352 - 97811712, avg episodic return=10.60
timesteps=97817856 - 97822976, avg episodic return=5.43
timesteps=97812736 - 97828096, avg episodic return=7.22
timesteps=97812736 - 97828096, avg episodic return=7.67
timesteps=97829120 - 97844480, avg episodic return=6.10
timesteps=97829120 - 97844480, avg episodic return=7.53
timesteps=97845504 - 97860864, avg episodic return=8.35
timesteps=97845504 - 97855744, avg episodic return=5.10
timesteps=97845504 - 97855744, avg episodic return=8.77
timesteps=97861888 - 97877248, avg episodic return=7.30
timesteps=97872128 - 97877248, avg episodic return=4.10
timesteps=97877248 - 97877248, avg episodic return=10.10
timesteps=97883392 - 97888512, avg episodic return=9.10
timesteps=97878272 - 97893632, avg episodic return=6.85
timesteps=97878272 - 97893632, avg episodic return=6.43
timesteps=97894656 - 97910016, avg episodic return=7.10
timesteps=97894656 - 97910016, avg episodic return=8.60
timesteps=97899776 - 97910016, avg episodic return=8.43
timesteps=97911040 - 97921280, avg episodic return=7.10
timesteps=97921280 - 97926400, avg episodic return=8.10
timesteps=97921280 - 97921280, avg episodic return=7.10
timesteps=97927424 - 97942784, avg episodic return=7.85
timesteps=97927424 - 97942784, avg episodic return=7.43
timesteps=97932544 - 97932544, avg episodic return=10.10
timesteps=97943808 - 97959168, avg episodic return=9.60
timesteps=97943808 - 97959168, avg episodic return=7.10
timesteps=97943808 - 97943808, avg episodic return=6.10
timesteps=97970432 - 97970432, avg episodic return=10.10
timesteps=97970432 - 97970432, avg episodic return=6.10
timesteps=97960192 - 97970432, avg episodic return=5.10
timesteps=97986816 - 97991936, avg episodic return=5.10
timesteps=97976576 - 97991936, avg episodic return=7.77
timesteps=97998080 - 98008320, avg episodic return=8.10
timesteps=97998080 - 97998080, avg episodic return=3.10
timesteps=97998080 - 98003200, avg episodic return=6.10
timesteps=98009344 - 98024704, avg episodic return=9.60
timesteps=98009344 - 98019584, avg episodic return=7.85
timesteps=98009344 - 98024704, avg episodic return=8.60
timesteps=98025728 - 98030848, avg episodic return=9.10
timesteps=98030848 - 98041088, avg episodic return=7.60
timesteps=98025728 - 98041088, avg episodic return=6.98
timesteps=98042112 - 98057472, avg episodic return=6.88
timesteps=98047232 - 98057472, avg episodic return=8.50
timesteps=98047232 - 98047232, avg episodic return=9.10
timesteps=98058496 - 98073856, avg episodic return=9.85
timesteps=98058496 - 98068736, avg episodic return=9.60
timesteps=98063616 - 98068736, avg episodic return=10.10
timesteps=98074880 - 98090240, avg episodic return=7.50
timesteps=98085120 - 98085120, avg episodic return=6.10
timesteps=98074880 - 98090240, avg episodic return=8.10
timesteps=98096384 - 98106624, avg episodic return=7.10
timesteps=98091264 - 98096384, avg episodic return=7.10
timesteps=98091264 - 98101504, avg episodic return=8.10
timesteps=98123008 - 98123008, avg episodic return=5.10
timesteps=98107648 - 98123008, avg episodic return=9.43
timesteps=98117888 - 98123008, avg episodic return=6.10
timesteps=98134272 - 98134272, avg episodic return=9.10
timesteps=98124032 - 98134272, avg episodic return=4.77
timesteps=98124032 - 98134272, avg episodic return=5.10
timesteps=98140416 - 98150656, avg episodic return=10.43
timesteps=98140416 - 98155776, avg episodic return=8.60
timesteps=98140416 - 98140416, avg episodic return=4.10
timesteps=98161920 - 98161920, avg episodic return=6.10
timesteps=98167040 - 98172160, avg episodic return=6.10
timesteps=98167040 - 98172160, avg episodic return=8.50
timesteps=98178304 - 98188544, avg episodic return=6.77
timesteps=98178304 - 98183424, avg episodic return=10.10
timesteps=98173184 - 98183424, avg episodic return=8.50
timesteps=98199808 - 98204928, avg episodic return=7.60
timesteps=98194688 - 98204928, avg episodic return=10.10
timesteps=98189568 - 98204928, avg episodic return=6.81
timesteps=98216192 - 98221312, avg episodic return=6.43
timesteps=98205952 - 98211072, avg episodic return=9.77
timesteps=98205952 - 98221312, avg episodic return=7.10
timesteps=98222336 - 98237696, avg episodic return=8.93
timesteps=98222336 - 98237696, avg episodic return=7.70
timesteps=98222336 - 98237696, avg episodic return=6.90
timesteps=98248960 - 98248960, avg episodic return=9.10
timesteps=98238720 - 98254080, avg episodic return=7.90
timesteps=98238720 - 98248960, avg episodic return=7.60
timesteps=98270464 - 98270464, avg episodic return=9.60
timesteps=98270464 - 98270464, avg episodic return=9.10
timesteps=98260224 - 98270464, avg episodic return=6.85
timesteps=98281728 - 98281728, avg episodic return=5.10
timesteps=98271488 - 98281728, avg episodic return=5.43
timesteps=98271488 - 98286848, avg episodic return=7.35
timesteps=98287872 - 98303232, avg episodic return=8.43
timesteps=98292992 - 98303232, avg episodic return=7.96
timesteps=98287872 - 98303232, avg episodic return=8.10
timesteps=98309376 - 98314496, avg episodic return=4.10
timesteps=98309376 - 98319616, avg episodic return=7.60
timesteps=98309376 - 98309376, avg episodic return=7.10
timesteps=98325760 - 98330880, avg episodic return=8.43
timesteps=98320640 - 98320640, avg episodic return=8.10
timesteps=98325760 - 98336000, avg episodic return=7.60
timesteps=98337024 - 98352384, avg episodic return=7.60
timesteps=98342144 - 98352384, avg episodic return=6.85
timesteps=98347264 - 98347264, avg episodic return=6.10
timesteps=98363648 - 98368768, avg episodic return=5.60
timesteps=98358528 - 98368768, avg episodic return=6.85
timesteps=98353408 - 98358528, avg episodic return=8.85
timesteps=98380032 - 98380032, avg episodic return=7.60
timesteps=98369792 - 98380032, avg episodic return=6.43
timesteps=98369792 - 98385152, avg episodic return=7.67
timesteps=98386176 - 98401536, avg episodic return=7.50
timesteps=98391296 - 98396416, avg episodic return=5.77
timesteps=98391296 - 98401536, avg episodic return=9.10
timesteps=98402560 - 98417920, avg episodic return=7.50
timesteps=98402560 - 98417920, avg episodic return=6.10
timesteps=98407680 - 98417920, avg episodic return=7.50
timesteps=98424064 - 98434304, avg episodic return=6.60
timesteps=98418944 - 98418944, avg episodic return=10.10
timesteps=98418944 - 98418944, avg episodic return=8.10
timesteps=98435328 - 98450688, avg episodic return=9.10
timesteps=98435328 - 98450688, avg episodic return=10.10
timesteps=98435328 - 98445568, avg episodic return=7.10
timesteps=98451712 - 98461952, avg episodic return=9.10
timesteps=98451712 - 98461952, avg episodic return=7.90
timesteps=98456832 - 98467072, avg episodic return=6.35
timesteps=98468096 - 98483456, avg episodic return=7.77
timesteps=98468096 - 98478336, avg episodic return=7.10
timesteps=98473216 - 98473216, avg episodic return=7.10
timesteps=98484480 - 98499840, avg episodic return=8.10
timesteps=98484480 - 98499840, avg episodic return=6.60
timesteps=98484480 - 98499840, avg episodic return=7.60
timesteps=98500864 - 98516224, avg episodic return=7.35
timesteps=98500864 - 98511104, avg episodic return=7.10
timesteps=98500864 - 98516224, avg episodic return=8.50
timesteps=98517248 - 98527488, avg episodic return=6.10
timesteps=98527488 - 98532608, avg episodic return=10.10
timesteps=98517248 - 98532608, avg episodic return=9.10
timesteps=98543872 - 98548992, avg episodic return=8.10
timesteps=98533632 - 98543872, avg episodic return=6.10
timesteps=98533632 - 98548992, avg episodic return=9.77
timesteps=98550016 - 98560256, avg episodic return=7.60
timesteps=98565376 - 98565376, avg episodic return=10.10
timesteps=98550016 - 98560256, avg episodic return=8.10
timesteps=98571520 - 98571520, avg episodic return=5.10
timesteps=98566400 - 98571520, avg episodic return=7.77
timesteps=98566400 - 98576640, avg episodic return=4.43
timesteps=98598144 - 98598144, avg episodic return=8.10
timesteps=98582784 - 98598144, avg episodic return=9.70
timesteps=98587904 - 98598144, avg episodic return=6.10
timesteps=98599168 - 98614528, avg episodic return=7.85
timesteps=98599168 - 98614528, avg episodic return=6.35
timesteps=98599168 - 98614528, avg episodic return=8.10
timesteps=98615552 - 98625792, avg episodic return=7.77
timesteps=98620672 - 98630912, avg episodic return=9.60
timesteps=98620672 - 98630912, avg episodic return=8.10
timesteps=98637056 - 98642176, avg episodic return=9.60
timesteps=98631936 - 98647296, avg episodic return=7.70
timesteps=98631936 - 98647296, avg episodic return=8.77
timesteps=98648320 - 98663680, avg episodic return=8.60
timesteps=98663680 - 98663680, avg episodic return=6.10
timesteps=98648320 - 98663680, avg episodic return=6.10
timesteps=98674944 - 98680064, avg episodic return=7.60
timesteps=98664704 - 98669824, avg episodic return=9.60
timesteps=98664704 - 98674944, avg episodic return=9.43
timesteps=98686208 - 98696448, avg episodic return=7.70
timesteps=98681088 - 98696448, avg episodic return=7.85
timesteps=98686208 - 98691328, avg episodic return=7.50
timesteps=98697472 - 98712832, avg episodic return=8.10
timesteps=98702592 - 98702592, avg episodic return=4.10
timesteps=98697472 - 98712832, avg episodic return=7.35
timesteps=98713856 - 98713856, avg episodic return=8.60
timesteps=98713856 - 98729216, avg episodic return=8.77
timesteps=98713856 - 98729216, avg episodic return=7.60
timesteps=98730240 - 98740480, avg episodic return=7.60
timesteps=98730240 - 98745600, avg episodic return=8.27
timesteps=98730240 - 98745600, avg episodic return=7.35
timesteps=98751744 - 98761984, avg episodic return=8.85
timesteps=98746624 - 98761984, avg episodic return=7.85
timesteps=98746624 - 98761984, avg episodic return=6.81
timesteps=98763008 - 98768128, avg episodic return=6.10
timesteps=98763008 - 98773248, avg episodic return=6.77
timesteps=98763008 - 98778368, avg episodic return=7.10
timesteps=98779392 - 98779392, avg episodic return=9.10
timesteps=98779392 - 98789632, avg episodic return=7.35
timesteps=98789632 - 98794752, avg episodic return=7.35
timesteps=98800896 - 98806016, avg episodic return=8.10
timesteps=98800896 - 98811136, avg episodic return=6.77
timesteps=98800896 - 98811136, avg episodic return=8.53
timesteps=98812160 - 98822400, avg episodic return=8.70
timesteps=98812160 - 98827520, avg episodic return=8.10
timesteps=98812160 - 98822400, avg episodic return=5.10
timesteps=98828544 - 98833664, avg episodic return=7.10
timesteps=98828544 - 98843904, avg episodic return=8.70
timesteps=98833664 - 98838784, avg episodic return=6.35
timesteps=98850048 - 98850048, avg episodic return=10.10
timesteps=98844928 - 98860288, avg episodic return=8.10
timesteps=98844928 - 98860288, avg episodic return=6.43
timesteps=98861312 - 98876672, avg episodic return=8.10
timesteps=98861312 - 98871552, avg episodic return=8.10
timesteps=98871552 - 98876672, avg episodic return=9.60
timesteps=98877696 - 98882816, avg episodic return=8.10
timesteps=98877696 - 98877696, avg episodic return=6.10
timesteps=98877696 - 98877696, avg episodic return=5.10
timesteps=98894080 - 98909440, avg episodic return=9.35
timesteps=98899200 - 98899200, avg episodic return=9.10
timesteps=98894080 - 98909440, avg episodic return=7.90
timesteps=98915584 - 98925824, avg episodic return=9.77
timesteps=98910464 - 98925824, avg episodic return=6.90
timesteps=98910464 - 98925824, avg episodic return=8.77
timesteps=98931968 - 98942208, avg episodic return=6.10
timesteps=98937088 - 98942208, avg episodic return=7.10
timesteps=98931968 - 98931968, avg episodic return=8.60
timesteps=98943232 - 98958592, avg episodic return=8.60
timesteps=98943232 - 98958592, avg episodic return=5.60
timesteps=98958592 - 98958592, avg episodic return=7.60
timesteps=98959616 - 98974976, avg episodic return=9.10
timesteps=98959616 - 98974976, avg episodic return=6.43
timesteps=98969856 - 98969856, avg episodic return=7.10
timesteps=98981120 - 98991360, avg episodic return=8.30
timesteps=98976000 - 98981120, avg episodic return=4.85
timesteps=98976000 - 98991360, avg episodic return=8.27
timesteps=98992384 - 99002624, avg episodic return=8.60
timesteps=98992384 - 99007744, avg episodic return=6.93
timesteps=98992384 - 99007744, avg episodic return=9.35
timesteps=99008768 - 99019008, avg episodic return=6.77
timesteps=99019008 - 99024128, avg episodic return=7.60
timesteps=99008768 - 99024128, avg episodic return=7.60
timesteps=99030272 - 99035392, avg episodic return=6.60
timesteps=99030272 - 99035392, avg episodic return=7.60
timesteps=99030272 - 99040512, avg episodic return=7.77
timesteps=99046656 - 99056896, avg episodic return=7.53
timesteps=99041536 - 99056896, avg episodic return=6.85
timesteps=99041536 - 99051776, avg episodic return=7.43
timesteps=99063040 - 99063040, avg episodic return=8.10
timesteps=99063040 - 99068160, avg episodic return=8.35
timesteps=99057920 - 99073280, avg episodic return=7.27
timesteps=99079424 - 99089664, avg episodic return=8.30
timesteps=99074304 - 99089664, avg episodic return=8.10
timesteps=99074304 - 99084544, avg episodic return=5.85
timesteps=99095808 - 99106048, avg episodic return=8.10
timesteps=99095808 - 99106048, avg episodic return=5.85
timesteps=99090688 - 99106048, avg episodic return=6.99
timesteps=99122432 - 99122432, avg episodic return=9.10
timesteps=99107072 - 99117312, avg episodic return=7.10
timesteps=99123456 - 99138816, avg episodic return=8.50
timesteps=99128576 - 99128576, avg episodic return=5.60
timesteps=99123456 - 99133696, avg episodic return=7.85
timesteps=99150080 - 99155200, avg episodic return=7.10
timesteps=99144960 - 99155200, avg episodic return=7.77
timesteps=99156224 - 99166464, avg episodic return=8.10
timesteps=99156224 - 99166464, avg episodic return=5.35
timesteps=99166464 - 99171584, avg episodic return=8.43
timesteps=99172608 - 99182848, avg episodic return=9.60
timesteps=99172608 - 99182848, avg episodic return=8.10
timesteps=99177728 - 99187968, avg episodic return=7.10
timesteps=99194112 - 99204352, avg episodic return=10.10
timesteps=99194112 - 99204352, avg episodic return=9.50
timesteps=99188992 - 99199232, avg episodic return=8.10
timesteps=99205376 - 99220736, avg episodic return=8.22
timesteps=99215616 - 99220736, avg episodic return=9.60
timesteps=99205376 - 99220736, avg episodic return=6.90
timesteps=99226880 - 99237120, avg episodic return=6.10
timesteps=99221760 - 99221760, avg episodic return=7.77
timesteps=99221760 - 99237120, avg episodic return=7.35
timesteps=99238144 - 99253504, avg episodic return=8.10
timesteps=99238144 - 99253504, avg episodic return=7.60
timesteps=99238144 - 99248384, avg episodic return=6.35
timesteps=99259648 - 99259648, avg episodic return=11.10
timesteps=99254528 - 99269888, avg episodic return=9.60
timesteps=99254528 - 99264768, avg episodic return=7.10
timesteps=99281152 - 99281152, avg episodic return=10.10
timesteps=99276032 - 99286272, avg episodic return=9.35
timesteps=99270912 - 99286272, avg episodic return=6.99
timesteps=99292416 - 99297536, avg episodic return=7.77
timesteps=99287296 - 99302656, avg episodic return=7.96
timesteps=99287296 - 99287296, avg episodic return=3.10
timesteps=99308800 - 99313920, avg episodic return=7.43
timesteps=99313920 - 99313920, avg episodic return=7.10
timesteps=99303680 - 99319040, avg episodic return=9.10
timesteps=99320064 - 99335424, avg episodic return=8.10
timesteps=99325184 - 99335424, avg episodic return=5.50
timesteps=99320064 - 99335424, avg episodic return=6.50
timesteps=99336448 - 99351808, avg episodic return=7.30
timesteps=99336448 - 99351808, avg episodic return=7.35
timesteps=99346688 - 99351808, avg episodic return=7.77
timesteps=99352832 - 99357952, avg episodic return=9.60
timesteps=99357952 - 99357952, avg episodic return=10.10
timesteps=99352832 - 99357952, avg episodic return=6.27
timesteps=99374336 - 99384576, avg episodic return=8.70
timesteps=99369216 - 99379456, avg episodic return=8.85
timesteps=99369216 - 99374336, avg episodic return=5.43
timesteps=99390720 - 99395840, avg episodic return=9.60
timesteps=99385600 - 99400960, avg episodic return=7.27
timesteps=99385600 - 99390720, avg episodic return=9.43
timesteps=99401984 - 99401984, avg episodic return=10.10
timesteps=99401984 - 99417344, avg episodic return=6.85
timesteps=99401984 - 99412224, avg episodic return=7.85
timesteps=99418368 - 99428608, avg episodic return=9.43
timesteps=99423488 - 99433728, avg episodic return=9.77
timesteps=99418368 - 99433728, avg episodic return=8.67
timesteps=99434752 - 99439872, avg episodic return=7.60
timesteps=99434752 - 99439872, avg episodic return=6.10
timesteps=99439872 - 99444992, avg episodic return=6.77
timesteps=99451136 - 99466496, avg episodic return=8.90
timesteps=99451136 - 99466496, avg episodic return=7.70
timesteps=99456256 - 99466496, avg episodic return=7.10
timesteps=99467520 - 99477760, avg episodic return=8.10
timesteps=99467520 - 99482880, avg episodic return=6.10
timesteps=99472640 - 99482880, avg episodic return=8.10
timesteps=99494144 - 99494144, avg episodic return=9.10
timesteps=99499264 - 99499264, avg episodic return=10.10
timesteps=99483904 - 99494144, avg episodic return=7.77
timesteps=99505408 - 99515648, avg episodic return=8.43
timesteps=99500288 - 99510528, avg episodic return=9.10
timesteps=99505408 - 99505408, avg episodic return=8.10
timesteps=99516672 - 99532032, avg episodic return=9.35
timesteps=99532032 - 99532032, avg episodic return=10.10
timesteps=99516672 - 99532032, avg episodic return=8.50
timesteps=99538176 - 99548416, avg episodic return=7.77
timesteps=99538176 - 99548416, avg episodic return=7.30
timesteps=99533056 - 99548416, avg episodic return=5.77
timesteps=99549440 - 99559680, avg episodic return=8.10
timesteps=99554560 - 99564800, avg episodic return=7.30
timesteps=99549440 - 99564800, avg episodic return=7.10
timesteps=99570944 - 99581184, avg episodic return=6.30
timesteps=99565824 - 99581184, avg episodic return=7.10
timesteps=99570944 - 99576064, avg episodic return=5.10
timesteps=99582208 - 99597568, avg episodic return=7.77
timesteps=99582208 - 99597568, avg episodic return=8.39
timesteps=99592448 - 99597568, avg episodic return=7.60
timesteps=99598592 - 99608832, avg episodic return=6.30
timesteps=99603712 - 99603712, avg episodic return=7.10
timesteps=99603712 - 99608832, avg episodic return=5.60
timesteps=99614976 - 99630336, avg episodic return=8.30
timesteps=99620096 - 99625216, avg episodic return=10.10
timesteps=99620096 - 99620096, avg episodic return=4.10
timesteps=99631360 - 99646720, avg episodic return=9.70
timesteps=99631360 - 99641600, avg episodic return=7.85
timesteps=99636480 - 99646720, avg episodic return=8.10
timesteps=99652864 - 99663104, avg episodic return=8.43
timesteps=99663104 - 99663104, avg episodic return=5.10
timesteps=99647744 - 99663104, avg episodic return=7.77
timesteps=99664128 - 99669248, avg episodic return=10.10
timesteps=99674368 - 99674368, avg episodic return=6.10
timesteps=99664128 - 99679488, avg episodic return=8.10
timesteps=99680512 - 99695872, avg episodic return=9.10
timesteps=99680512 - 99685632, avg episodic return=6.50
timesteps=99680512 - 99685632, avg episodic return=4.43
timesteps=99696896 - 99712256, avg episodic return=9.60
timesteps=99696896 - 99696896, avg episodic return=6.10
timesteps=99696896 - 99707136, avg episodic return=7.90
timesteps=99718400 - 99723520, avg episodic return=5.35
timesteps=99713280 - 99728640, avg episodic return=6.50
timesteps=99713280 - 99728640, avg episodic return=7.90
timesteps=99729664 - 99734784, avg episodic return=9.10
timesteps=99739904 - 99739904, avg episodic return=11.10
timesteps=99746048 - 99761408, avg episodic return=8.10
timesteps=99746048 - 99751168, avg episodic return=6.60
timesteps=99746048 - 99761408, avg episodic return=5.50
timesteps=99767552 - 99772672, avg episodic return=7.77
timesteps=99762432 - 99772672, avg episodic return=7.10
timesteps=99762432 - 99777792, avg episodic return=8.35
timesteps=99783936 - 99783936, avg episodic return=4.10
timesteps=99778816 - 99794176, avg episodic return=8.27
timesteps=99778816 - 99783936, avg episodic return=9.60
timesteps=99795200 - 99810560, avg episodic return=8.60
timesteps=99795200 - 99795200, avg episodic return=4.10
timesteps=99795200 - 99795200, avg episodic return=3.60
timesteps=99821824 - 99826944, avg episodic return=10.10
timesteps=99811584 - 99821824, avg episodic return=5.77
timesteps=99816704 - 99826944, avg episodic return=6.77
timesteps=99827968 - 99838208, avg episodic return=10.60
timesteps=99827968 - 99843328, avg episodic return=5.77
timesteps=99827968 - 99838208, avg episodic return=7.43
timesteps=99844352 - 99849472, avg episodic return=7.43
timesteps=99844352 - 99859712, avg episodic return=6.85
timesteps=99844352 - 99854592, avg episodic return=7.77
timesteps=99860736 - 99876096, avg episodic return=8.50
timesteps=99876096 - 99876096, avg episodic return=7.77
timesteps=99860736 - 99876096, avg episodic return=9.10
timesteps=99877120 - 99892480, avg episodic return=6.81
timesteps=99877120 - 99887360, avg episodic return=7.43
timesteps=99877120 - 99877120, avg episodic return=10.10
timesteps=99898624 - 99908864, avg episodic return=8.10
timesteps=99898624 - 99903744, avg episodic return=7.10
timesteps=99898624 - 99908864, avg episodic return=7.70
timesteps=99915008 - 99920128, avg episodic return=7.60
timesteps=99915008 - 99925248, avg episodic return=8.60
timesteps=99909888 - 99915008, avg episodic return=8.60
timesteps=99926272 - 99936512, avg episodic return=6.90
timesteps=99936512 - 99936512, avg episodic return=9.43
timesteps=99931392 - 99931392, avg episodic return=7.10
timesteps=99942656 - 99952896, avg episodic return=6.60
timesteps=99942656 - 99958016, avg episodic return=6.77
timesteps=99942656 - 99952896, avg episodic return=7.10
timesteps=99959040 - 99969280, avg episodic return=9.10
timesteps=99959040 - 99974400, avg episodic return=7.35
timesteps=99959040 - 99974400, avg episodic return=8.10
timesteps=99975424 - 99990784, avg episodic return=7.60
timesteps=99975424 - 99990784, avg episodic return=6.60
timesteps=99980544 - 99990784, avg episodic return=10.10
timesteps=99991808 - 100007168, avg episodic return=8.10
timesteps=99996928 - 100002048, avg episodic return=6.85
timesteps=99991808 - 99996928, avg episodic return=6.60
timesteps=100008192 - 100023552, avg episodic return=8.35
timesteps=100008192 - 100018432, avg episodic return=6.10
timesteps=100008192 - 100018432, avg episodic return=8.93
timesteps=100029696 - 100039936, avg episodic return=6.60
timesteps=100024576 - 100039936, avg episodic return=4.85
timesteps=100039936 - 100039936, avg episodic return=9.10
timesteps=100056320 - 100056320, avg episodic return=9.10
timesteps=100040960 - 100056320, avg episodic return=9.85
timesteps=100040960 - 100056320, avg episodic return=5.30
timesteps=100057344 - 100072704, avg episodic return=7.77
timesteps=100057344 - 100067584, avg episodic return=6.88
timesteps=100067584 - 100067584, avg episodic return=10.10
timesteps=100073728 - 100083968, avg episodic return=10.10
timesteps=100089088 - 100089088, avg episodic return=10.10
timesteps=100073728 - 100089088, avg episodic return=8.43
timesteps=100090112 - 100105472, avg episodic return=8.10
timesteps=100095232 - 100105472, avg episodic return=7.10
timesteps=100090112 - 100100352, avg episodic return=8.60
timesteps=100111616 - 100111616, avg episodic return=9.10
timesteps=100106496 - 100116736, avg episodic return=8.43
timesteps=100116736 - 100116736, avg episodic return=8.10
timesteps=100122880 - 100138240, avg episodic return=7.10
timesteps=100122880 - 100138240, avg episodic return=8.77
timesteps=100122880 - 100133120, avg episodic return=7.10
timesteps=100139264 - 100154624, avg episodic return=6.90
timesteps=100144384 - 100149504, avg episodic return=9.60
timesteps=100139264 - 100154624, avg episodic return=11.10
timesteps=100160768 - 100160768, avg episodic return=10.10
timesteps=100155648 - 100171008, avg episodic return=8.67
timesteps=100182272 - 100187392, avg episodic return=8.60
timesteps=100172032 - 100187392, avg episodic return=8.10
timesteps=100188416 - 100203776, avg episodic return=10.24
timesteps=100188416 - 100203776, avg episodic return=8.85
timesteps=100193536 - 100203776, avg episodic return=9.10
timesteps=100209920 - 100209920, avg episodic return=5.10
timesteps=100204800 - 100215040, avg episodic return=8.77
timesteps=100204800 - 100215040, avg episodic return=7.10
timesteps=100221184 - 100231424, avg episodic return=9.60
timesteps=100226304 - 100231424, avg episodic return=7.35
timesteps=100221184 - 100236544, avg episodic return=9.10
timesteps=100247808 - 100252928, avg episodic return=7.35
timesteps=100242688 - 100242688, avg episodic return=6.10
timesteps=100242688 - 100252928, avg episodic return=9.10
timesteps=100253952 - 100264192, avg episodic return=7.53
timesteps=100259072 - 100269312, avg episodic return=8.35
timesteps=100253952 - 100269312, avg episodic return=7.60
timesteps=100285696 - 100285696, avg episodic return=10.10
timesteps=100285696 - 100285696, avg episodic return=10.10
timesteps=100286720 - 100296960, avg episodic return=8.70
timesteps=100286720 - 100302080, avg episodic return=8.10
timesteps=100291840 - 100302080, avg episodic return=8.43
timesteps=100308224 - 100318464, avg episodic return=8.70
timesteps=100303104 - 100308224, avg episodic return=7.60
timesteps=100303104 - 100318464, avg episodic return=8.30
timesteps=100319488 - 100334848, avg episodic return=6.60
timesteps=100319488 - 100334848, avg episodic return=4.85
timesteps=100319488 - 100334848, avg episodic return=8.10
timesteps=100335872 - 100346112, avg episodic return=6.24
timesteps=100351232 - 100351232, avg episodic return=5.10
timesteps=100352256 - 100367616, avg episodic return=8.60
timesteps=100352256 - 100367616, avg episodic return=5.90
timesteps=100362496 - 100362496, avg episodic return=9.10
timesteps=100368640 - 100384000, avg episodic return=9.60
timesteps=100373760 - 100384000, avg episodic return=8.30
timesteps=100368640 - 100384000, avg episodic return=7.81
timesteps=100385024 - 100400384, avg episodic return=8.60
timesteps=100390144 - 100400384, avg episodic return=6.60
timesteps=100385024 - 100400384, avg episodic return=7.90
timesteps=100401408 - 100416768, avg episodic return=8.77
timesteps=100401408 - 100411648, avg episodic return=7.50
timesteps=100401408 - 100416768, avg episodic return=6.30
timesteps=100417792 - 100433152, avg episodic return=8.60
timesteps=100417792 - 100428032, avg episodic return=7.10
timesteps=100417792 - 100428032, avg episodic return=7.10
timesteps=100449536 - 100449536, avg episodic return=7.85
timesteps=100434176 - 100439296, avg episodic return=6.85
timesteps=100439296 - 100449536, avg episodic return=7.24
timesteps=100460800 - 100460800, avg episodic return=9.10
timesteps=100450560 - 100460800, avg episodic return=9.43
timesteps=100455680 - 100465920, avg episodic return=6.85
timesteps=100466944 - 100477184, avg episodic return=7.10
timesteps=100466944 - 100477184, avg episodic return=7.90
timesteps=100488448 - 100498688, avg episodic return=8.30
