## SLURM PROLOG ###############################################################
##    Job ID : 8516928
##  Job Name : runs_craftax_transformer
##  Nodelist : gpu2115
##      CPUs : 
##  Mem/Node : 32768 MB
## Directory : /oscar/home/kguo32/pobax/scripts/launching
##   Job Started : Sat Feb 22 03:49:01 PM EST 2025
###############################################################################
Loading Craftax textures from cache.
Textures successfully loaded from cache.
obs (27, 33, 3)
Network params number: 2631456
timesteps=15616 - 15616, avg episodic return=0.10
timesteps=45547776 - 45563136, avg episodic return=8.10
timesteps=45564160 - 45579520, avg episodic return=6.96
timesteps=45569280 - 45579520, avg episodic return=7.60
timesteps=45569280 - 45579520, avg episodic return=8.10
timesteps=45585664 - 45595904, avg episodic return=8.10
timesteps=45580544 - 45585664, avg episodic return=10.10
timesteps=45580544 - 45585664, avg episodic return=6.60
timesteps=45602048 - 45612288, avg episodic return=6.10
timesteps=45596928 - 45612288, avg episodic return=5.90
timesteps=45602048 - 45602048, avg episodic return=8.43
timesteps=45613312 - 45628672, avg episodic return=8.27
timesteps=45623552 - 45628672, avg episodic return=7.10
timesteps=45613312 - 45623552, avg episodic return=7.30
timesteps=45629696 - 45645056, avg episodic return=5.43
timesteps=45629696 - 45645056, avg episodic return=5.96
timesteps=45629696 - 45645056, avg episodic return=7.24
timesteps=45651200 - 45661440, avg episodic return=6.85
timesteps=45646080 - 45661440, avg episodic return=7.10
timesteps=45646080 - 45661440, avg episodic return=8.10
timesteps=45667584 - 45677824, avg episodic return=7.10
timesteps=45667584 - 45677824, avg episodic return=8.70
timesteps=45667584 - 45667584, avg episodic return=9.10
timesteps=45683968 - 45689088, avg episodic return=9.10
timesteps=45689088 - 45694208, avg episodic return=8.10
timesteps=45683968 - 45689088, avg episodic return=9.10
timesteps=45705472 - 45710592, avg episodic return=9.43
timesteps=45695232 - 45705472, avg episodic return=7.60
timesteps=45695232 - 45710592, avg episodic return=7.39
timesteps=45711616 - 45711616, avg episodic return=4.10
timesteps=45711616 - 45721856, avg episodic return=8.10
timesteps=45711616 - 45721856, avg episodic return=8.85
timesteps=45728000 - 45743360, avg episodic return=7.50
timesteps=45728000 - 45733120, avg episodic return=7.10
timesteps=45738240 - 45743360, avg episodic return=6.60
timesteps=45744384 - 45754624, avg episodic return=7.35
timesteps=45749504 - 45759744, avg episodic return=8.10
timesteps=45760768 - 45776128, avg episodic return=7.27
timesteps=45771008 - 45771008, avg episodic return=10.10
timesteps=45777152 - 45792512, avg episodic return=8.43
timesteps=45782272 - 45792512, avg episodic return=5.77
timesteps=45792512 - 45792512, avg episodic return=7.10
timesteps=45798656 - 45808896, avg episodic return=6.35
timesteps=45793536 - 45808896, avg episodic return=6.53
timesteps=45793536 - 45803776, avg episodic return=9.43
timesteps=45809920 - 45820160, avg episodic return=5.77
timesteps=45809920 - 45825280, avg episodic return=6.43
timesteps=45809920 - 45809920, avg episodic return=7.60
timesteps=45841664 - 45841664, avg episodic return=5.60
timesteps=45826304 - 45836544, avg episodic return=8.10
timesteps=45826304 - 45841664, avg episodic return=7.43
timesteps=45847808 - 45858048, avg episodic return=5.10
timesteps=45847808 - 45852928, avg episodic return=6.60
timesteps=45842688 - 45858048, avg episodic return=6.10
timesteps=45859072 - 45869312, avg episodic return=8.27
timesteps=45859072 - 45874432, avg episodic return=6.77
timesteps=45864192 - 45874432, avg episodic return=8.90
timesteps=45880576 - 45885696, avg episodic return=5.43
timesteps=45875456 - 45890816, avg episodic return=5.43
timesteps=45875456 - 45890816, avg episodic return=7.10
timesteps=45896960 - 45907200, avg episodic return=7.10
timesteps=45896960 - 45896960, avg episodic return=9.10
timesteps=45891840 - 45907200, avg episodic return=7.35
timesteps=45913344 - 45923584, avg episodic return=7.10
timesteps=45908224 - 45923584, avg episodic return=6.90
timesteps=45908224 - 45918464, avg episodic return=7.85
timesteps=45924608 - 45939968, avg episodic return=8.22
timesteps=45924608 - 45934848, avg episodic return=8.60
timesteps=45924608 - 45939968, avg episodic return=6.85
timesteps=45940992 - 45956352, avg episodic return=7.21
timesteps=45940992 - 45951232, avg episodic return=6.60
timesteps=45940992 - 45956352, avg episodic return=6.10
timesteps=45957376 - 45972736, avg episodic return=4.35
timesteps=45962496 - 45972736, avg episodic return=6.10
timesteps=45962496 - 45972736, avg episodic return=6.10
timesteps=45984000 - 45989120, avg episodic return=8.66
timesteps=45973760 - 45989120, avg episodic return=8.30
timesteps=45984000 - 45984000, avg episodic return=10.10
timesteps=45990144 - 46005504, avg episodic return=8.70
timesteps=46000384 - 46005504, avg episodic return=8.35
timesteps=45990144 - 46000384, avg episodic return=9.60
timesteps=46011648 - 46016768, avg episodic return=8.77
timesteps=46006528 - 46021888, avg episodic return=7.60
timesteps=46006528 - 46016768, avg episodic return=6.70
timesteps=46022912 - 46038272, avg episodic return=7.10
timesteps=46022912 - 46038272, avg episodic return=6.35
timesteps=46022912 - 46033152, avg episodic return=7.50
timesteps=46049536 - 46054656, avg episodic return=6.50
timesteps=46039296 - 46049536, avg episodic return=8.85
timesteps=46039296 - 46054656, avg episodic return=8.10
timesteps=46060800 - 46071040, avg episodic return=9.10
timesteps=46060800 - 46065920, avg episodic return=8.10
timesteps=46060800 - 46060800, avg episodic return=6.10
timesteps=46072064 - 46082304, avg episodic return=6.10
timesteps=46072064 - 46087424, avg episodic return=7.43
timesteps=46072064 - 46082304, avg episodic return=6.77
timesteps=46093568 - 46103808, avg episodic return=5.10
timesteps=46088448 - 46098688, avg episodic return=7.60
timesteps=46088448 - 46103808, avg episodic return=9.10
timesteps=46104832 - 46120192, avg episodic return=4.77
timesteps=46109952 - 46120192, avg episodic return=6.77
timesteps=46104832 - 46120192, avg episodic return=5.60
timesteps=46121216 - 46136576, avg episodic return=6.85
timesteps=46121216 - 46131456, avg episodic return=6.60
timesteps=46131456 - 46136576, avg episodic return=7.35
timesteps=46137600 - 46152960, avg episodic return=7.43
timesteps=46142720 - 46152960, avg episodic return=7.70
timesteps=46142720 - 46152960, avg episodic return=8.10
timesteps=46159104 - 46164224, avg episodic return=6.43
timesteps=46153984 - 46169344, avg episodic return=6.60
timesteps=46153984 - 46153984, avg episodic return=5.10
timesteps=46175488 - 46185728, avg episodic return=6.60
timesteps=46170368 - 46185728, avg episodic return=8.10
timesteps=46170368 - 46185728, avg episodic return=7.70
timesteps=46186752 - 46186752, avg episodic return=4.10
timesteps=46186752 - 46202112, avg episodic return=7.27
timesteps=46203136 - 46213376, avg episodic return=7.10
timesteps=46203136 - 46218496, avg episodic return=7.10
timesteps=46203136 - 46213376, avg episodic return=5.60
timesteps=46224640 - 46234880, avg episodic return=7.35
timesteps=46219520 - 46234880, avg episodic return=7.67
timesteps=46219520 - 46224640, avg episodic return=9.60
timesteps=46241024 - 46246144, avg episodic return=7.93
timesteps=46235904 - 46251264, avg episodic return=6.10
timesteps=46235904 - 46246144, avg episodic return=6.77
timesteps=46252288 - 46267648, avg episodic return=6.70
timesteps=46252288 - 46267648, avg episodic return=9.35
timesteps=46252288 - 46267648, avg episodic return=9.60
timesteps=46268672 - 46273792, avg episodic return=7.43
timesteps=46268672 - 46284032, avg episodic return=6.50
timesteps=46268672 - 46278912, avg episodic return=8.43
timesteps=46295296 - 46300416, avg episodic return=9.10
timesteps=46290176 - 46300416, avg episodic return=8.10
timesteps=46285056 - 46300416, avg episodic return=7.60
timesteps=46301440 - 46301440, avg episodic return=9.10
timesteps=46316800 - 46316800, avg episodic return=4.60
timesteps=46301440 - 46316800, avg episodic return=7.39
timesteps=46317824 - 46333184, avg episodic return=6.54
timesteps=46317824 - 46328064, avg episodic return=5.43
timesteps=46334208 - 46349568, avg episodic return=7.81
timesteps=46334208 - 46339328, avg episodic return=7.10
timesteps=46339328 - 46339328, avg episodic return=7.10
timesteps=46355712 - 46365952, avg episodic return=8.77
timesteps=46350592 - 46365952, avg episodic return=8.85
timesteps=46350592 - 46365952, avg episodic return=5.85
timesteps=46366976 - 46382336, avg episodic return=7.43
timesteps=46366976 - 46382336, avg episodic return=7.85
timesteps=46366976 - 46382336, avg episodic return=6.77
timesteps=46388480 - 46393600, avg episodic return=7.10
timesteps=46383360 - 46398720, avg episodic return=7.67
timesteps=46399744 - 46415104, avg episodic return=6.43
timesteps=46399744 - 46415104, avg episodic return=6.81
timesteps=46404864 - 46409984, avg episodic return=7.77
timesteps=46416128 - 46431488, avg episodic return=8.10
timesteps=46416128 - 46426368, avg episodic return=7.10
timesteps=46416128 - 46431488, avg episodic return=5.10
timesteps=46432512 - 46447872, avg episodic return=5.60
timesteps=46437632 - 46447872, avg episodic return=8.30
timesteps=46432512 - 46447872, avg episodic return=8.10
timesteps=46448896 - 46454016, avg episodic return=10.10
timesteps=46448896 - 46459136, avg episodic return=8.10
timesteps=46448896 - 46464256, avg episodic return=7.93
timesteps=46465280 - 46475520, avg episodic return=5.77
timesteps=46470400 - 46470400, avg episodic return=10.60
timesteps=46465280 - 46480640, avg episodic return=6.60
timesteps=46481664 - 46491904, avg episodic return=8.23
timesteps=46481664 - 46497024, avg episodic return=5.30
timesteps=46486784 - 46491904, avg episodic return=4.77
timesteps=46498048 - 46508288, avg episodic return=5.67
timesteps=46498048 - 46503168, avg episodic return=6.10
timesteps=46503168 - 46503168, avg episodic return=9.10
timesteps=46514432 - 46529792, avg episodic return=6.53
timesteps=46514432 - 46524672, avg episodic return=7.77
timesteps=46530816 - 46546176, avg episodic return=8.35
timesteps=46530816 - 46546176, avg episodic return=6.90
timesteps=46535936 - 46541056, avg episodic return=9.60
timesteps=46552320 - 46552320, avg episodic return=5.10
timesteps=46547200 - 46562560, avg episodic return=7.30
timesteps=46552320 - 46557440, avg episodic return=7.35
timesteps=46563584 - 46573824, avg episodic return=7.35
timesteps=46568704 - 46568704, avg episodic return=8.10
timesteps=46563584 - 46578944, avg episodic return=8.10
timesteps=46585088 - 46595328, avg episodic return=9.77
timesteps=46585088 - 46595328, avg episodic return=9.10
timesteps=46579968 - 46590208, avg episodic return=6.10
timesteps=46601472 - 46611712, avg episodic return=7.10
timesteps=46596352 - 46611712, avg episodic return=7.30
timesteps=46596352 - 46601472, avg episodic return=9.10
timesteps=46612736 - 46612736, avg episodic return=8.60
timesteps=46612736 - 46622976, avg episodic return=7.35
timesteps=46617856 - 46617856, avg episodic return=5.77
timesteps=46629120 - 46634240, avg episodic return=5.50
timesteps=46629120 - 46639360, avg episodic return=5.10
timesteps=46639360 - 46639360, avg episodic return=6.60
timesteps=46645504 - 46660864, avg episodic return=8.85
timesteps=46650624 - 46660864, avg episodic return=7.60
timesteps=46645504 - 46650624, avg episodic return=6.10
timesteps=46661888 - 46677248, avg episodic return=5.90
timesteps=46661888 - 46677248, avg episodic return=6.70
timesteps=46661888 - 46677248, avg episodic return=7.10
timesteps=46678272 - 46693632, avg episodic return=8.10
timesteps=46683392 - 46693632, avg episodic return=6.85
timesteps=46678272 - 46688512, avg episodic return=9.10
timesteps=46699776 - 46704896, avg episodic return=7.60
timesteps=46694656 - 46710016, avg episodic return=7.60
timesteps=46699776 - 46710016, avg episodic return=7.43
timesteps=46711040 - 46711040, avg episodic return=5.10
timesteps=46711040 - 46721280, avg episodic return=8.43
timesteps=46711040 - 46726400, avg episodic return=5.85
timesteps=46727424 - 46727424, avg episodic return=6.77
timesteps=46732544 - 46732544, avg episodic return=10.10
timesteps=46748928 - 46748928, avg episodic return=6.60
timesteps=46743808 - 46759168, avg episodic return=6.90
timesteps=46743808 - 46754048, avg episodic return=9.35
timesteps=46770432 - 46775552, avg episodic return=7.10
timesteps=46760192 - 46775552, avg episodic return=7.10
timesteps=46765312 - 46775552, avg episodic return=8.43
timesteps=46776576 - 46786816, avg episodic return=6.77
timesteps=46781696 - 46791936, avg episodic return=7.90
timesteps=46776576 - 46786816, avg episodic return=6.10
timesteps=46808320 - 46808320, avg episodic return=9.10
timesteps=46792960 - 46808320, avg episodic return=7.72
timesteps=46792960 - 46808320, avg episodic return=6.10
timesteps=46824704 - 46824704, avg episodic return=10.10
timesteps=46809344 - 46819584, avg episodic return=7.35
timesteps=46809344 - 46824704, avg episodic return=7.10
timesteps=46830848 - 46830848, avg episodic return=4.10
timesteps=46835968 - 46841088, avg episodic return=8.35
timesteps=46825728 - 46835968, avg episodic return=8.60
timesteps=46842112 - 46852352, avg episodic return=4.60
timesteps=46842112 - 46857472, avg episodic return=6.30
timesteps=46842112 - 46857472, avg episodic return=10.10
timesteps=46863616 - 46873856, avg episodic return=5.10
timesteps=46858496 - 46868736, avg episodic return=7.10
timesteps=46874880 - 46890240, avg episodic return=6.53
timesteps=46874880 - 46890240, avg episodic return=7.50
timesteps=46891264 - 46906624, avg episodic return=6.93
timesteps=46891264 - 46906624, avg episodic return=5.60
timesteps=46896384 - 46906624, avg episodic return=7.77
timesteps=46917888 - 46917888, avg episodic return=7.10
timesteps=46912768 - 46917888, avg episodic return=5.10
timesteps=46907648 - 46923008, avg episodic return=9.10
timesteps=46924032 - 46939392, avg episodic return=7.10
timesteps=46924032 - 46924032, avg episodic return=9.10
timesteps=46924032 - 46939392, avg episodic return=7.93
timesteps=46945536 - 46955776, avg episodic return=5.85
timesteps=46940416 - 46955776, avg episodic return=6.30
timesteps=46940416 - 46945536, avg episodic return=8.10
timesteps=46956800 - 46961920, avg episodic return=5.10
timesteps=46961920 - 46972160, avg episodic return=6.43
timesteps=46956800 - 46972160, avg episodic return=8.27
timesteps=46988544 - 46988544, avg episodic return=4.10
timesteps=46973184 - 46988544, avg episodic return=6.90
timesteps=46978304 - 46978304, avg episodic return=7.43
timesteps=46989568 - 47004928, avg episodic return=6.81
timesteps=47004928 - 47004928, avg episodic return=7.10
timesteps=46999808 - 46999808, avg episodic return=5.10
timesteps=47016192 - 47021312, avg episodic return=8.10
timesteps=47011072 - 47011072, avg episodic return=8.60
timesteps=47011072 - 47021312, avg episodic return=9.43
timesteps=47022336 - 47032576, avg episodic return=6.43
timesteps=47032576 - 47037696, avg episodic return=10.10
timesteps=47022336 - 47022336, avg episodic return=9.10
timesteps=47043840 - 47054080, avg episodic return=7.60
timesteps=47043840 - 47054080, avg episodic return=8.35
timesteps=47038720 - 47054080, avg episodic return=8.70
timesteps=47055104 - 47070464, avg episodic return=7.24
timesteps=47060224 - 47070464, avg episodic return=8.30
timesteps=47060224 - 47065344, avg episodic return=7.43
timesteps=47081728 - 47086848, avg episodic return=7.60
timesteps=47071488 - 47086848, avg episodic return=7.10
timesteps=47071488 - 47086848, avg episodic return=6.30
timesteps=47087872 - 47098112, avg episodic return=5.93
timesteps=47092992 - 47103232, avg episodic return=8.60
timesteps=47087872 - 47103232, avg episodic return=8.85
timesteps=47109376 - 47119616, avg episodic return=6.35
timesteps=47114496 - 47119616, avg episodic return=7.10
timesteps=47104256 - 47114496, avg episodic return=5.77
timesteps=47120640 - 47136000, avg episodic return=7.27
timesteps=47120640 - 47136000, avg episodic return=6.24
timesteps=47120640 - 47125760, avg episodic return=6.10
timesteps=47137024 - 47152384, avg episodic return=6.60
timesteps=47142144 - 47142144, avg episodic return=9.10
timesteps=47137024 - 47152384, avg episodic return=7.24
timesteps=47158528 - 47168768, avg episodic return=7.90
timesteps=47153408 - 47163648, avg episodic return=7.85
timesteps=47153408 - 47168768, avg episodic return=6.43
timesteps=47169792 - 47174912, avg episodic return=4.10
timesteps=47169792 - 47185152, avg episodic return=8.50
timesteps=47169792 - 47180032, avg episodic return=4.10
timesteps=47186176 - 47201536, avg episodic return=6.70
timesteps=47191296 - 47191296, avg episodic return=4.60
timesteps=47186176 - 47191296, avg episodic return=4.77
timesteps=47202560 - 47217920, avg episodic return=7.90
timesteps=47202560 - 47217920, avg episodic return=5.70
timesteps=47202560 - 47217920, avg episodic return=7.77
timesteps=47218944 - 47229184, avg episodic return=5.77
timesteps=47224064 - 47234304, avg episodic return=8.10
timesteps=47218944 - 47234304, avg episodic return=8.10
timesteps=47235328 - 47250688, avg episodic return=6.90
timesteps=47250688 - 47250688, avg episodic return=6.10
timesteps=47235328 - 47250688, avg episodic return=9.77
timesteps=47251712 - 47267072, avg episodic return=6.53
timesteps=47256832 - 47261952, avg episodic return=6.77
timesteps=47251712 - 47261952, avg episodic return=8.60
timesteps=47268096 - 47283456, avg episodic return=7.90
timesteps=47268096 - 47283456, avg episodic return=8.85
timesteps=47273216 - 47278336, avg episodic return=5.27
timesteps=47284480 - 47294720, avg episodic return=7.60
timesteps=47284480 - 47299840, avg episodic return=7.96
timesteps=47300864 - 47316224, avg episodic return=6.90
timesteps=47300864 - 47305984, avg episodic return=7.10
timesteps=47300864 - 47305984, avg episodic return=7.10
timesteps=47317248 - 47332608, avg episodic return=7.35
timesteps=47343872 - 47348992, avg episodic return=8.10
timesteps=47338752 - 47348992, avg episodic return=8.10
timesteps=47348992 - 47348992, avg episodic return=4.10
timesteps=47355136 - 47365376, avg episodic return=10.60
timesteps=47350016 - 47365376, avg episodic return=9.10
timesteps=47350016 - 47360256, avg episodic return=6.77
timesteps=47366400 - 47381760, avg episodic return=6.81
timesteps=47371520 - 47371520, avg episodic return=8.10
timesteps=47366400 - 47381760, avg episodic return=7.50
timesteps=47387904 - 47398144, avg episodic return=4.60
timesteps=47382784 - 47393024, avg episodic return=4.60
timesteps=47382784 - 47393024, avg episodic return=6.60
timesteps=47409408 - 47414528, avg episodic return=5.10
timesteps=47399168 - 47414528, avg episodic return=8.10
timesteps=47414528 - 47414528, avg episodic return=5.10
timesteps=47415552 - 47425792, avg episodic return=8.60
timesteps=47415552 - 47430912, avg episodic return=9.60
timesteps=47415552 - 47425792, avg episodic return=7.10
timesteps=47431936 - 47447296, avg episodic return=7.67
timesteps=47437056 - 47442176, avg episodic return=4.60
timesteps=47447296 - 47447296, avg episodic return=9.10
timesteps=47448320 - 47463680, avg episodic return=7.39
timesteps=47448320 - 47463680, avg episodic return=6.00
timesteps=47448320 - 47463680, avg episodic return=7.50
timesteps=47464704 - 47480064, avg episodic return=7.43
timesteps=47464704 - 47480064, avg episodic return=9.30
timesteps=47464704 - 47474944, avg episodic return=7.35
timesteps=47481088 - 47496448, avg episodic return=7.81
timesteps=47481088 - 47496448, avg episodic return=8.43
timesteps=47481088 - 47496448, avg episodic return=7.60
timesteps=47497472 - 47512832, avg episodic return=8.77
timesteps=47497472 - 47497472, avg episodic return=5.10
timesteps=47529216 - 47529216, avg episodic return=8.60
timesteps=47513856 - 47529216, avg episodic return=6.10
timesteps=47513856 - 47529216, avg episodic return=6.24
timesteps=47540480 - 47545600, avg episodic return=7.77
timesteps=47530240 - 47540480, avg episodic return=6.60
timesteps=47530240 - 47545600, avg episodic return=7.77
timesteps=47551744 - 47561984, avg episodic return=5.77
timesteps=47546624 - 47556864, avg episodic return=8.35
timesteps=47546624 - 47561984, avg episodic return=6.90
timesteps=47568128 - 47568128, avg episodic return=6.10
timesteps=47563008 - 47578368, avg episodic return=6.67
timesteps=47563008 - 47578368, avg episodic return=5.39
timesteps=47584512 - 47594752, avg episodic return=7.85
timesteps=47579392 - 47579392, avg episodic return=5.60
timesteps=47594752 - 47594752, avg episodic return=5.10
timesteps=47600896 - 47606016, avg episodic return=5.85
timesteps=47595776 - 47611136, avg episodic return=7.39
timesteps=47595776 - 47611136, avg episodic return=8.77
timesteps=47622400 - 47622400, avg episodic return=10.10
timesteps=47612160 - 47627520, avg episodic return=8.27
timesteps=47622400 - 47627520, avg episodic return=7.60
timesteps=47628544 - 47643904, avg episodic return=7.10
timesteps=47628544 - 47643904, avg episodic return=8.21
timesteps=47628544 - 47643904, avg episodic return=5.90
timesteps=47644928 - 47660288, avg episodic return=5.50
timesteps=47644928 - 47655168, avg episodic return=6.60
timesteps=47644928 - 47655168, avg episodic return=6.77
timesteps=47661312 - 47676672, avg episodic return=6.10
timesteps=47666432 - 47666432, avg episodic return=9.10
timesteps=47661312 - 47676672, avg episodic return=6.60
timesteps=47682816 - 47693056, avg episodic return=3.10
timesteps=47677696 - 47687936, avg episodic return=6.35
timesteps=47682816 - 47693056, avg episodic return=6.60
timesteps=47694080 - 47704320, avg episodic return=7.27
timesteps=47694080 - 47709440, avg episodic return=7.60
timesteps=47699200 - 47709440, avg episodic return=7.10
timesteps=47710464 - 47725824, avg episodic return=5.30
timesteps=47710464 - 47725824, avg episodic return=7.10
timesteps=47710464 - 47725824, avg episodic return=5.10
timesteps=47742208 - 47742208, avg episodic return=8.10
timesteps=47726848 - 47742208, avg episodic return=6.27
timesteps=47726848 - 47742208, avg episodic return=7.39
timesteps=47748352 - 47753472, avg episodic return=6.70
timesteps=47743232 - 47748352, avg episodic return=7.10
timesteps=47743232 - 47758592, avg episodic return=7.77
timesteps=47759616 - 47769856, avg episodic return=5.30
timesteps=47759616 - 47774976, avg episodic return=7.39
timesteps=47759616 - 47769856, avg episodic return=9.35
timesteps=47781120 - 47791360, avg episodic return=8.10
timesteps=47786240 - 47786240, avg episodic return=7.10
timesteps=47792384 - 47802624, avg episodic return=8.10
timesteps=47797504 - 47807744, avg episodic return=4.10
timesteps=47792384 - 47807744, avg episodic return=5.90
timesteps=47808768 - 47808768, avg episodic return=7.10
timesteps=47813888 - 47824128, avg episodic return=8.60
timesteps=47808768 - 47808768, avg episodic return=7.60
timesteps=47825152 - 47840512, avg episodic return=6.90
timesteps=47830272 - 47840512, avg episodic return=6.43
timesteps=47825152 - 47840512, avg episodic return=6.10
timesteps=47851776 - 47851776, avg episodic return=5.10
timesteps=47841536 - 47856896, avg episodic return=8.10
timesteps=47846656 - 47856896, avg episodic return=6.35
timesteps=47863040 - 47863040, avg episodic return=8.77
timesteps=47863040 - 47873280, avg episodic return=7.60
timesteps=47857920 - 47857920, avg episodic return=7.43
timesteps=47879424 - 47884544, avg episodic return=8.10
timesteps=47874304 - 47889664, avg episodic return=8.10
timesteps=47874304 - 47889664, avg episodic return=8.10
timesteps=47895808 - 47900928, avg episodic return=7.35
timesteps=47895808 - 47906048, avg episodic return=7.70
timesteps=47900928 - 47906048, avg episodic return=8.10
timesteps=47907072 - 47912192, avg episodic return=6.10
timesteps=47912192 - 47922432, avg episodic return=7.60
timesteps=47907072 - 47922432, avg episodic return=6.60
timesteps=47923456 - 47938816, avg episodic return=7.70
timesteps=47923456 - 47938816, avg episodic return=7.24
timesteps=47928576 - 47933696, avg episodic return=8.10
timesteps=47939840 - 47944960, avg episodic return=9.60
timesteps=47955200 - 47955200, avg episodic return=9.10
timesteps=47955200 - 47955200, avg episodic return=8.10
timesteps=47956224 - 47971584, avg episodic return=9.27
timesteps=47956224 - 47971584, avg episodic return=9.10
timesteps=47961344 - 47971584, avg episodic return=7.35
timesteps=47972608 - 47987968, avg episodic return=7.10
timesteps=47972608 - 47977728, avg episodic return=8.10
timesteps=47972608 - 47987968, avg episodic return=6.10
timesteps=47988992 - 47999232, avg episodic return=8.35
timesteps=47988992 - 48004352, avg episodic return=8.93
timesteps=47988992 - 47994112, avg episodic return=8.60
timesteps=48005376 - 48020736, avg episodic return=7.85
timesteps=48005376 - 48010496, avg episodic return=9.10
timesteps=48010496 - 48020736, avg episodic return=5.60
timesteps=48026880 - 48037120, avg episodic return=7.30
timesteps=48026880 - 48037120, avg episodic return=8.50
timesteps=48032000 - 48032000, avg episodic return=5.10
timesteps=48043264 - 48043264, avg episodic return=6.10
timesteps=48048384 - 48048384, avg episodic return=6.60
timesteps=48043264 - 48043264, avg episodic return=10.10
timesteps=48054528 - 48069888, avg episodic return=10.10
timesteps=48069888 - 48069888, avg episodic return=6.10
timesteps=48054528 - 48069888, avg episodic return=9.35
timesteps=48070912 - 48086272, avg episodic return=6.90
timesteps=48070912 - 48086272, avg episodic return=7.50
timesteps=48070912 - 48081152, avg episodic return=9.60
timesteps=48087296 - 48102656, avg episodic return=7.47
timesteps=48087296 - 48102656, avg episodic return=6.90
timesteps=48087296 - 48102656, avg episodic return=9.10
timesteps=48103680 - 48119040, avg episodic return=9.85
timesteps=48103680 - 48108800, avg episodic return=7.43
timesteps=48119040 - 48119040, avg episodic return=10.10
timesteps=48120064 - 48130304, avg episodic return=7.10
timesteps=48120064 - 48130304, avg episodic return=6.10
timesteps=48120064 - 48135424, avg episodic return=9.35
timesteps=48136448 - 48151808, avg episodic return=8.43
timesteps=48141568 - 48151808, avg episodic return=7.77
timesteps=48146688 - 48146688, avg episodic return=6.10
timesteps=48152832 - 48168192, avg episodic return=8.10
timesteps=48152832 - 48168192, avg episodic return=7.70
timesteps=48168192 - 48168192, avg episodic return=6.10
timesteps=48174336 - 48184576, avg episodic return=8.90
timesteps=48169216 - 48184576, avg episodic return=8.77
timesteps=48169216 - 48184576, avg episodic return=6.85
timesteps=48185600 - 48195840, avg episodic return=8.10
timesteps=48200960 - 48200960, avg episodic return=6.10
timesteps=48190720 - 48195840, avg episodic return=7.10
timesteps=48201984 - 48217344, avg episodic return=5.24
timesteps=48201984 - 48212224, avg episodic return=6.60
timesteps=48201984 - 48212224, avg episodic return=9.10
timesteps=48228608 - 48233728, avg episodic return=9.77
timesteps=48218368 - 48233728, avg episodic return=5.93
timesteps=48218368 - 48218368, avg episodic return=9.10
timesteps=48234752 - 48250112, avg episodic return=7.98
timesteps=48234752 - 48250112, avg episodic return=6.70
timesteps=48234752 - 48234752, avg episodic return=5.10
timesteps=48251136 - 48266496, avg episodic return=8.85
timesteps=48251136 - 48261376, avg episodic return=6.30
timesteps=48251136 - 48261376, avg episodic return=9.10
timesteps=48267520 - 48282880, avg episodic return=8.27
timesteps=48267520 - 48272640, avg episodic return=8.10
timesteps=48277760 - 48282880, avg episodic return=9.10
timesteps=48289024 - 48294144, avg episodic return=5.10
timesteps=48289024 - 48299264, avg episodic return=6.10
timesteps=48305408 - 48315648, avg episodic return=8.10
timesteps=48300288 - 48315648, avg episodic return=7.85
timesteps=48300288 - 48305408, avg episodic return=10.60
timesteps=48316672 - 48332032, avg episodic return=7.96
timesteps=48316672 - 48321792, avg episodic return=6.10
timesteps=48316672 - 48321792, avg episodic return=7.10
timesteps=48333056 - 48348416, avg episodic return=7.43
timesteps=48333056 - 48343296, avg episodic return=7.10
timesteps=48338176 - 48348416, avg episodic return=5.85
timesteps=48364800 - 48364800, avg episodic return=3.77
timesteps=48354560 - 48364800, avg episodic return=7.77
timesteps=48359680 - 48364800, avg episodic return=6.77
timesteps=48365824 - 48381184, avg episodic return=6.30
timesteps=48365824 - 48381184, avg episodic return=8.35
timesteps=48382208 - 48397568, avg episodic return=6.30
timesteps=48397568 - 48397568, avg episodic return=10.10
timesteps=48387328 - 48387328, avg episodic return=7.10
timesteps=48403712 - 48413952, avg episodic return=6.85
timesteps=48398592 - 48408832, avg episodic return=7.60
timesteps=48398592 - 48413952, avg episodic return=8.70
timesteps=48414976 - 48430336, avg episodic return=9.43
timesteps=48414976 - 48430336, avg episodic return=6.50
timesteps=48431360 - 48446720, avg episodic return=8.30
timesteps=48436480 - 48446720, avg episodic return=8.35
timesteps=48436480 - 48446720, avg episodic return=4.85
timesteps=48447744 - 48463104, avg episodic return=8.10
timesteps=48447744 - 48463104, avg episodic return=7.85
timesteps=48447744 - 48457984, avg episodic return=5.85
timesteps=48464128 - 48464128, avg episodic return=9.10
timesteps=48464128 - 48479488, avg episodic return=7.85
timesteps=48464128 - 48474368, avg episodic return=7.77
timesteps=48490752 - 48490752, avg episodic return=9.60
timesteps=48485632 - 48495872, avg episodic return=11.10
timesteps=48480512 - 48495872, avg episodic return=5.93
timesteps=48496896 - 48507136, avg episodic return=8.10
timesteps=48496896 - 48512256, avg episodic return=7.81
timesteps=48502016 - 48512256, avg episodic return=5.10
timesteps=48513280 - 48523520, avg episodic return=9.10
timesteps=48513280 - 48528640, avg episodic return=9.10
timesteps=48513280 - 48523520, avg episodic return=5.93
timesteps=48534784 - 48545024, avg episodic return=7.85
timesteps=48534784 - 48545024, avg episodic return=7.30
