## SLURM PROLOG ###############################################################
##    Job ID : 8516917
##  Job Name : runs_craftax_transformer
##  Nodelist : gpu2101
##      CPUs : 
##  Mem/Node : 32768 MB
## Directory : /oscar/home/kguo32/pobax/scripts/launching
##   Job Started : Sat Feb 22 03:32:23 PM EST 2025
###############################################################################
Loading Craftax textures from cache.
Textures successfully loaded from cache.
obs (27, 33, 3)
Network params number: 2631456
timesteps=15616 - 15616, avg episodic return=0.10
timesteps=87807232 - 87812352, avg episodic return=1.77
timesteps=87818496 - 87833856, avg episodic return=1.70
timesteps=87818496 - 87828736, avg episodic return=1.43
timesteps=87823616 - 87828736, avg episodic return=1.60
timesteps=87834880 - 87850240, avg episodic return=1.24
timesteps=87834880 - 87845120, avg episodic return=1.43
timesteps=87840000 - 87845120, avg episodic return=1.85
timesteps=87851264 - 87856384, avg episodic return=1.50
timesteps=87851264 - 87866624, avg episodic return=2.10
timesteps=87851264 - 87866624, avg episodic return=1.43
timesteps=87883008 - 87883008, avg episodic return=1.10
timesteps=87872768 - 87872768, avg episodic return=2.10
timesteps=87877888 - 87877888, avg episodic return=1.10
timesteps=87884032 - 87889152, avg episodic return=1.10
timesteps=87894272 - 87894272, avg episodic return=1.10
timesteps=87884032 - 87894272, avg episodic return=1.43
timesteps=87900416 - 87915776, avg episodic return=1.85
timesteps=87900416 - 87915776, avg episodic return=1.10
timesteps=87900416 - 87910656, avg episodic return=1.60
timesteps=87921920 - 87927040, avg episodic return=1.85
timesteps=87916800 - 87921920, avg episodic return=2.60
timesteps=87916800 - 87932160, avg episodic return=1.27
timesteps=87933184 - 87948544, avg episodic return=1.85
timesteps=87938304 - 87948544, avg episodic return=1.27
timesteps=87933184 - 87948544, avg episodic return=1.43
timesteps=87964928 - 87964928, avg episodic return=1.60
timesteps=87954688 - 87964928, avg episodic return=1.10
timesteps=87949568 - 87964928, avg episodic return=1.90
timesteps=87976192 - 87981312, avg episodic return=1.77
timesteps=87976192 - 87976192, avg episodic return=1.10
timesteps=87965952 - 87976192, avg episodic return=1.77
timesteps=87987456 - 87997696, avg episodic return=1.77
timesteps=87987456 - 87997696, avg episodic return=1.60
timesteps=87987456 - 87992576, avg episodic return=1.60
timesteps=87998720 - 88014080, avg episodic return=1.60
timesteps=87998720 - 88014080, avg episodic return=2.10
timesteps=87998720 - 88014080, avg episodic return=1.85
timesteps=88020224 - 88030464, avg episodic return=1.60
timesteps=88015104 - 88030464, avg episodic return=1.70
timesteps=88025344 - 88030464, avg episodic return=1.10
timesteps=88036608 - 88046848, avg episodic return=1.60
timesteps=88031488 - 88046848, avg episodic return=1.60
timesteps=88041728 - 88046848, avg episodic return=1.43
timesteps=88052992 - 88058112, avg episodic return=1.35
timesteps=88052992 - 88063232, avg episodic return=1.27
timesteps=88058112 - 88058112, avg episodic return=1.10
timesteps=88064256 - 88079616, avg episodic return=1.70
timesteps=88064256 - 88079616, avg episodic return=2.43
timesteps=88064256 - 88074496, avg episodic return=1.30
timesteps=88080640 - 88090880, avg episodic return=1.35
timesteps=88080640 - 88096000, avg episodic return=1.85
timesteps=88090880 - 88096000, avg episodic return=1.10
timesteps=88102144 - 88112384, avg episodic return=2.10
timesteps=88097024 - 88112384, avg episodic return=1.35
timesteps=88123648 - 88128768, avg episodic return=2.60
timesteps=88113408 - 88128768, avg episodic return=1.35
timesteps=88118528 - 88123648, avg episodic return=2.77
timesteps=88129792 - 88145152, avg episodic return=1.60
timesteps=88134912 - 88145152, avg episodic return=1.10
timesteps=88140032 - 88145152, avg episodic return=1.43
timesteps=88146176 - 88156416, avg episodic return=2.60
timesteps=88151296 - 88156416, avg episodic return=1.77
timesteps=88162560 - 88177920, avg episodic return=2.30
timesteps=88162560 - 88167680, avg episodic return=1.43
timesteps=88178944 - 88194304, avg episodic return=2.23
timesteps=88178944 - 88194304, avg episodic return=1.10
timesteps=88189184 - 88189184, avg episodic return=1.10
timesteps=88195328 - 88210688, avg episodic return=1.99
timesteps=88195328 - 88210688, avg episodic return=1.60
timesteps=88195328 - 88205568, avg episodic return=1.60
timesteps=88221952 - 88227072, avg episodic return=1.60
timesteps=88211712 - 88221952, avg episodic return=1.60
timesteps=88233216 - 88243456, avg episodic return=1.77
timesteps=88228096 - 88243456, avg episodic return=1.77
timesteps=88233216 - 88238336, avg episodic return=1.60
timesteps=88244480 - 88249600, avg episodic return=1.77
timesteps=88249600 - 88254720, avg episodic return=1.10
timesteps=88244480 - 88259840, avg episodic return=2.10
timesteps=88265984 - 88276224, avg episodic return=1.43
timesteps=88260864 - 88276224, avg episodic return=1.60
timesteps=88260864 - 88276224, avg episodic return=1.90
timesteps=88277248 - 88292608, avg episodic return=1.81
timesteps=88277248 - 88287488, avg episodic return=1.67
timesteps=88287488 - 88292608, avg episodic return=1.10
timesteps=88293632 - 88308992, avg episodic return=1.50
timesteps=88298752 - 88308992, avg episodic return=1.30
timesteps=88293632 - 88293632, avg episodic return=1.77
timesteps=88310016 - 88315136, avg episodic return=1.60
timesteps=88315136 - 88325376, avg episodic return=1.70
timesteps=88315136 - 88315136, avg episodic return=1.10
timesteps=88331520 - 88336640, avg episodic return=3.10
timesteps=88326400 - 88341760, avg episodic return=1.60
timesteps=88326400 - 88341760, avg episodic return=1.30
timesteps=88342784 - 88353024, avg episodic return=1.60
timesteps=88342784 - 88347904, avg episodic return=1.10
timesteps=88342784 - 88358144, avg episodic return=1.70
timesteps=88359168 - 88359168, avg episodic return=1.10
timesteps=88369408 - 88369408, avg episodic return=1.10
timesteps=88359168 - 88374528, avg episodic return=1.90
timesteps=88375552 - 88385792, avg episodic return=1.60
timesteps=88375552 - 88390912, avg episodic return=1.60
timesteps=88375552 - 88390912, avg episodic return=1.85
timesteps=88391936 - 88407296, avg episodic return=1.60
timesteps=88397056 - 88407296, avg episodic return=1.43
timesteps=88391936 - 88402176, avg episodic return=1.43
timesteps=88408320 - 88423680, avg episodic return=1.43
timesteps=88408320 - 88418560, avg episodic return=1.60
timesteps=88408320 - 88418560, avg episodic return=1.60
timesteps=88424704 - 88440064, avg episodic return=1.35
timesteps=88424704 - 88440064, avg episodic return=1.99
timesteps=88429824 - 88440064, avg episodic return=1.10
timesteps=88446208 - 88456448, avg episodic return=1.43
timesteps=88451328 - 88451328, avg episodic return=2.10
timesteps=88446208 - 88456448, avg episodic return=1.10
timesteps=88462592 - 88472832, avg episodic return=1.50
timesteps=88467712 - 88472832, avg episodic return=2.10
timesteps=88457472 - 88472832, avg episodic return=1.35
timesteps=88473856 - 88489216, avg episodic return=1.67
timesteps=88478976 - 88489216, avg episodic return=1.70
timesteps=88473856 - 88478976, avg episodic return=1.43
timesteps=88490240 - 88490240, avg episodic return=2.10
timesteps=88490240 - 88505600, avg episodic return=1.90
timesteps=88495360 - 88505600, avg episodic return=1.70
timesteps=88506624 - 88521984, avg episodic return=1.54
timesteps=88511744 - 88521984, avg episodic return=1.53
timesteps=88506624 - 88516864, avg episodic return=1.73
timesteps=88523008 - 88533248, avg episodic return=1.10
timesteps=88523008 - 88538368, avg episodic return=2.10
timesteps=88523008 - 88538368, avg episodic return=1.10
timesteps=88539392 - 88554752, avg episodic return=1.50
timesteps=88539392 - 88554752, avg episodic return=1.43
timesteps=88544512 - 88554752, avg episodic return=1.50
timesteps=88560896 - 88571136, avg episodic return=1.10
timesteps=88555776 - 88555776, avg episodic return=1.10
timesteps=88555776 - 88560896, avg episodic return=1.77
timesteps=88572160 - 88582400, avg episodic return=1.70
timesteps=88572160 - 88587520, avg episodic return=1.96
timesteps=88582400 - 88582400, avg episodic return=1.77
timesteps=88588544 - 88603904, avg episodic return=1.93
timesteps=88588544 - 88603904, avg episodic return=1.90
timesteps=88588544 - 88603904, avg episodic return=1.60
timesteps=88604928 - 88615168, avg episodic return=1.60
timesteps=88610048 - 88620288, avg episodic return=1.60
timesteps=88604928 - 88620288, avg episodic return=1.85
timesteps=88626432 - 88626432, avg episodic return=2.10
timesteps=88626432 - 88626432, avg episodic return=1.10
timesteps=88621312 - 88631552, avg episodic return=1.43
timesteps=88637696 - 88653056, avg episodic return=1.85
timesteps=88637696 - 88653056, avg episodic return=1.10
timesteps=88637696 - 88653056, avg episodic return=1.30
timesteps=88654080 - 88669440, avg episodic return=1.10
timesteps=88654080 - 88669440, avg episodic return=2.27
timesteps=88654080 - 88669440, avg episodic return=1.35
timesteps=88675584 - 88680704, avg episodic return=1.35
timesteps=88670464 - 88680704, avg episodic return=1.90
timesteps=88670464 - 88685824, avg episodic return=1.60
timesteps=88691968 - 88702208, avg episodic return=1.77
timesteps=88691968 - 88697088, avg episodic return=1.43
timesteps=88686848 - 88702208, avg episodic return=1.35
timesteps=88703232 - 88708352, avg episodic return=1.43
timesteps=88708352 - 88713472, avg episodic return=2.10
timesteps=88708352 - 88718592, avg episodic return=1.60
timesteps=88719616 - 88729856, avg episodic return=1.60
timesteps=88729856 - 88729856, avg episodic return=1.43
timesteps=88734976 - 88734976, avg episodic return=1.10
timesteps=88751360 - 88751360, avg episodic return=1.10
timesteps=88741120 - 88751360, avg episodic return=2.10
timesteps=88752384 - 88767744, avg episodic return=1.60
timesteps=88757504 - 88767744, avg episodic return=2.10
timesteps=88768768 - 88779008, avg episodic return=1.70
timesteps=88773888 - 88784128, avg episodic return=1.35
timesteps=88768768 - 88784128, avg episodic return=1.90
timesteps=88785152 - 88795392, avg episodic return=1.50
timesteps=88785152 - 88800512, avg episodic return=1.67
timesteps=88785152 - 88800512, avg episodic return=1.47
timesteps=88801536 - 88811776, avg episodic return=1.43
timesteps=88801536 - 88816896, avg episodic return=1.43
timesteps=88801536 - 88801536, avg episodic return=1.10
timesteps=88823040 - 88833280, avg episodic return=2.10
timesteps=88817920 - 88833280, avg episodic return=2.10
timesteps=88817920 - 88833280, avg episodic return=2.10
timesteps=88834304 - 88849664, avg episodic return=1.43
timesteps=88834304 - 88849664, avg episodic return=2.43
timesteps=88839424 - 88839424, avg episodic return=1.10
timesteps=88850688 - 88866048, avg episodic return=1.10
timesteps=88850688 - 88866048, avg episodic return=1.81
timesteps=88866048 - 88866048, avg episodic return=2.10
timesteps=88872192 - 88872192, avg episodic return=1.10
timesteps=88867072 - 88882432, avg episodic return=1.60
timesteps=88882432 - 88882432, avg episodic return=1.35
timesteps=88883456 - 88898816, avg episodic return=1.60
timesteps=88883456 - 88898816, avg episodic return=1.70
timesteps=88893696 - 88898816, avg episodic return=1.77
timesteps=88910080 - 88910080, avg episodic return=2.10
timesteps=88910080 - 88910080, avg episodic return=1.60
timesteps=88899840 - 88915200, avg episodic return=1.60
timesteps=88916224 - 88926464, avg episodic return=1.77
timesteps=88916224 - 88926464, avg episodic return=2.10
timesteps=88921344 - 88931584, avg episodic return=1.10
timesteps=88932608 - 88947968, avg episodic return=1.81
timesteps=88932608 - 88947968, avg episodic return=2.10
timesteps=88937728 - 88942848, avg episodic return=1.60
timesteps=88954112 - 88964352, avg episodic return=2.10
timesteps=88954112 - 88954112, avg episodic return=1.10
timesteps=88948992 - 88964352, avg episodic return=1.10
timesteps=88965376 - 88980736, avg episodic return=1.60
timesteps=88965376 - 88970496, avg episodic return=1.10
timesteps=88965376 - 88980736, avg episodic return=1.90
timesteps=88981760 - 88997120, avg episodic return=2.24
timesteps=88981760 - 88997120, avg episodic return=2.35
timesteps=88981760 - 88992000, avg episodic return=1.77
timesteps=88998144 - 89013504, avg episodic return=1.10
timesteps=89003264 - 89008384, avg episodic return=1.10
timesteps=89014528 - 89029888, avg episodic return=2.60
timesteps=89014528 - 89029888, avg episodic return=1.50
timesteps=89014528 - 89019648, avg episodic return=1.10
timesteps=89036032 - 89046272, avg episodic return=1.10
timesteps=89030912 - 89041152, avg episodic return=1.77
timesteps=89030912 - 89046272, avg episodic return=1.40
timesteps=89047296 - 89062656, avg episodic return=2.10
timesteps=89047296 - 89062656, avg episodic return=1.53
timesteps=89052416 - 89062656, avg episodic return=1.43
timesteps=89068800 - 89079040, avg episodic return=1.10
timesteps=89063680 - 89079040, avg episodic return=1.70
timesteps=89063680 - 89073920, avg episodic return=1.43
timesteps=89080064 - 89095424, avg episodic return=1.70
timesteps=89080064 - 89095424, avg episodic return=1.60
timesteps=89096448 - 89111808, avg episodic return=1.60
timesteps=89096448 - 89111808, avg episodic return=1.67
timesteps=89096448 - 89111808, avg episodic return=1.35
timesteps=89123072 - 89123072, avg episodic return=1.43
timesteps=89112832 - 89117952, avg episodic return=2.10
timesteps=89123072 - 89128192, avg episodic return=1.60
timesteps=89129216 - 89139456, avg episodic return=2.10
timesteps=89129216 - 89129216, avg episodic return=2.10
timesteps=89134336 - 89144576, avg episodic return=2.43
timesteps=89145600 - 89150720, avg episodic return=2.10
timesteps=89145600 - 89160960, avg episodic return=2.10
timesteps=89145600 - 89160960, avg episodic return=1.60
timesteps=89167104 - 89177344, avg episodic return=1.60
timesteps=89161984 - 89172224, avg episodic return=1.60
timesteps=89161984 - 89177344, avg episodic return=1.67
timesteps=89178368 - 89188608, avg episodic return=1.60
timesteps=89188608 - 89193728, avg episodic return=1.43
timesteps=89178368 - 89193728, avg episodic return=2.30
timesteps=89194752 - 89210112, avg episodic return=1.60
timesteps=89194752 - 89210112, avg episodic return=1.81
timesteps=89194752 - 89210112, avg episodic return=1.35
timesteps=89216256 - 89221376, avg episodic return=1.43
timesteps=89211136 - 89226496, avg episodic return=2.10
timesteps=89211136 - 89226496, avg episodic return=1.30
timesteps=89232640 - 89237760, avg episodic return=2.10
timesteps=89227520 - 89232640, avg episodic return=1.43
timesteps=89227520 - 89242880, avg episodic return=0.93
timesteps=89243904 - 89259264, avg episodic return=1.70
timesteps=89243904 - 89254144, avg episodic return=2.10
timesteps=89243904 - 89259264, avg episodic return=1.10
timesteps=89265408 - 89275648, avg episodic return=1.60
timesteps=89260288 - 89275648, avg episodic return=1.35
timesteps=89270528 - 89275648, avg episodic return=1.77
timesteps=89276672 - 89292032, avg episodic return=1.90
timesteps=89281792 - 89292032, avg episodic return=1.10
timesteps=89276672 - 89292032, avg episodic return=1.35
timesteps=89293056 - 89308416, avg episodic return=1.60
timesteps=89293056 - 89303296, avg episodic return=2.60
timesteps=89293056 - 89303296, avg episodic return=1.60
timesteps=89309440 - 89324800, avg episodic return=1.50
timesteps=89309440 - 89324800, avg episodic return=1.60
timesteps=89309440 - 89324800, avg episodic return=1.96
timesteps=89325824 - 89341184, avg episodic return=1.43
timesteps=89330944 - 89330944, avg episodic return=2.10
timesteps=89325824 - 89336064, avg episodic return=2.10
timesteps=89347328 - 89357568, avg episodic return=1.10
timesteps=89347328 - 89352448, avg episodic return=1.77
timesteps=89357568 - 89357568, avg episodic return=1.10
timesteps=89358592 - 89373952, avg episodic return=1.77
timesteps=89373952 - 89373952, avg episodic return=1.10
timesteps=89358592 - 89373952, avg episodic return=1.77
timesteps=89380096 - 89385216, avg episodic return=1.60
timesteps=89374976 - 89390336, avg episodic return=1.72
timesteps=89374976 - 89390336, avg episodic return=1.70
timesteps=89391360 - 89406720, avg episodic return=1.50
timesteps=89396480 - 89401600, avg episodic return=2.10
timesteps=89391360 - 89401600, avg episodic return=1.60
timesteps=89407744 - 89423104, avg episodic return=2.10
timesteps=89407744 - 89417984, avg episodic return=1.43
timesteps=89407744 - 89423104, avg episodic return=2.10
timesteps=89424128 - 89434368, avg episodic return=1.77
timesteps=89434368 - 89439488, avg episodic return=1.60
timesteps=89445632 - 89445632, avg episodic return=1.60
timesteps=89456896 - 89472256, avg episodic return=1.43
timesteps=89456896 - 89472256, avg episodic return=1.39
timesteps=89456896 - 89472256, avg episodic return=1.77
timesteps=89473280 - 89488640, avg episodic return=1.70
timesteps=89473280 - 89488640, avg episodic return=1.60
timesteps=89473280 - 89488640, avg episodic return=1.77
timesteps=89489664 - 89494784, avg episodic return=1.43
timesteps=89499904 - 89505024, avg episodic return=1.43
timesteps=89489664 - 89505024, avg episodic return=1.43
timesteps=89506048 - 89521408, avg episodic return=1.53
timesteps=89516288 - 89521408, avg episodic return=1.70
timesteps=89511168 - 89516288, avg episodic return=1.77
timesteps=89522432 - 89532672, avg episodic return=1.10
timesteps=89522432 - 89537792, avg episodic return=1.67
timesteps=89522432 - 89532672, avg episodic return=1.30
timesteps=89543936 - 89554176, avg episodic return=1.35
timesteps=89538816 - 89554176, avg episodic return=1.85
timesteps=89555200 - 89570560, avg episodic return=1.32
timesteps=89560320 - 89570560, avg episodic return=2.10
timesteps=89560320 - 89570560, avg episodic return=1.60
timesteps=89571584 - 89581824, avg episodic return=2.43
timesteps=89571584 - 89586944, avg episodic return=1.39
timesteps=89576704 - 89586944, avg episodic return=1.60
timesteps=89603328 - 89603328, avg episodic return=2.10
timesteps=89593088 - 89603328, avg episodic return=1.77
timesteps=89593088 - 89603328, avg episodic return=1.10
timesteps=89604352 - 89619712, avg episodic return=2.10
timesteps=89614592 - 89619712, avg episodic return=1.10
timesteps=89614592 - 89619712, avg episodic return=1.10
timesteps=89620736 - 89636096, avg episodic return=1.70
timesteps=89630976 - 89630976, avg episodic return=1.10
timesteps=89620736 - 89636096, avg episodic return=1.39
timesteps=89647360 - 89647360, avg episodic return=1.10
timesteps=89647360 - 89647360, avg episodic return=2.10
timesteps=89637120 - 89637120, avg episodic return=1.60
timesteps=89663744 - 89663744, avg episodic return=1.43
timesteps=89653504 - 89668864, avg episodic return=1.90
timesteps=89669888 - 89685248, avg episodic return=1.93
timesteps=89669888 - 89675008, avg episodic return=1.60
timesteps=89675008 - 89680128, avg episodic return=1.43
timesteps=89691392 - 89696512, avg episodic return=1.10
timesteps=89686272 - 89701632, avg episodic return=1.60
timesteps=89686272 - 89701632, avg episodic return=1.90
timesteps=89718016 - 89718016, avg episodic return=2.10
timesteps=89707776 - 89718016, avg episodic return=1.77
timesteps=89702656 - 89718016, avg episodic return=1.60
timesteps=89719040 - 89734400, avg episodic return=1.39
timesteps=89724160 - 89734400, avg episodic return=2.10
timesteps=89719040 - 89734400, avg episodic return=1.70
timesteps=89735424 - 89735424, avg episodic return=2.10
timesteps=89735424 - 89745664, avg episodic return=3.10
timesteps=89740544 - 89750784, avg episodic return=1.43
timesteps=89751808 - 89762048, avg episodic return=1.50
timesteps=89756928 - 89767168, avg episodic return=2.10
timesteps=89751808 - 89767168, avg episodic return=1.73
timesteps=89768192 - 89783552, avg episodic return=1.10
timesteps=89768192 - 89783552, avg episodic return=1.70
timesteps=89773312 - 89783552, avg episodic return=1.77
timesteps=89784576 - 89799936, avg episodic return=1.60
timesteps=89784576 - 89799936, avg episodic return=1.35
timesteps=89800960 - 89816320, avg episodic return=1.43
timesteps=89800960 - 89811200, avg episodic return=1.43
timesteps=89800960 - 89816320, avg episodic return=1.90
timesteps=89817344 - 89832704, avg episodic return=1.30
timesteps=89817344 - 89827584, avg episodic return=2.43
timesteps=89817344 - 89832704, avg episodic return=1.77
timesteps=89833728 - 89849088, avg episodic return=1.60
timesteps=89833728 - 89849088, avg episodic return=1.50
timesteps=89843968 - 89849088, avg episodic return=1.10
timesteps=89855232 - 89855232, avg episodic return=1.10
timesteps=89850112 - 89860352, avg episodic return=1.35
timesteps=89850112 - 89865472, avg episodic return=1.93
timesteps=89866496 - 89881856, avg episodic return=1.60
timesteps=89866496 - 89881856, avg episodic return=1.35
timesteps=89866496 - 89876736, avg episodic return=1.39
timesteps=89882880 - 89888000, avg episodic return=1.70
timesteps=89882880 - 89898240, avg episodic return=1.77
timesteps=89882880 - 89898240, avg episodic return=1.60
timesteps=89904384 - 89914624, avg episodic return=1.10
timesteps=89899264 - 89909504, avg episodic return=1.77
timesteps=89904384 - 89909504, avg episodic return=2.10
timesteps=89915648 - 89915648, avg episodic return=1.10
timesteps=89915648 - 89925888, avg episodic return=2.85
timesteps=89915648 - 89931008, avg episodic return=2.10
timesteps=89932032 - 89947392, avg episodic return=1.85
timesteps=89932032 - 89947392, avg episodic return=2.60
timesteps=89932032 - 89947392, avg episodic return=1.85
timesteps=89948416 - 89963776, avg episodic return=1.10
timesteps=89953536 - 89963776, avg episodic return=1.43
timesteps=89948416 - 89963776, avg episodic return=1.60
timesteps=89964800 - 89980160, avg episodic return=1.77
timesteps=89975040 - 89980160, avg episodic return=2.43
timesteps=89964800 - 89980160, avg episodic return=1.43
timesteps=89991424 - 89996544, avg episodic return=1.77
timesteps=89981184 - 89986304, avg episodic return=1.60
timesteps=89981184 - 89996544, avg episodic return=1.60
timesteps=89997568 - 90012928, avg episodic return=1.54
timesteps=89997568 - 90007808, avg episodic return=1.50
timesteps=89997568 - 90012928, avg episodic return=1.10
timesteps=90013952 - 90029312, avg episodic return=1.90
timesteps=90019072 - 90029312, avg episodic return=1.60
timesteps=90040576 - 90045696, avg episodic return=2.10
timesteps=90030336 - 90030336, avg episodic return=2.10
timesteps=90051840 - 90062080, avg episodic return=1.60
timesteps=90046720 - 90062080, avg episodic return=1.60
timesteps=90046720 - 90046720, avg episodic return=1.10
timesteps=90063104 - 90078464, avg episodic return=1.10
timesteps=90068224 - 90078464, avg episodic return=1.60
timesteps=90068224 - 90068224, avg episodic return=2.10
timesteps=90079488 - 90089728, avg episodic return=1.35
timesteps=90079488 - 90094848, avg episodic return=1.70
timesteps=90079488 - 90094848, avg episodic return=1.70
timesteps=90100992 - 90106112, avg episodic return=2.10
timesteps=90100992 - 90111232, avg episodic return=2.10
timesteps=90095872 - 90111232, avg episodic return=1.50
timesteps=90112256 - 90127616, avg episodic return=1.43
timesteps=90117376 - 90122496, avg episodic return=1.43
timesteps=90112256 - 90127616, avg episodic return=1.27
timesteps=90128640 - 90138880, avg episodic return=1.35
timesteps=90133760 - 90138880, avg episodic return=1.90
timesteps=90128640 - 90128640, avg episodic return=1.10
timesteps=90145024 - 90160384, avg episodic return=1.35
timesteps=90155264 - 90160384, avg episodic return=2.43
timesteps=90145024 - 90155264, avg episodic return=1.90
timesteps=90161408 - 90176768, avg episodic return=1.85
timesteps=90171648 - 90176768, avg episodic return=1.60
timesteps=90161408 - 90176768, avg episodic return=2.10
timesteps=90177792 - 90193152, avg episodic return=1.43
timesteps=90182912 - 90193152, avg episodic return=2.10
timesteps=90182912 - 90193152, avg episodic return=1.43
timesteps=90194176 - 90204416, avg episodic return=1.43
timesteps=90194176 - 90209536, avg episodic return=1.77
timesteps=90194176 - 90199296, avg episodic return=1.43
timesteps=90210560 - 90220800, avg episodic return=1.10
timesteps=90210560 - 90210560, avg episodic return=1.60
timesteps=90210560 - 90225920, avg episodic return=1.50
timesteps=90226944 - 90226944, avg episodic return=2.10
timesteps=90232064 - 90242304, avg episodic return=2.27
timesteps=90243328 - 90258688, avg episodic return=1.85
timesteps=90243328 - 90253568, avg episodic return=2.10
timesteps=90243328 - 90258688, avg episodic return=1.27
timesteps=90259712 - 90275072, avg episodic return=1.70
timesteps=90259712 - 90275072, avg episodic return=1.60
timesteps=90259712 - 90275072, avg episodic return=1.10
timesteps=90286336 - 90291456, avg episodic return=1.10
timesteps=90276096 - 90291456, avg episodic return=2.10
timesteps=90286336 - 90286336, avg episodic return=2.10
timesteps=90297600 - 90307840, avg episodic return=1.60
timesteps=90292480 - 90292480, avg episodic return=2.60
timesteps=90292480 - 90307840, avg episodic return=2.10
timesteps=90308864 - 90324224, avg episodic return=1.43
timesteps=90313984 - 90324224, avg episodic return=1.70
timesteps=90313984 - 90319104, avg episodic return=1.93
timesteps=90335488 - 90335488, avg episodic return=2.10
timesteps=90335488 - 90340608, avg episodic return=1.35
timesteps=90335488 - 90335488, avg episodic return=1.77
timesteps=90341632 - 90356992, avg episodic return=1.60
timesteps=90341632 - 90356992, avg episodic return=2.10
timesteps=90341632 - 90356992, avg episodic return=2.35
timesteps=90368256 - 90368256, avg episodic return=1.43
timesteps=90363136 - 90368256, avg episodic return=2.10
timesteps=90358016 - 90373376, avg episodic return=2.10
timesteps=90374400 - 90384640, avg episodic return=1.50
timesteps=90379520 - 90384640, avg episodic return=1.10
timesteps=90374400 - 90389760, avg episodic return=1.96
timesteps=90390784 - 90406144, avg episodic return=1.30
timesteps=90395904 - 90406144, avg episodic return=2.10
timesteps=90395904 - 90401024, avg episodic return=2.10
timesteps=90407168 - 90422528, avg episodic return=2.10
timesteps=90407168 - 90417408, avg episodic return=2.10
timesteps=90412288 - 90417408, avg episodic return=1.77
timesteps=90423552 - 90433792, avg episodic return=1.93
timesteps=90433792 - 90438912, avg episodic return=1.53
timesteps=90423552 - 90433792, avg episodic return=1.90
timesteps=90439936 - 90455296, avg episodic return=1.30
timesteps=90439936 - 90455296, avg episodic return=1.70
timesteps=90445056 - 90455296, avg episodic return=2.10
timesteps=90461440 - 90471680, avg episodic return=1.77
timesteps=90456320 - 90471680, avg episodic return=1.77
timesteps=90456320 - 90466560, avg episodic return=1.10
timesteps=90472704 - 90482944, avg episodic return=2.10
timesteps=90472704 - 90477824, avg episodic return=1.85
timesteps=90472704 - 90488064, avg episodic return=2.77
timesteps=90499328 - 90499328, avg episodic return=1.10
timesteps=90494208 - 90494208, avg episodic return=1.43
timesteps=90489088 - 90504448, avg episodic return=1.60
timesteps=90505472 - 90515712, avg episodic return=2.10
timesteps=90505472 - 90505472, avg episodic return=1.60
timesteps=90505472 - 90515712, avg episodic return=1.90
timesteps=90521856 - 90537216, avg episodic return=1.30
timesteps=90537216 - 90537216, avg episodic return=1.10
timesteps=90526976 - 90537216, avg episodic return=1.10
timesteps=90543360 - 90543360, avg episodic return=1.60
timesteps=90548480 - 90553600, avg episodic return=2.60
timesteps=90538240 - 90543360, avg episodic return=1.85
timesteps=90559744 - 90569984, avg episodic return=2.10
timesteps=90554624 - 90569984, avg episodic return=1.47
timesteps=90554624 - 90569984, avg episodic return=1.43
timesteps=90571008 - 90586368, avg episodic return=2.10
timesteps=90571008 - 90576128, avg episodic return=1.77
timesteps=90586368 - 90586368, avg episodic return=1.60
timesteps=90587392 - 90602752, avg episodic return=1.35
timesteps=90587392 - 90597632, avg episodic return=1.35
timesteps=90592512 - 90602752, avg episodic return=2.10
timesteps=90603776 - 90614016, avg episodic return=1.77
timesteps=90603776 - 90603776, avg episodic return=1.43
timesteps=90614016 - 90619136, avg episodic return=1.77
timesteps=90620160 - 90635520, avg episodic return=2.43
timesteps=90620160 - 90635520, avg episodic return=1.35
timesteps=90620160 - 90635520, avg episodic return=1.43
timesteps=90641664 - 90641664, avg episodic return=2.10
timesteps=90636544 - 90651904, avg episodic return=1.85
timesteps=90652928 - 90663168, avg episodic return=1.60
timesteps=90652928 - 90668288, avg episodic return=1.27
timesteps=90652928 - 90668288, avg episodic return=2.35
timesteps=90669312 - 90669312, avg episodic return=2.10
timesteps=90684672 - 90684672, avg episodic return=2.10
timesteps=90669312 - 90684672, avg episodic return=1.50
timesteps=90685696 - 90701056, avg episodic return=2.10
timesteps=90685696 - 90701056, avg episodic return=1.10
timesteps=90685696 - 90701056, avg episodic return=1.43
timesteps=90702080 - 90712320, avg episodic return=1.77
timesteps=90702080 - 90717440, avg episodic return=1.70
timesteps=90702080 - 90717440, avg episodic return=1.70
timesteps=90718464 - 90733824, avg episodic return=1.60
timesteps=90718464 - 90733824, avg episodic return=1.92
timesteps=90734848 - 90750208, avg episodic return=1.96
timesteps=90734848 - 90750208, avg episodic return=1.30
timesteps=90739968 - 90750208, avg episodic return=1.60
timesteps=90751232 - 90766592, avg episodic return=1.85
timesteps=90751232 - 90766592, avg episodic return=2.10
timesteps=90751232 - 90766592, avg episodic return=1.30
timesteps=90767616 - 90777856, avg episodic return=2.43
timesteps=90767616 - 90777856, avg episodic return=1.43
timesteps=90767616 - 90782976, avg episodic return=1.70
timesteps=90784000 - 90794240, avg episodic return=2.10
timesteps=90784000 - 90794240, avg episodic return=1.30
timesteps=90794240 - 90799360, avg episodic return=1.43
timesteps=90800384 - 90805504, avg episodic return=1.60
