## SLURM PROLOG ###############################################################
##    Job ID : 8516919
##  Job Name : runs_craftax_transformer
##  Nodelist : gpu2103
##      CPUs : 
##  Mem/Node : 32768 MB
## Directory : /oscar/home/kguo32/pobax/scripts/launching
##   Job Started : Sat Feb 22 03:32:23 PM EST 2025
###############################################################################
Loading Craftax textures from cache.
Textures successfully loaded from cache.
obs (27, 33, 3)
Network params number: 2631456
timesteps=15616 - 15616, avg episodic return=0.10
timesteps=131699968 - 131710208, avg episodic return=3.10
timesteps=131710208 - 131710208, avg episodic return=7.60
timesteps=131721472 - 131721472, avg episodic return=4.10
timesteps=131711232 - 131716352, avg episodic return=3.10
timesteps=131711232 - 131711232, avg episodic return=8.10
timesteps=131727616 - 131742976, avg episodic return=3.10
timesteps=131732736 - 131742976, avg episodic return=2.85
timesteps=131727616 - 131742976, avg episodic return=4.98
timesteps=131744000 - 131744000, avg episodic return=3.43
timesteps=131744000 - 131749120, avg episodic return=5.85
timesteps=131765504 - 131775744, avg episodic return=3.10
timesteps=131760384 - 131775744, avg episodic return=2.60
timesteps=131776768 - 131792128, avg episodic return=2.67
timesteps=131781888 - 131792128, avg episodic return=3.43
timesteps=131776768 - 131792128, avg episodic return=6.10
timesteps=131793152 - 131808512, avg episodic return=3.39
timesteps=131798272 - 131808512, avg episodic return=3.77
timesteps=131793152 - 131808512, avg episodic return=7.43
timesteps=131824896 - 131824896, avg episodic return=2.77
timesteps=131814656 - 131814656, avg episodic return=4.10
timesteps=131809536 - 131824896, avg episodic return=7.35
timesteps=131836160 - 131841280, avg episodic return=2.85
timesteps=131825920 - 131841280, avg episodic return=2.43
timesteps=131825920 - 131841280, avg episodic return=7.77
timesteps=131842304 - 131857664, avg episodic return=2.93
timesteps=131842304 - 131857664, avg episodic return=4.30
timesteps=131842304 - 131852544, avg episodic return=8.50
timesteps=131868928 - 131874048, avg episodic return=2.70
timesteps=131863808 - 131874048, avg episodic return=2.77
timesteps=131858688 - 131874048, avg episodic return=7.77
timesteps=131880192 - 131890432, avg episodic return=2.60
timesteps=131875072 - 131890432, avg episodic return=2.24
timesteps=131880192 - 131885312, avg episodic return=7.43
timesteps=131896576 - 131901696, avg episodic return=2.77
timesteps=131891456 - 131906816, avg episodic return=2.70
timesteps=131891456 - 131906816, avg episodic return=6.73
timesteps=131907840 - 131923200, avg episodic return=3.60
timesteps=131918080 - 131923200, avg episodic return=2.60
timesteps=131907840 - 131918080, avg episodic return=10.10
timesteps=131929344 - 131939584, avg episodic return=3.60
timesteps=131929344 - 131939584, avg episodic return=2.60
timesteps=131924224 - 131929344, avg episodic return=5.10
timesteps=131940608 - 131940608, avg episodic return=3.10
timesteps=131940608 - 131955968, avg episodic return=3.60
timesteps=131945728 - 131955968, avg episodic return=6.60
timesteps=131962112 - 131972352, avg episodic return=3.35
timesteps=131956992 - 131972352, avg episodic return=2.90
timesteps=131962112 - 131972352, avg episodic return=6.10
timesteps=131973376 - 131988736, avg episodic return=2.60
timesteps=131983616 - 131983616, avg episodic return=3.10
timesteps=131978496 - 131983616, avg episodic return=8.10
timesteps=131994880 - 132005120, avg episodic return=1.77
timesteps=131994880 - 132000000, avg episodic return=4.35
timesteps=132006144 - 132021504, avg episodic return=3.35
timesteps=132006144 - 132021504, avg episodic return=4.10
timesteps=132011264 - 132016384, avg episodic return=8.60
timesteps=132027648 - 132037888, avg episodic return=1.10
timesteps=132022528 - 132037888, avg episodic return=3.90
timesteps=132022528 - 132037888, avg episodic return=7.77
timesteps=132044032 - 132054272, avg episodic return=2.10
timesteps=132038912 - 132054272, avg episodic return=3.10
timesteps=132038912 - 132054272, avg episodic return=7.50
timesteps=132055296 - 132070656, avg episodic return=4.10
timesteps=132055296 - 132070656, avg episodic return=3.85
timesteps=132055296 - 132070656, avg episodic return=6.93
timesteps=132071680 - 132081920, avg episodic return=3.35
timesteps=132071680 - 132087040, avg episodic return=7.30
timesteps=132088064 - 132103424, avg episodic return=3.60
timesteps=132088064 - 132103424, avg episodic return=2.60
timesteps=132088064 - 132103424, avg episodic return=6.67
timesteps=132104448 - 132114688, avg episodic return=3.10
timesteps=132104448 - 132119808, avg episodic return=4.10
timesteps=132109568 - 132119808, avg episodic return=7.10
timesteps=132120832 - 132125952, avg episodic return=3.35
timesteps=132120832 - 132136192, avg episodic return=2.66
timesteps=132120832 - 132136192, avg episodic return=6.77
timesteps=132137216 - 132142336, avg episodic return=3.10
timesteps=132137216 - 132147456, avg episodic return=3.10
timesteps=132142336 - 132147456, avg episodic return=6.50
timesteps=132163840 - 132168960, avg episodic return=3.10
timesteps=132158720 - 132163840, avg episodic return=2.77
timesteps=132153600 - 132163840, avg episodic return=5.10
timesteps=132169984 - 132185344, avg episodic return=3.10
timesteps=132175104 - 132185344, avg episodic return=2.85
timesteps=132185344 - 132185344, avg episodic return=8.10
timesteps=132191488 - 132196608, avg episodic return=3.60
timesteps=132186368 - 132201728, avg episodic return=3.30
timesteps=132186368 - 132196608, avg episodic return=5.10
timesteps=132202752 - 132218112, avg episodic return=3.30
timesteps=132218112 - 132218112, avg episodic return=4.10
timesteps=132212992 - 132218112, avg episodic return=6.43
timesteps=132219136 - 132234496, avg episodic return=3.27
timesteps=132219136 - 132234496, avg episodic return=3.39
timesteps=132219136 - 132229376, avg episodic return=5.96
timesteps=132240640 - 132250880, avg episodic return=3.77
timesteps=132235520 - 132250880, avg episodic return=2.39
timesteps=132240640 - 132250880, avg episodic return=5.10
timesteps=132251904 - 132267264, avg episodic return=3.10
timesteps=132257024 - 132267264, avg episodic return=3.30
timesteps=132251904 - 132262144, avg episodic return=7.10
timesteps=132273408 - 132278528, avg episodic return=3.10
timesteps=132268288 - 132283648, avg episodic return=2.96
timesteps=132273408 - 132283648, avg episodic return=5.77
timesteps=132289792 - 132300032, avg episodic return=3.10
timesteps=132294912 - 132294912, avg episodic return=9.10
timesteps=132301056 - 132316416, avg episodic return=2.60
timesteps=132301056 - 132316416, avg episodic return=6.10
timesteps=132322560 - 132332800, avg episodic return=3.10
timesteps=132317440 - 132332800, avg episodic return=2.35
timesteps=132317440 - 132322560, avg episodic return=8.10
timesteps=132333824 - 132349184, avg episodic return=3.23
timesteps=132338944 - 132344064, avg episodic return=3.77
timesteps=132333824 - 132349184, avg episodic return=4.60
timesteps=132355328 - 132360448, avg episodic return=2.77
timesteps=132360448 - 132360448, avg episodic return=3.43
timesteps=132365568 - 132365568, avg episodic return=7.77
timesteps=132376832 - 132376832, avg episodic return=3.10
timesteps=132371712 - 132376832, avg episodic return=3.43
timesteps=132371712 - 132376832, avg episodic return=6.10
timesteps=132382976 - 132398336, avg episodic return=4.10
timesteps=132382976 - 132382976, avg episodic return=3.10
timesteps=132382976 - 132393216, avg episodic return=4.90
timesteps=132399360 - 132414720, avg episodic return=3.30
timesteps=132404480 - 132404480, avg episodic return=2.60
timesteps=132414720 - 132414720, avg episodic return=4.10
timesteps=132420864 - 132431104, avg episodic return=3.10
timesteps=132415744 - 132431104, avg episodic return=4.10
timesteps=132415744 - 132420864, avg episodic return=6.60
timesteps=132442368 - 132442368, avg episodic return=4.60
timesteps=132432128 - 132437248, avg episodic return=2.10
timesteps=132432128 - 132437248, avg episodic return=6.10
timesteps=132458752 - 132463872, avg episodic return=2.10
timesteps=132463872 - 132463872, avg episodic return=2.10
timesteps=132448512 - 132453632, avg episodic return=5.43
timesteps=132464896 - 132475136, avg episodic return=3.10
timesteps=132475136 - 132480256, avg episodic return=2.77
timesteps=132464896 - 132480256, avg episodic return=5.93
timesteps=132486400 - 132496640, avg episodic return=3.35
timesteps=132481280 - 132481280, avg episodic return=4.60
timesteps=132481280 - 132496640, avg episodic return=7.30
timesteps=132502784 - 132507904, avg episodic return=3.60
timesteps=132502784 - 132513024, avg episodic return=2.90
timesteps=132497664 - 132507904, avg episodic return=6.43
timesteps=132514048 - 132529408, avg episodic return=2.60
timesteps=132519168 - 132524288, avg episodic return=2.77
timesteps=132514048 - 132529408, avg episodic return=7.10
timesteps=132545792 - 132545792, avg episodic return=3.10
timesteps=132540672 - 132540672, avg episodic return=2.77
timesteps=132545792 - 132545792, avg episodic return=10.10
timesteps=132551936 - 132551936, avg episodic return=2.10
timesteps=132546816 - 132557056, avg episodic return=3.43
timesteps=132546816 - 132562176, avg episodic return=7.10
timesteps=132568320 - 132578560, avg episodic return=2.60
timesteps=132563200 - 132578560, avg episodic return=3.50
timesteps=132568320 - 132578560, avg episodic return=4.85
timesteps=132579584 - 132594944, avg episodic return=3.43
timesteps=132579584 - 132594944, avg episodic return=3.10
timesteps=132584704 - 132594944, avg episodic return=6.30
timesteps=132601088 - 132611328, avg episodic return=3.10
timesteps=132595968 - 132611328, avg episodic return=3.27
timesteps=132595968 - 132611328, avg episodic return=4.70
timesteps=132612352 - 132627712, avg episodic return=3.10
timesteps=132612352 - 132627712, avg episodic return=3.43
timesteps=132617472 - 132617472, avg episodic return=4.77
timesteps=132633856 - 132638976, avg episodic return=3.10
timesteps=132628736 - 132633856, avg episodic return=3.10
timesteps=132628736 - 132644096, avg episodic return=7.43
timesteps=132645120 - 132645120, avg episodic return=5.10
timesteps=132650240 - 132660480, avg episodic return=6.10
timesteps=132666624 - 132676864, avg episodic return=3.10
timesteps=132661504 - 132676864, avg episodic return=2.90
timesteps=132661504 - 132666624, avg episodic return=10.10
timesteps=132677888 - 132693248, avg episodic return=3.23
timesteps=132677888 - 132683008, avg episodic return=3.90
timesteps=132683008 - 132688128, avg episodic return=5.43
timesteps=132694272 - 132704512, avg episodic return=1.60
timesteps=132694272 - 132709632, avg episodic return=3.93
timesteps=132704512 - 132709632, avg episodic return=6.60
timesteps=132710656 - 132726016, avg episodic return=3.10
timesteps=132715776 - 132726016, avg episodic return=5.60
timesteps=132727040 - 132742400, avg episodic return=3.70
timesteps=132737280 - 132742400, avg episodic return=3.60
timesteps=132742400 - 132742400, avg episodic return=3.10
timesteps=132748544 - 132758784, avg episodic return=2.98
timesteps=132748544 - 132748544, avg episodic return=6.60
timesteps=132764928 - 132775168, avg episodic return=2.85
timesteps=132764928 - 132764928, avg episodic return=4.10
timesteps=132764928 - 132775168, avg episodic return=6.60
timesteps=132781312 - 132786432, avg episodic return=2.43
timesteps=132786432 - 132791552, avg episodic return=2.43
timesteps=132776192 - 132791552, avg episodic return=7.10
timesteps=132792576 - 132802816, avg episodic return=2.27
timesteps=132792576 - 132797696, avg episodic return=3.60
timesteps=132792576 - 132802816, avg episodic return=5.77
timesteps=132808960 - 132824320, avg episodic return=2.96
timesteps=132819200 - 132819200, avg episodic return=3.10
timesteps=132808960 - 132824320, avg episodic return=5.35
timesteps=132835584 - 132840704, avg episodic return=2.85
timesteps=132825344 - 132840704, avg episodic return=1.85
timesteps=132825344 - 132835584, avg episodic return=5.35
timesteps=132841728 - 132851968, avg episodic return=2.10
timesteps=132846848 - 132857088, avg episodic return=3.70
timesteps=132841728 - 132851968, avg episodic return=6.43
timesteps=132858112 - 132873472, avg episodic return=3.10
timesteps=132858112 - 132873472, avg episodic return=2.77
timesteps=132858112 - 132863232, avg episodic return=5.27
timesteps=132874496 - 132884736, avg episodic return=3.27
timesteps=132874496 - 132889856, avg episodic return=2.43
timesteps=132889856 - 132889856, avg episodic return=8.10
timesteps=132896000 - 132906240, avg episodic return=3.10
timesteps=132890880 - 132901120, avg episodic return=3.10
timesteps=132890880 - 132906240, avg episodic return=5.70
timesteps=132912384 - 132922624, avg episodic return=3.70
timesteps=132907264 - 132922624, avg episodic return=2.60
timesteps=132907264 - 132922624, avg episodic return=8.35
timesteps=132923648 - 132933888, avg episodic return=2.35
timesteps=132928768 - 132933888, avg episodic return=3.10
timesteps=132923648 - 132939008, avg episodic return=7.60
timesteps=132945152 - 132945152, avg episodic return=1.10
timesteps=132940032 - 132940032, avg episodic return=3.60
timesteps=132945152 - 132950272, avg episodic return=7.77
timesteps=132956416 - 132971776, avg episodic return=2.32
timesteps=132956416 - 132971776, avg episodic return=3.10
timesteps=132956416 - 132971776, avg episodic return=6.10
timesteps=132983040 - 132988160, avg episodic return=2.30
timesteps=132972800 - 132983040, avg episodic return=2.93
timesteps=132972800 - 132988160, avg episodic return=7.60
timesteps=132989184 - 133004544, avg episodic return=3.43
timesteps=132989184 - 133004544, avg episodic return=3.43
timesteps=132989184 - 133004544, avg episodic return=5.70
timesteps=133010688 - 133020928, avg episodic return=2.77
timesteps=133005568 - 133020928, avg episodic return=3.60
timesteps=133005568 - 133015808, avg episodic return=6.35
timesteps=133027072 - 133037312, avg episodic return=2.39
timesteps=133021952 - 133027072, avg episodic return=4.10
timesteps=133027072 - 133032192, avg episodic return=4.60
timesteps=133038336 - 133053696, avg episodic return=2.53
timesteps=133038336 - 133048576, avg episodic return=1.60
timesteps=133038336 - 133053696, avg episodic return=5.90
timesteps=133054720 - 133070080, avg episodic return=2.60
timesteps=133059840 - 133070080, avg episodic return=2.35
timesteps=133071104 - 133086464, avg episodic return=3.39
timesteps=133071104 - 133086464, avg episodic return=3.43
timesteps=133071104 - 133081344, avg episodic return=6.10
timesteps=133092608 - 133097728, avg episodic return=2.77
timesteps=133087488 - 133102848, avg episodic return=3.77
timesteps=133102848 - 133102848, avg episodic return=4.60
timesteps=133103872 - 133119232, avg episodic return=3.27
timesteps=133103872 - 133114112, avg episodic return=3.30
timesteps=133103872 - 133119232, avg episodic return=5.30
timesteps=133120256 - 133135616, avg episodic return=3.48
timesteps=133120256 - 133125376, avg episodic return=1.43
timesteps=133120256 - 133135616, avg episodic return=5.77
timesteps=133136640 - 133136640, avg episodic return=3.10
timesteps=133136640 - 133146880, avg episodic return=3.48
timesteps=133136640 - 133152000, avg episodic return=6.77
timesteps=133168384 - 133168384, avg episodic return=4.10
timesteps=133163264 - 133163264, avg episodic return=1.10
timesteps=133158144 - 133168384, avg episodic return=6.85
timesteps=133169408 - 133184768, avg episodic return=3.24
timesteps=133169408 - 133184768, avg episodic return=1.85
timesteps=133169408 - 133174528, avg episodic return=8.77
timesteps=133185792 - 133201152, avg episodic return=2.77
timesteps=133185792 - 133201152, avg episodic return=6.85
timesteps=133212416 - 133217536, avg episodic return=3.10
timesteps=133202176 - 133217536, avg episodic return=4.30
timesteps=133207296 - 133212416, avg episodic return=7.10
timesteps=133228800 - 133233920, avg episodic return=1.60
timesteps=133223680 - 133233920, avg episodic return=3.60
timesteps=133223680 - 133228800, avg episodic return=7.43
timesteps=133234944 - 133250304, avg episodic return=2.60
timesteps=133240064 - 133250304, avg episodic return=2.77
timesteps=133240064 - 133245184, avg episodic return=4.85
timesteps=133251328 - 133261568, avg episodic return=3.43
timesteps=133256448 - 133266688, avg episodic return=3.43
timesteps=133256448 - 133266688, avg episodic return=5.60
timesteps=133267712 - 133277952, avg episodic return=3.35
timesteps=133272832 - 133283072, avg episodic return=3.60
timesteps=133272832 - 133272832, avg episodic return=6.10
timesteps=133294336 - 133299456, avg episodic return=3.50
timesteps=133284096 - 133294336, avg episodic return=2.60
timesteps=133284096 - 133299456, avg episodic return=5.10
timesteps=133300480 - 133315840, avg episodic return=3.10
timesteps=133300480 - 133310720, avg episodic return=3.10
timesteps=133315840 - 133315840, avg episodic return=5.10
timesteps=133321984 - 133327104, avg episodic return=1.60
timesteps=133316864 - 133332224, avg episodic return=3.10
timesteps=133316864 - 133321984, avg episodic return=7.10
timesteps=133338368 - 133348608, avg episodic return=2.77
timesteps=133333248 - 133348608, avg episodic return=3.32
timesteps=133333248 - 133348608, avg episodic return=5.60
timesteps=133349632 - 133349632, avg episodic return=2.43
timesteps=133349632 - 133359872, avg episodic return=2.85
timesteps=133359872 - 133359872, avg episodic return=6.10
timesteps=133366016 - 133381376, avg episodic return=3.10
timesteps=133366016 - 133366016, avg episodic return=4.10
timesteps=133366016 - 133381376, avg episodic return=5.85
timesteps=133387520 - 133392640, avg episodic return=2.10
timesteps=133382400 - 133397760, avg episodic return=2.85
timesteps=133392640 - 133397760, avg episodic return=6.10
timesteps=133403904 - 133409024, avg episodic return=2.77
timesteps=133409024 - 133414144, avg episodic return=2.10
timesteps=133409024 - 133414144, avg episodic return=5.10
timesteps=133420288 - 133420288, avg episodic return=3.10
timesteps=133415168 - 133425408, avg episodic return=3.35
timesteps=133425408 - 133430528, avg episodic return=5.10
timesteps=133431552 - 133436672, avg episodic return=3.24
timesteps=133431552 - 133446912, avg episodic return=2.88
timesteps=133431552 - 133446912, avg episodic return=5.90
timesteps=133447936 - 133458176, avg episodic return=3.43
timesteps=133447936 - 133458176, avg episodic return=4.43
timesteps=133464320 - 133479680, avg episodic return=2.81
timesteps=133469440 - 133474560, avg episodic return=2.43
timesteps=133464320 - 133479680, avg episodic return=6.30
timesteps=133480704 - 133496064, avg episodic return=2.85
timesteps=133480704 - 133496064, avg episodic return=3.43
timesteps=133480704 - 133485824, avg episodic return=7.10
timesteps=133507328 - 133512448, avg episodic return=2.10
timesteps=133497088 - 133512448, avg episodic return=2.85
timesteps=133497088 - 133512448, avg episodic return=7.10
timesteps=133513472 - 133513472, avg episodic return=4.10
timesteps=133523712 - 133528832, avg episodic return=3.10
timesteps=133513472 - 133523712, avg episodic return=7.10
timesteps=133540096 - 133545216, avg episodic return=3.85
timesteps=133529856 - 133540096, avg episodic return=1.85
timesteps=133529856 - 133540096, avg episodic return=5.90
timesteps=133561600 - 133561600, avg episodic return=4.10
timesteps=133546240 - 133556480, avg episodic return=3.10
timesteps=133556480 - 133556480, avg episodic return=7.60
timesteps=133562624 - 133572864, avg episodic return=3.85
timesteps=133567744 - 133577984, avg episodic return=2.43
timesteps=133562624 - 133562624, avg episodic return=3.10
timesteps=133579008 - 133594368, avg episodic return=3.50
timesteps=133579008 - 133594368, avg episodic return=2.35
timesteps=133579008 - 133594368, avg episodic return=4.43
timesteps=133595392 - 133605632, avg episodic return=2.43
timesteps=133595392 - 133610752, avg episodic return=3.60
timesteps=133595392 - 133610752, avg episodic return=5.60
timesteps=133611776 - 133616896, avg episodic return=2.43
timesteps=133616896 - 133627136, avg episodic return=3.30
timesteps=133616896 - 133622016, avg episodic return=5.10
timesteps=133638400 - 133638400, avg episodic return=3.10
timesteps=133628160 - 133643520, avg episodic return=4.10
timesteps=133628160 - 133638400, avg episodic return=7.70
timesteps=133644544 - 133659904, avg episodic return=3.30
timesteps=133644544 - 133644544, avg episodic return=2.10
timesteps=133649664 - 133659904, avg episodic return=6.85
timesteps=133660928 - 133676288, avg episodic return=3.30
timesteps=133660928 - 133676288, avg episodic return=3.10
timesteps=133660928 - 133676288, avg episodic return=5.27
timesteps=133677312 - 133687552, avg episodic return=3.43
timesteps=133677312 - 133677312, avg episodic return=-0.90
timesteps=133677312 - 133692672, avg episodic return=5.70
timesteps=133693696 - 133709056, avg episodic return=2.90
timesteps=133693696 - 133709056, avg episodic return=3.10
timesteps=133703936 - 133703936, avg episodic return=7.10
timesteps=133710080 - 133720320, avg episodic return=3.30
timesteps=133710080 - 133715200, avg episodic return=3.77
timesteps=133720320 - 133720320, avg episodic return=9.10
timesteps=133726464 - 133741824, avg episodic return=3.10
timesteps=133726464 - 133741824, avg episodic return=3.10
timesteps=133731584 - 133741824, avg episodic return=6.35
timesteps=133742848 - 133758208, avg episodic return=3.81
timesteps=133753088 - 133758208, avg episodic return=2.60
timesteps=133742848 - 133758208, avg episodic return=5.85
timesteps=133759232 - 133769472, avg episodic return=2.43
timesteps=133759232 - 133774592, avg episodic return=3.10
timesteps=133759232 - 133769472, avg episodic return=5.43
timesteps=133780736 - 133790976, avg episodic return=2.77
timesteps=133775616 - 133790976, avg episodic return=2.43
timesteps=133775616 - 133785856, avg episodic return=6.77
timesteps=133792000 - 133807360, avg episodic return=2.50
timesteps=133807360 - 133807360, avg episodic return=3.10
timesteps=133802240 - 133807360, avg episodic return=8.60
timesteps=133813504 - 133818624, avg episodic return=3.10
timesteps=133813504 - 133818624, avg episodic return=2.60
timesteps=133813504 - 133823744, avg episodic return=5.77
timesteps=133840128 - 133840128, avg episodic return=4.10
timesteps=133824768 - 133835008, avg episodic return=2.10
timesteps=133824768 - 133840128, avg episodic return=7.70
timesteps=133846272 - 133851392, avg episodic return=2.77
timesteps=133841152 - 133846272, avg episodic return=3.35
timesteps=133841152 - 133851392, avg episodic return=4.77
timesteps=133857536 - 133867776, avg episodic return=2.60
timesteps=133857536 - 133867776, avg episodic return=4.10
timesteps=133857536 - 133867776, avg episodic return=5.67
timesteps=133873920 - 133884160, avg episodic return=2.43
timesteps=133879040 - 133889280, avg episodic return=3.10
timesteps=133873920 - 133889280, avg episodic return=6.60
timesteps=133890304 - 133900544, avg episodic return=3.70
timesteps=133890304 - 133905664, avg episodic return=3.35
timesteps=133895424 - 133905664, avg episodic return=5.10
timesteps=133906688 - 133916928, avg episodic return=3.43
timesteps=133906688 - 133922048, avg episodic return=2.35
timesteps=133906688 - 133911808, avg episodic return=4.43
timesteps=133923072 - 133933312, avg episodic return=2.10
timesteps=133923072 - 133938432, avg episodic return=2.70
timesteps=133928192 - 133928192, avg episodic return=4.10
timesteps=133944576 - 133954816, avg episodic return=3.30
timesteps=133949696 - 133954816, avg episodic return=2.43
timesteps=133955840 - 133971200, avg episodic return=3.35
timesteps=133966080 - 133966080, avg episodic return=2.10
timesteps=133960960 - 133971200, avg episodic return=5.85
timesteps=133977344 - 133987584, avg episodic return=3.10
timesteps=133972224 - 133977344, avg episodic return=3.77
timesteps=133972224 - 133972224, avg episodic return=7.10
timesteps=133993728 - 133998848, avg episodic return=3.77
timesteps=133988608 - 134003968, avg episodic return=3.30
timesteps=133988608 - 134003968, avg episodic return=6.50
timesteps=134004992 - 134010112, avg episodic return=2.77
timesteps=134004992 - 134004992, avg episodic return=2.10
timesteps=134004992 - 134004992, avg episodic return=5.10
timesteps=134021376 - 134036736, avg episodic return=2.73
timesteps=134026496 - 134026496, avg episodic return=4.10
timesteps=134021376 - 134031616, avg episodic return=6.60
timesteps=134042880 - 134053120, avg episodic return=3.30
timesteps=134042880 - 134048000, avg episodic return=3.10
timesteps=134048000 - 134048000, avg episodic return=5.10
timesteps=134054144 - 134064384, avg episodic return=2.90
timesteps=134064384 - 134069504, avg episodic return=3.10
timesteps=134054144 - 134064384, avg episodic return=5.77
timesteps=134070528 - 134085888, avg episodic return=2.77
timesteps=134070528 - 134085888, avg episodic return=4.10
timesteps=134070528 - 134085888, avg episodic return=6.10
timesteps=134102272 - 134102272, avg episodic return=2.60
timesteps=134086912 - 134102272, avg episodic return=2.90
timesteps=134086912 - 134102272, avg episodic return=5.85
timesteps=134108416 - 134118656, avg episodic return=3.10
timesteps=134108416 - 134113536, avg episodic return=2.10
timesteps=134103296 - 134108416, avg episodic return=6.10
timesteps=134124800 - 134129920, avg episodic return=2.43
timesteps=134119680 - 134124800, avg episodic return=3.43
timesteps=134119680 - 134135040, avg episodic return=3.60
timesteps=134136064 - 134151424, avg episodic return=3.53
timesteps=134136064 - 134146304, avg episodic return=3.43
timesteps=134136064 - 134151424, avg episodic return=6.10
timesteps=134152448 - 134152448, avg episodic return=2.10
timesteps=134152448 - 134167808, avg episodic return=3.53
timesteps=134162688 - 134167808, avg episodic return=5.43
timesteps=134168832 - 134184192, avg episodic return=2.96
timesteps=134168832 - 134179072, avg episodic return=2.60
timesteps=134168832 - 134173952, avg episodic return=7.10
timesteps=134195456 - 134195456, avg episodic return=4.10
timesteps=134195456 - 134200576, avg episodic return=3.60
timesteps=134185216 - 134195456, avg episodic return=6.10
timesteps=134201600 - 134216960, avg episodic return=3.35
timesteps=134201600 - 134216960, avg episodic return=3.10
timesteps=134216960 - 134216960, avg episodic return=7.43
timesteps=134233344 - 134233344, avg episodic return=3.10
timesteps=134217984 - 134233344, avg episodic return=3.10
timesteps=134217984 - 134233344, avg episodic return=4.70
timesteps=134234368 - 134249728, avg episodic return=3.10
timesteps=134234368 - 134249728, avg episodic return=2.10
timesteps=134234368 - 134239488, avg episodic return=6.10
timesteps=134250752 - 134266112, avg episodic return=2.80
timesteps=134250752 - 134250752, avg episodic return=3.10
timesteps=134255872 - 134266112, avg episodic return=6.35
timesteps=134267136 - 134277376, avg episodic return=2.60
timesteps=134267136 - 134282496, avg episodic return=2.90
timesteps=134267136 - 134282496, avg episodic return=7.10
timesteps=134283520 - 134298880, avg episodic return=3.50
timesteps=134283520 - 134288640, avg episodic return=4.10
timesteps=134305024 - 134315264, avg episodic return=3.43
timesteps=134305024 - 134315264, avg episodic return=3.27
timesteps=134299904 - 134315264, avg episodic return=6.77
timesteps=134316288 - 134321408, avg episodic return=2.43
timesteps=134316288 - 134331648, avg episodic return=3.43
timesteps=134316288 - 134331648, avg episodic return=6.30
timesteps=134332672 - 134348032, avg episodic return=2.77
timesteps=134337792 - 134348032, avg episodic return=2.60
timesteps=134332672 - 134337792, avg episodic return=8.60
timesteps=134359296 - 134364416, avg episodic return=2.85
timesteps=134349056 - 134364416, avg episodic return=3.35
timesteps=134364416 - 134364416, avg episodic return=5.10
timesteps=134365440 - 134380800, avg episodic return=3.23
timesteps=134365440 - 134370560, avg episodic return=4.77
timesteps=134365440 - 134380800, avg episodic return=6.10
timesteps=134392064 - 134392064, avg episodic return=3.10
timesteps=134381824 - 134397184, avg episodic return=3.43
timesteps=134386944 - 134386944, avg episodic return=9.10
timesteps=134403328 - 134413568, avg episodic return=3.60
timesteps=134408448 - 134408448, avg episodic return=3.10
timesteps=134398208 - 134408448, avg episodic return=5.50
timesteps=134414592 - 134429952, avg episodic return=3.10
timesteps=134414592 - 134414592, avg episodic return=2.10
timesteps=134414592 - 134429952, avg episodic return=5.90
timesteps=134430976 - 134446336, avg episodic return=3.10
timesteps=134430976 - 134446336, avg episodic return=2.93
timesteps=134430976 - 134446336, avg episodic return=6.43
timesteps=134452480 - 134457600, avg episodic return=2.10
timesteps=134447360 - 134457600, avg episodic return=3.10
timesteps=134452480 - 134462720, avg episodic return=7.30
timesteps=134468864 - 134479104, avg episodic return=2.88
timesteps=134463744 - 134473984, avg episodic return=3.93
timesteps=134468864 - 134479104, avg episodic return=4.10
timesteps=134480128 - 134490368, avg episodic return=2.10
timesteps=134480128 - 134490368, avg episodic return=1.60
timesteps=134485248 - 134495488, avg episodic return=5.10
timesteps=134496512 - 134511872, avg episodic return=2.35
timesteps=134496512 - 134506752, avg episodic return=3.30
timesteps=134496512 - 134511872, avg episodic return=5.96
timesteps=134518016 - 134528256, avg episodic return=2.39
timesteps=134512896 - 134528256, avg episodic return=3.10
timesteps=134512896 - 134523136, avg episodic return=6.10
timesteps=134529280 - 134539520, avg episodic return=3.10
timesteps=134534400 - 134544640, avg episodic return=2.70
timesteps=134544640 - 134544640, avg episodic return=6.10
timesteps=134550784 - 134561024, avg episodic return=3.60
timesteps=134550784 - 134550784, avg episodic return=4.10
timesteps=134550784 - 134561024, avg episodic return=5.60
timesteps=134562048 - 134572288, avg episodic return=4.60
timesteps=134562048 - 134562048, avg episodic return=3.10
timesteps=134577408 - 134577408, avg episodic return=6.10
timesteps=134583552 - 134593792, avg episodic return=3.85
timesteps=134578432 - 134588672, avg episodic return=4.10
timesteps=134588672 - 134593792, avg episodic return=6.10
timesteps=134594816 - 134599936, avg episodic return=3.10
timesteps=134594816 - 134610176, avg episodic return=3.30
timesteps=134594816 - 134610176, avg episodic return=6.35
timesteps=134611200 - 134626560, avg episodic return=1.90
timesteps=134611200 - 134626560, avg episodic return=2.93
timesteps=134611200 - 134626560, avg episodic return=6.30
timesteps=134627584 - 134642944, avg episodic return=3.10
timesteps=134632704 - 134642944, avg episodic return=4.10
timesteps=134627584 - 134642944, avg episodic return=4.60
timesteps=134643968 - 134659328, avg episodic return=2.60
timesteps=134643968 - 134659328, avg episodic return=3.77
timesteps=134643968 - 134659328, avg episodic return=5.43
timesteps=134665472 - 134665472, avg episodic return=1.10
